Gait Up - Physilog data export
Created on: 0000-00-00 03:33:04
Total data points: 1163

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
54.15625,1.85776,-6.77109,-1.30463,0.14026,1.02301,0.01703,,-0.44332,0.46906,0.38940,-0.65713,
54.16406,1.89209,-6.88553,-0.77438,0.14886,1.02856,0.01904,,-0.44323,0.46867,0.38954,-0.65738,
54.17188,2.62070,-7.25555,-0.77820,0.15680,1.02869,0.00696,,-0.44316,0.46824,0.38965,-0.65767,
54.17969,2.79617,-6.57272,-1.02615,0.15833,1.02771,0.00848,,-0.44312,0.46783,0.38975,-0.65793,
54.18750,3.15857,-5.16510,-1.24741,0.15637,1.01910,0.01471,,-0.44314,0.46747,0.38979,-0.65815,
54.19531,3.39127,-4.74548,-1.56021,0.15375,1.01587,0.01343,,-0.44319,0.46710,0.38982,-0.65836,
54.20313,3.17001,-4.21524,-1.54114,0.15125,1.01184,0.01654,,-0.44325,0.46677,0.38984,-0.65854,
54.21094,2.85339,-4.21906,-1.47629,0.13873,1.00812,0.01508,,-0.44330,0.46645,0.38988,-0.65871,
54.21875,2.93732,-4.16565,-1.39999,0.14038,1.01410,0.02167,,-0.44335,0.46614,0.38990,-0.65889,
54.22656,2.71988,-4.45938,-1.02615,0.14319,1.01300,0.02441,,-0.44336,0.46582,0.38994,-0.65908,
54.23438,2.20490,-5.69916,-0.64468,0.14276,1.01044,0.01874,,-0.44331,0.46548,0.39002,-0.65931,
54.24219,2.34604,-4.87900,-0.39291,0.14563,1.00848,0.01221,,-0.44327,0.46517,0.39006,-0.65953,
54.25000,2.40326,-4.41742,-0.24796,0.14532,1.00745,0.01849,,-0.44324,0.46489,0.39008,-0.65973,
54.25781,2.29645,-4.63486,-0.04196,0.14050,1.00830,0.02081,,-0.44320,0.46460,0.39011,-0.65995,
54.26563,2.82669,-5.88608,-0.05341,0.14417,1.01404,0.01849,,-0.44313,0.46425,0.39015,-0.66022,
54.27344,2.49100,-7.04193,0.12589,0.14258,1.01611,0.01776,,-0.44302,0.46385,0.39023,-0.66052,
54.28125,2.40707,-8.19016,0.20218,0.15063,1.02069,0.01410,,-0.44287,0.46341,0.39036,-0.66086,
54.28906,1.92642,-8.04138,0.07248,0.14996,1.01941,0.00836,,-0.44272,0.46299,0.39050,-0.66118,
54.29688,1.49918,-7.72476,0.12589,0.14856,1.01581,0.01434,,-0.44255,0.46259,0.39065,-0.66148,
54.30469,1.40762,-7.80106,0.08392,0.14459,1.01160,0.01874,,-0.44239,0.46219,0.39081,-0.66177,
54.31250,1.25504,-7.55310,0.01907,0.14880,1.01270,0.01788,,-0.44223,0.46181,0.39096,-0.66205,
54.32031,1.27029,-7.40051,0.11444,0.15436,1.00867,0.02124,,-0.44206,0.46144,0.39111,-0.66233,
54.32813,1.11389,-7.24030,0.17929,0.15314,1.00513,0.03046,,-0.44190,0.46107,0.39127,-0.66261,
54.33594,1.75476,-8.04520,-0.20981,0.15234,1.00946,0.02173,,-0.44175,0.46065,0.39142,-0.66291,
54.34375,2.10190,-7.92313,-0.28229,0.15973,1.01044,0.00366,,-0.44162,0.46021,0.39157,-0.66321,
54.35156,2.16293,-7.61032,-0.39291,0.15845,1.00647,0.00592,,-0.44150,0.45979,0.39170,-0.66351,
54.35938,2.17438,-6.44302,-0.93460,0.15692,1.00482,0.00812,,-0.44144,0.45940,0.39181,-0.66375,
54.36719,1.95313,-5.86700,-0.31662,0.14850,1.00885,0.01245,,-0.44136,0.45906,0.39190,-0.66398,
54.37500,2.10953,-5.86319,-0.09918,0.14819,1.01111,0.00854,,-0.44128,0.45873,0.39197,-0.66423,
54.38281,2.38037,-5.56946,-0.24796,0.14954,1.00952,0.01703,,-0.44122,0.45839,0.39203,-0.66447,
54.39063,2.38037,-5.62286,-0.06104,0.14673,1.00964,0.02124,,-0.44115,0.45806,0.39208,-0.66472,
54.39844,2.42615,-5.82886,0.02670,0.14642,1.01160,0.02417,,-0.44107,0.45771,0.39213,-0.66498,
54.40625,1.84631,-6.85883,0.34332,0.14734,1.01483,0.02191,,-0.44093,0.45735,0.39223,-0.66526,
54.41406,1.44958,-7.57599,0.46158,0.15100,1.01294,0.01245,,-0.44075,0.45697,0.39237,-0.66556,
54.42188,1.97601,-7.77435,0.35477,0.15265,1.01569,0.01166,,-0.44059,0.45656,0.39249,-0.66587,
54.42969,2.02942,-7.72476,-0.03815,0.15143,1.01190,0.00983,,-0.44045,0.45614,0.39262,-0.66618,
54.43750,2.57874,-7.01523,-0.17929,0.15210,1.01538,0.00677,,-0.44035,0.45574,0.39270,-0.66647,
54.44531,2.73132,-6.39343,-0.21362,0.15521,1.01605,0.00958,,-0.44027,0.45535,0.39277,-0.66674,
54.45313,2.44904,-5.59998,-0.48065,0.15088,1.01263,0.00928,,-0.44022,0.45501,0.39283,-0.66698,
54.46094,2.17056,-4.75311,-0.75531,0.14667,1.00903,0.01117,,-0.44020,0.45470,0.39288,-0.66717,
54.46875,2.11716,-4.45557,-0.64468,0.14490,1.00720,0.01141,,-0.44018,0.45441,0.39293,-0.66735,
54.47656,1.55640,-4.75693,-0.46921,0.14648,1.00903,0.00897,,-0.44012,0.45413,0.39300,-0.66754,
54.48438,1.79672,-4.79507,-0.00763,0.14264,1.01129,0.00909,,-0.44005,0.45385,0.39305,-0.66774,
54.49219,1.45721,-5.22995,0.13351,0.14282,1.01215,0.01074,,-0.43995,0.45357,0.39313,-0.66796,
54.50000,1.63269,-7.17545,-0.01526,0.14502,1.01147,-0.00256,,-0.43981,0.45319,0.39326,-0.66823,
54.50781,2.15149,-6.59180,-0.38910,0.14990,1.01672,-0.00537,,-0.43972,0.45281,0.39336,-0.66849,
54.51563,2.02560,-6.29425,-0.70572,0.14630,1.01831,-0.00940,,-0.43965,0.45244,0.39347,-0.66873,
54.52344,2.39182,-5.06973,-1.44196,0.14435,1.01477,-0.00409,,-0.43965,0.45209,0.39354,-0.66892,
54.53125,2.33841,-4.95148,-1.48392,0.14185,1.01135,0.00122,,-0.43966,0.45175,0.39362,-0.66910,
54.53906,2.00653,-5.16891,-1.26266,0.14331,1.01495,0.00177,,-0.43964,0.45141,0.39371,-0.66928,
54.54688,1.94168,-4.89044,-1.11389,0.14819,1.01575,0.00708,,-0.43962,0.45110,0.39379,-0.66946,
54.55469,1.66702,-5.14221,-1.02615,0.14893,1.01263,0.01569,,-0.43958,0.45078,0.39389,-0.66964,
54.56250,1.72043,-6.42014,-1.20163,0.14453,1.01624,0.01733,,-0.43952,0.45040,0.39403,-0.66986,
54.57031,2.01416,-7.20596,-1.40762,0.15051,1.01624,0.00024,,-0.43945,0.44996,0.39418,-0.67010,
54.57813,2.53677,-6.41632,-2.01035,0.15717,1.00647,0.00159,,-0.43945,0.44953,0.39431,-0.67031,
54.58594,2.75803,-5.08118,-2.36893,0.15381,1.00549,0.00781,,-0.43951,0.44915,0.39440,-0.67048,
54.59375,2.77328,-4.94003,-2.54059,0.15179,1.01038,0.00488,,-0.43958,0.44877,0.39448,-0.67064,
54.60156,2.68555,-4.66537,-2.24686,0.15253,1.01135,0.00647,,-0.43964,0.44841,0.39456,-0.67080,
54.60938,2.67410,-4.32968,-2.03705,0.14673,1.00360,0.00922,,-0.43970,0.44807,0.39462,-0.67095,
54.61719,2.54059,-4.19998,-2.05994,0.14807,1.00562,0.01147,,-0.43976,0.44774,0.39468,-0.67110,
54.62500,2.25067,-4.35638,-1.68228,0.15027,1.01056,0.01251,,-0.43979,0.44742,0.39474,-0.67125,
54.63281,1.63651,-4.98199,-1.48392,0.15015,1.01373,0.00946,,-0.43978,0.44710,0.39485,-0.67141,
54.64063,1.85394,-5.01251,-1.57166,0.14819,1.01172,0.00659,,-0.43977,0.44676,0.39495,-0.67158,
54.64844,2.75421,-5.90897,-2.30026,0.15009,1.01306,-0.00415,,-0.43980,0.44634,0.39506,-0.67177,
54.65625,2.96783,-5.27191,-2.36893,0.15320,1.00635,-0.00330,,-0.43986,0.44594,0.39515,-0.67195,
54.66406,3.13568,-5.05066,-2.26593,0.15167,1.00580,-0.00311,,-0.43993,0.44555,0.39521,-0.67213,
54.67188,3.54004,-4.61578,-2.33459,0.14417,1.01263,0.00128,,-0.44002,0.44516,0.39525,-0.67230,
54.67969,3.42178,-4.69589,-2.14005,0.14697,1.01556,0.00336,,-0.44010,0.44478,0.39528,-0.67248,
54.68750,3.39127,-4.90189,-2.04849,0.14838,1.01569,0.00684,,-0.44016,0.44440,0.39533,-0.67267,
54.69531,3.46756,-4.62723,-2.06757,0.15015,1.01477,0.01361,,-0.44024,0.44402,0.39536,-0.67285,
54.70313,3.08609,-5.03159,-1.67465,0.14667,1.01782,0.01563,,-0.44028,0.44364,0.39540,-0.67305,
54.71094,2.15912,-4.92477,-1.20926,0.14679,1.01813,0.02051,,-0.44027,0.44331,0.39548,-0.67323,
54.71875,2.36511,-5.91660,-1.30844,0.14734,1.01788,0.00732,,-0.44024,0.44293,0.39557,-0.67344,
54.72656,3.11279,-6.85501,-1.73187,0.15430,1.01770,-0.00348,,-0.44023,0.44247,0.39568,-0.67369,
54.73438,3.50571,-6.01959,-2.05231,0.15747,1.00806,-0.00476,,-0.44027,0.44203,0.39575,-0.67391,
54.74219,3.39890,-5.43213,-2.07901,0.15363,1.00531,-0.00598,,-0.44032,0.44161,0.39581,-0.67412,
54.75000,3.32642,-5.05066,-2.36511,0.15186,1.01086,-0.00366,,-0.44040,0.44121,0.39586,-0.67430,
54.75781,3.29971,-4.53568,-2.02179,0.15149,1.01404,0.00061,,-0.44047,0.44084,0.39590,-0.67447,
54.76563,3.16238,-4.33731,-1.93024,0.15009,1.01154,0.00122,,-0.44054,0.44049,0.39593,-0.67464,
54.77344,3.07083,-3.82614,-1.83487,0.14850,1.00995,0.01025,,-0.44061,0.44016,0.39595,-0.67479,
54.78125,2.07138,-4.43649,-1.33514,0.14319,1.01691,0.01172,,-0.44062,0.43986,0.39601,-0.67495,
54.78906,1.75858,-5.67245,-1.19019,0.13861,1.01746,-0.00262,,-0.44058,0.43950,0.39613,-0.67514,
54.79688,2.74658,-6.01578,-1.82724,0.14813,1.01221,-0.00769,,-0.44058,0.43909,0.39622,-0.67535,
54.80469,2.53296,-5.42831,-1.97601,0.15063,1.00232,0.00006,,-0.44060,0.43870,0.39632,-0.67553,
54.81250,2.70462,-4.83322,-2.04849,0.15051,1.00433,-0.00690,,-0.44065,0.43834,0.39639,-0.67569,
