Gait Up - Physilog data export
Created on: 0000-00-03 23:03:49
Total data points: 1285

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
48.05469,2.48718,-5.39398,-1.09863,-0.14642,1.00165,0.02924,,0.45285,-0.47170,-0.44500,-0.61188,
48.06250,2.39563,-5.53513,-1.33514,-0.14941,1.00409,0.02545,,0.45268,-0.47179,-0.44534,-0.61169,
48.07031,2.30408,-5.94330,-1.70517,-0.13947,1.00952,0.01843,,0.45248,-0.47189,-0.44570,-0.61150,
48.07813,2.51770,-5.19562,-1.76620,-0.12659,1.01611,0.00995,,0.45231,-0.47195,-0.44604,-0.61133,
48.08594,2.18201,-4.31824,-2.12479,-0.12714,1.02100,0.00647,,0.45213,-0.47197,-0.44636,-0.61121,
48.09375,1.82343,-3.66592,-2.33078,-0.13007,1.02216,0.00732,,0.45196,-0.47197,-0.44665,-0.61113,
48.10156,1.51443,-3.87573,-2.47574,-0.14087,1.01782,0.00464,,0.45176,-0.47199,-0.44694,-0.61105,
48.10938,1.73569,-5.49316,-2.17438,-0.14081,1.01715,0.00903,,0.45154,-0.47207,-0.44728,-0.61091,
48.11719,1.79291,-6.18362,-1.94550,-0.13458,1.01892,0.00970,,0.45130,-0.47219,-0.44763,-0.61073,
48.12500,2.10953,-7.08389,-0.91553,-0.13141,1.01868,0.01288,,0.45109,-0.47237,-0.44799,-0.61049,
48.13281,2.35748,-7.92694,-0.08774,-0.13293,1.01685,0.00964,,0.45089,-0.47259,-0.44836,-0.61018,
48.14063,2.44522,-8.17871,-0.00763,-0.13049,1.01514,0.00995,,0.45070,-0.47283,-0.44874,-0.60986,
48.14844,2.46429,-8.85010,0.15259,-0.12292,1.01093,0.01019,,0.45049,-0.47311,-0.44914,-0.60951,
48.15625,2.31171,-8.63266,-0.17929,-0.11987,1.00946,0.00879,,0.45026,-0.47336,-0.44953,-0.60919,
48.16406,2.20490,-8.44574,-0.32425,-0.11945,1.00787,0.00977,,0.45004,-0.47361,-0.44992,-0.60888,
48.17188,2.15530,-8.30460,-0.57220,-0.11816,1.01172,0.00305,,0.44981,-0.47385,-0.45031,-0.60858,
48.17969,1.94550,-8.23593,-0.33569,-0.11865,1.00714,0.00122,,0.44958,-0.47409,-0.45068,-0.60828,
48.18750,1.96838,-7.73621,-0.08011,-0.11627,1.00507,0.00153,,0.44937,-0.47433,-0.45102,-0.60799,
48.19531,1.27029,-6.47354,0.36240,-0.11987,1.00159,0.00128,,0.44921,-0.47454,-0.45129,-0.60775,
48.20313,1.53732,-6.19507,0.23651,-0.12549,1.00281,0.00214,,0.44905,-0.47474,-0.45156,-0.60751,
48.21094,1.54495,-6.01959,-0.00763,-0.12286,1.00525,0.00378,,0.44889,-0.47491,-0.45183,-0.60729,
48.21875,1.93405,-5.59616,-0.18311,-0.12628,1.00885,0.00372,,0.44875,-0.47505,-0.45212,-0.60707,
48.22656,2.04468,-5.59616,-0.61417,-0.13904,1.00366,0.00812,,0.44859,-0.47518,-0.45242,-0.60687,
48.23438,2.12860,-5.72586,-0.92316,-0.14111,1.00037,0.00751,,0.44842,-0.47530,-0.45274,-0.60666,
48.24219,2.76566,-6.61469,-1.25122,-0.14142,1.00323,0.01074,,0.44823,-0.47542,-0.45312,-0.60642,
48.25000,2.93350,-7.88498,-1.44196,-0.14008,1.00586,0.01068,,0.44800,-0.47559,-0.45355,-0.60613,
48.25781,2.83432,-8.22449,-1.48010,-0.13843,1.00275,0.01111,,0.44775,-0.47577,-0.45400,-0.60584,
48.26563,2.73132,-8.49152,-1.54495,-0.13281,1.00793,0.01691,,0.44749,-0.47597,-0.45444,-0.60555,
48.27344,2.61307,-7.91550,-1.47247,-0.13367,1.01318,0.01483,,0.44724,-0.47614,-0.45487,-0.60527,
48.28125,2.12097,-6.76346,-2.15149,-0.13324,1.01544,0.01416,,0.44699,-0.47627,-0.45526,-0.60507,
48.28906,2.36511,-6.26373,-2.27737,-0.13550,1.01593,0.01208,,0.44675,-0.47636,-0.45564,-0.60489,
48.29688,1.80054,-5.56946,-2.28882,-0.14343,1.01685,0.01025,,0.44652,-0.47644,-0.45599,-0.60474,
48.30469,1.36948,-6.05011,-2.30026,-0.14545,1.00958,0.01074,,0.44625,-0.47655,-0.45633,-0.60459,
48.31250,1.55258,-6.19888,-2.54822,-0.14294,1.00842,0.00946,,0.44598,-0.47665,-0.45669,-0.60443,
48.32031,1.64032,-6.51932,-2.65121,-0.14105,1.01550,0.00977,,0.44570,-0.47676,-0.45707,-0.60427,
48.32813,1.46484,-7.17163,-2.54059,-0.13330,1.01331,0.01056,,0.44539,-0.47691,-0.45745,-0.60409,
48.33594,1.31226,-7.40051,-2.61307,-0.12683,1.01135,0.01312,,0.44507,-0.47707,-0.45784,-0.60390,
48.34375,1.09100,-7.66373,-2.47955,-0.12756,1.00861,0.01428,,0.44474,-0.47725,-0.45823,-0.60371,
48.35156,1.41907,-7.62177,-2.37274,-0.12677,1.00970,0.01184,,0.44443,-0.47742,-0.45862,-0.60351,
48.35938,1.54877,-7.64465,-2.54059,-0.12354,1.01154,0.01080,,0.44411,-0.47758,-0.45902,-0.60331,
48.36719,0.70190,-7.01904,-2.68555,-0.11816,1.01215,0.00964,,0.44378,-0.47774,-0.45937,-0.60316,
48.37500,0.58746,-5.93185,-2.66647,-0.12384,1.01703,0.00262,,0.44347,-0.47786,-0.45969,-0.60305,
48.38281,0.36621,-5.42450,-2.59399,-0.13129,1.01855,0.00500,,0.44318,-0.47796,-0.45998,-0.60296,
48.39063,0.33188,-6.32095,-2.38800,-0.13818,1.00684,0.00232,,0.44287,-0.47811,-0.46029,-0.60283,
48.39844,0.80490,-6.98853,-2.32315,-0.12457,1.00226,0.00446,,0.44256,-0.47828,-0.46063,-0.60267,
48.40625,0.95749,-7.11823,-2.07901,-0.12067,1.00464,0.00562,,0.44226,-0.47845,-0.46098,-0.60249,
48.41406,1.19781,-7.05338,-2.07138,-0.12408,1.01007,0.00568,,0.44196,-0.47862,-0.46133,-0.60230,
48.42188,0.99564,-7.07245,-2.15149,-0.12445,1.00476,0.00836,,0.44166,-0.47879,-0.46168,-0.60212,
48.42969,0.99564,-7.08389,-2.20490,-0.11829,1.00391,0.00873,,0.44135,-0.47895,-0.46203,-0.60194,
48.43750,1.21307,-6.61469,-2.09808,-0.12244,1.00732,0.00751,,0.44107,-0.47910,-0.46238,-0.60177,
48.44531,1.31607,-6.75583,-2.10953,-0.12506,1.00519,0.00616,,0.44079,-0.47924,-0.46273,-0.60159,
48.45313,1.22070,-6.46210,-2.22397,-0.12836,1.00952,0.00342,,0.44051,-0.47938,-0.46307,-0.60142,
48.46094,1.12915,-6.30951,-1.98364,-0.13300,1.01282,0.00189,,0.44024,-0.47951,-0.46340,-0.60126,
48.46875,0.69046,-6.63376,-2.06757,-0.13660,1.00458,0.00256,,0.43995,-0.47968,-0.46372,-0.60110,
48.47656,0.79727,-7.24030,-2.17056,-0.13068,1.00098,0.00549,,0.43963,-0.47986,-0.46406,-0.60092,
48.48438,0.87738,-7.27844,-2.05994,-0.13074,1.00360,0.00623,,0.43932,-0.48004,-0.46441,-0.60074,
48.49219,0.96893,-7.12585,-2.09808,-0.13336,1.00745,0.00543,,0.43901,-0.48021,-0.46476,-0.60056,
48.50000,0.98801,-7.25555,-2.16675,-0.12860,1.00775,0.00714,,0.43870,-0.48038,-0.46511,-0.60037,
48.50781,0.73624,-7.14111,-2.11716,-0.12830,1.00879,0.00647,,0.43839,-0.48056,-0.46545,-0.60020,
48.51563,0.47684,-6.68335,-2.31171,-0.12988,1.00946,0.00293,,0.43807,-0.48072,-0.46577,-0.60005,
48.52344,0.41580,-5.72205,-2.46811,-0.12567,1.01471,0.00470,,0.43778,-0.48084,-0.46606,-0.59994,
48.53125,0.48447,-5.84030,-2.41470,-0.12170,1.01239,0.00806,,0.43748,-0.48097,-0.46636,-0.59982,
48.53906,0.41962,-5.69153,-2.36511,-0.12628,1.01221,0.00714,,0.43719,-0.48109,-0.46665,-0.59971,
48.54688,0.85068,-5.21088,-2.45285,-0.12653,1.01593,0.00928,,0.43693,-0.48117,-0.46695,-0.59961,
48.55469,1.06812,-4.98581,-2.16293,-0.13226,1.01642,0.00800,,0.43669,-0.48125,-0.46723,-0.59949,
48.56250,1.02615,-5.46265,-1.87302,-0.13721,1.01074,0.01031,,0.43645,-0.48136,-0.46752,-0.59936,
48.57031,1.09863,-5.62668,-2.02179,-0.13531,1.01282,0.01355,,0.43620,-0.48147,-0.46783,-0.59921,
48.57813,0.89645,-6.17599,-1.79672,-0.13672,1.01166,0.01294,,0.43593,-0.48161,-0.46813,-0.59906,
48.58594,1.02997,-6.74438,-1.66702,-0.13330,1.01019,0.01758,,0.43566,-0.48178,-0.46845,-0.59887,
48.59375,0.99564,-7.30515,-1.50299,-0.12909,1.00732,0.01776,,0.43537,-0.48197,-0.46879,-0.59866,
48.60156,0.94223,-7.40433,-1.57928,-0.12872,1.00745,0.01678,,0.43507,-0.48217,-0.46912,-0.59845,
48.60938,0.75531,-6.29425,-1.91879,-0.12128,1.01019,0.01343,,0.43479,-0.48232,-0.46943,-0.59830,
48.61719,0.74005,-5.24521,-1.99127,-0.12250,1.01831,0.00348,,0.43454,-0.48242,-0.46970,-0.59818,
48.62500,0.63324,-4.35257,-1.98746,-0.12305,1.01849,0.00366,,0.43432,-0.48249,-0.46995,-0.59809,
48.63281,0.62180,-5.01251,-1.64795,-0.13312,1.00494,0.00708,,0.43409,-0.48260,-0.47020,-0.59798,
48.64063,0.75912,-5.61523,-1.59073,-0.12659,1.00311,0.01300,,0.43384,-0.48273,-0.47047,-0.59783,
48.64844,0.72098,-6.03867,-1.56784,-0.12354,1.00916,0.00952,,0.43358,-0.48288,-0.47076,-0.59768,
48.65625,0.51880,-5.80215,-1.60217,-0.12347,1.00952,0.01086,,0.43332,-0.48303,-0.47103,-0.59754,
48.66406,0.16785,-5.63431,-1.79672,-0.12067,1.00677,0.01215,,0.43305,-0.48317,-0.47129,-0.59742,
48.67188,0.18692,-5.03159,-2.08664,-0.12036,1.00580,0.01276,,0.43278,-0.48328,-0.47154,-0.59732,
48.67969,0.20218,-4.93622,-2.33078,-0.12134,1.00726,0.01166,,0.43251,-0.48337,-0.47179,-0.59724,
48.68750,0.44250,-4.53186,-2.63596,-0.12665,1.00891,0.01074,,0.43225,-0.48344,-0.47205,-0.59718,
48.69531,0.24796,-4.09317,-2.85721,-0.12994,1.01068,0.00494,,0.43198,-0.48348,-0.47230,-0.59714,
