Gait Up - Physilog data export
Created on: 0000-00-03 22:52:12
Total data points: 792

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
37.40625,-0.28229,-4.44412,-1.75476,-0.01068,1.01813,0.01544,,0.46452,-0.07175,-0.44692,-0.76114,
37.41406,-0.11444,-4.78745,-1.78146,-0.01251,1.01636,0.01831,,0.46427,-0.07192,-0.44710,-0.76118,
37.42188,0.15259,-5.52368,-1.80817,-0.00952,1.01556,0.01489,,0.46399,-0.07213,-0.44731,-0.76120,
37.42969,0.30518,-5.45502,-1.39999,-0.00372,1.02081,-0.00452,,0.46374,-0.07234,-0.44752,-0.76121,
37.43750,0.27466,-4.99344,-1.30081,-0.00165,1.02484,-0.00256,,0.46351,-0.07253,-0.44771,-0.76122,
37.44531,0.40054,-5.21469,-1.45721,0.00085,1.01025,-0.00165,,0.46326,-0.07273,-0.44793,-0.76122,
37.45313,0.70572,-5.28336,-1.51062,0.00940,1.00684,0.00128,,0.46301,-0.07292,-0.44816,-0.76122,
37.46094,0.86594,-4.88663,-1.26648,0.00989,1.01129,0.00281,,0.46279,-0.07308,-0.44838,-0.76121,
37.46875,1.01471,-4.15039,-1.12534,0.00653,1.01733,0.00903,,0.46260,-0.07322,-0.44859,-0.76119,
37.47656,1.01471,-3.72314,-1.29700,0.00476,1.01593,0.01740,,0.46241,-0.07332,-0.44878,-0.76118,
37.48438,0.96130,-3.76892,-1.31226,0.00183,1.01648,0.01801,,0.46222,-0.07342,-0.44897,-0.76118,
37.49219,1.03378,-3.58200,-1.02615,-0.00470,1.01404,0.02356,,0.46204,-0.07353,-0.44916,-0.76116,
37.50000,0.82779,-2.86102,-0.93079,-0.01099,1.01965,0.02124,,0.46190,-0.07360,-0.44932,-0.76115,
37.50781,0.51498,-2.31934,-0.81635,-0.01343,1.02570,0.02063,,0.46178,-0.07366,-0.44944,-0.76115,
37.51563,0.20599,-2.51770,-0.70572,-0.01257,1.02936,0.01660,,0.46165,-0.07374,-0.44955,-0.76115,
37.52344,0.03815,-2.73132,-0.11063,-0.01587,1.02844,0.01208,,0.46155,-0.07386,-0.44966,-0.76114,
37.53125,0.12207,-3.53241,0.02289,-0.01398,1.02136,0.01422,,0.46143,-0.07402,-0.44979,-0.76111,
37.53906,0.00381,-4.00543,0.08774,-0.01117,1.01971,0.01306,,0.46129,-0.07421,-0.44994,-0.76109,
37.54688,-0.06485,-3.89481,0.27466,0.00031,1.02252,0.01349,,0.46118,-0.07441,-0.45007,-0.76106,
37.55469,-0.20981,-3.13187,0.30136,0.00061,1.02747,0.01355,,0.46108,-0.07457,-0.45017,-0.76104,
37.56250,-0.22507,-2.84576,0.14496,0.00165,1.02563,0.01453,,0.46099,-0.07471,-0.45027,-0.76103,
37.57031,-0.54550,-3.05176,-0.33569,-0.00140,1.02527,0.01636,,0.46086,-0.07485,-0.45036,-0.76104,
37.57813,-0.71335,-2.56348,-0.71335,-0.00616,1.02972,0.01617,,0.46073,-0.07497,-0.45042,-0.76107,
37.58594,-0.88882,-2.26593,-0.74768,-0.01001,1.03265,0.01453,,0.46060,-0.07507,-0.45047,-0.76111,
37.59375,-0.98038,-1.87683,-1.17874,-0.01086,1.03113,0.01801,,0.46046,-0.07514,-0.45050,-0.76117,
37.60156,-0.87738,-2.52151,-1.11389,-0.01367,1.02484,0.01923,,0.46031,-0.07525,-0.45056,-0.76122,
37.60938,-0.88501,-2.93732,-1.12915,-0.01355,1.02460,0.01605,,0.46014,-0.07537,-0.45063,-0.76126,
37.61719,-0.70190,-3.15475,-0.78201,-0.01056,1.02252,0.01617,,0.45999,-0.07551,-0.45071,-0.76129,
37.62500,-0.32425,-3.34167,-0.76675,-0.00403,1.02252,0.01093,,0.45983,-0.07566,-0.45082,-0.76131,
37.63281,-0.33188,-3.82614,-0.72479,-0.00262,1.02338,0.00787,,0.45966,-0.07582,-0.45094,-0.76132,
37.64063,-0.59891,-4.51279,-0.69427,-0.00134,1.01520,0.00690,,0.45947,-0.07604,-0.45108,-0.76134,
37.64844,-0.24033,-4.98962,-1.22833,0.00415,1.01196,0.00714,,0.45924,-0.07625,-0.45124,-0.76136,
37.65625,-0.33569,-4.87900,-1.17111,0.00574,1.01483,0.00806,,0.45901,-0.07645,-0.45140,-0.76138,
37.66406,-0.39673,-4.31061,-1.11008,0.00665,1.02240,0.00879,,0.45881,-0.07664,-0.45154,-0.76140,
37.67188,-0.32043,-3.73840,-1.47629,0.00671,1.02301,0.01257,,0.45860,-0.07678,-0.45167,-0.76144,
37.67969,-0.12207,-3.77274,-1.59836,0.00391,1.02582,0.01367,,0.45839,-0.07691,-0.45181,-0.76147,
37.68750,0.39673,-3.42941,-1.49918,0.00543,1.02667,0.01697,,0.45819,-0.07701,-0.45196,-0.76149,
37.69531,0.54169,-3.52478,-1.66702,0.00873,1.01501,0.01880,,0.45798,-0.07711,-0.45212,-0.76150,
37.70313,0.46158,-3.12042,-1.70898,0.00244,1.01428,0.02570,,0.45779,-0.07718,-0.45227,-0.76153,
37.71094,0.49591,-3.23486,-1.60599,-0.00092,1.01959,0.01898,,0.45760,-0.07727,-0.45242,-0.76154,
37.71875,0.52643,-3.18909,-1.70517,-0.00122,1.02710,0.01752,,0.45740,-0.07734,-0.45258,-0.76156,
37.72656,0.68665,-3.25012,-1.59073,0.00049,1.01880,0.02234,,0.45721,-0.07742,-0.45274,-0.76157,
37.73438,0.75531,-3.53241,-1.59836,0.00098,1.01379,0.02234,,0.45700,-0.07751,-0.45292,-0.76158,
37.74219,1.02234,-3.39508,-1.57928,0.00195,1.01947,0.02362,,0.45681,-0.07759,-0.45310,-0.76158,
37.75000,0.69046,-3.20435,-1.47629,-0.00110,1.02850,0.02490,,0.45662,-0.07767,-0.45326,-0.76159,
37.75781,0.41199,-3.21960,-1.49155,0.00049,1.02985,0.02789,,0.45644,-0.07776,-0.45341,-0.76160,
37.76563,0.23270,-3.19290,-1.70517,0.00458,1.02948,0.02191,,0.45624,-0.07785,-0.45355,-0.76163,
37.77344,0.19455,-2.97165,-1.36566,0.00140,1.02850,0.01978,,0.45606,-0.07793,-0.45367,-0.76165,
37.78125,0.19836,-3.20816,-1.31607,-0.00116,1.02545,0.02191,,0.45588,-0.07803,-0.45381,-0.76167,
37.78906,0.10300,-3.46756,-1.33514,-0.00134,1.02087,0.02289,,0.45569,-0.07815,-0.45395,-0.76169,
37.79688,-0.09918,-3.63922,-1.21307,-0.00171,1.02112,0.02155,,0.45550,-0.07829,-0.45408,-0.76171,
37.80469,0.03052,-4.11606,-1.41144,-0.00226,1.01837,0.02252,,0.45529,-0.07844,-0.45423,-0.76173,
37.81250,0.17166,-4.33350,-1.73187,-0.00122,1.01471,0.02588,,0.45505,-0.07858,-0.45440,-0.76176,
37.82031,0.11063,-4.39453,-1.60599,-0.00122,1.01373,0.02527,,0.45482,-0.07874,-0.45457,-0.76178,
37.82813,-0.00381,-4.49753,-1.52588,-0.00122,1.01477,0.02832,,0.45459,-0.07891,-0.45473,-0.76180,
37.83594,-0.15640,-4.15039,-1.58691,-0.00116,1.01740,0.02081,,0.45436,-0.07906,-0.45488,-0.76183,
37.84375,0.27847,-3.74603,-1.81198,-0.00043,1.02344,0.01654,,0.45414,-0.07917,-0.45504,-0.76186,
37.85156,0.36621,-4.12369,-1.89972,-0.00104,1.02197,0.01617,,0.45390,-0.07929,-0.45521,-0.76188,
37.85938,0.37766,-4.05502,-2.16675,0.00525,1.02063,0.01392,,0.45365,-0.07941,-0.45539,-0.76192,
37.86719,0.58365,-4.09317,-2.05994,0.00427,1.02246,0.01569,,0.45341,-0.07952,-0.45557,-0.76194,
37.87500,0.91171,-4.18472,-1.92642,-0.00134,1.02649,0.01733,,0.45317,-0.07963,-0.45578,-0.76195,
37.88281,0.83542,-4.44412,-1.88828,-0.00122,1.02350,0.01709,,0.45292,-0.07976,-0.45598,-0.76196,
37.89063,0.99564,-5.45120,-1.97601,-0.00140,1.01569,0.02185,,0.45264,-0.07993,-0.45623,-0.76196,
37.89844,1.16348,-5.78690,-1.85776,0.00092,1.01331,0.02075,,0.45236,-0.08012,-0.45650,-0.76194,
37.90625,1.15204,-5.84030,-1.75476,0.00671,1.01337,0.02576,,0.45208,-0.08031,-0.45677,-0.76193,
37.91406,1.16730,-5.55801,-1.70898,0.00958,1.02008,0.02386,,0.45181,-0.08049,-0.45702,-0.76192,
37.92188,1.08719,-3.97491,-1.60217,0.00720,1.02563,0.02252,,0.45160,-0.08060,-0.45723,-0.76191,
37.92969,1.03760,-3.88718,-1.61362,0.00128,1.02557,0.02557,,0.45138,-0.08070,-0.45743,-0.76190,
37.93750,0.75531,-3.90625,-1.70898,-0.00305,1.02942,0.02570,,0.45116,-0.08081,-0.45762,-0.76191,
37.94531,0.64468,-4.23813,-1.92261,-0.00696,1.02533,0.02435,,0.45092,-0.08093,-0.45781,-0.76193,
37.95313,1.00708,-4.98581,-2.10953,-0.00806,1.02130,0.01862,,0.45065,-0.08107,-0.45804,-0.76193,
37.96094,1.06812,-4.63104,-2.12097,0.00037,1.02527,0.01697,,0.45039,-0.08119,-0.45827,-0.76194,
37.96875,1.28937,-5.16891,-2.01416,0.00177,1.02026,0.02148,,0.45011,-0.08134,-0.45852,-0.76193,
37.97656,1.29318,-5.22614,-1.91116,-0.00122,1.02032,0.01947,,0.44985,-0.08149,-0.45878,-0.76192,
37.98438,0.90027,-4.94766,-1.93405,-0.00134,1.02222,0.02020,,0.44958,-0.08164,-0.45900,-0.76192,
37.99219,0.96130,-4.60815,-1.86157,-0.00146,1.01910,0.02161,,0.44933,-0.08177,-0.45922,-0.76192,
38.00000,0.88501,-4.70352,-1.83487,-0.00024,1.01367,0.02142,,0.44908,-0.08192,-0.45944,-0.76193,
38.00781,1.00708,-4.83704,-1.86920,0.00562,1.00952,0.02234,,0.44883,-0.08206,-0.45967,-0.76192,
38.01563,1.09100,-4.93622,-2.01416,0.00439,1.02130,0.01489,,0.44856,-0.08220,-0.45990,-0.76192,
38.02344,0.82016,-4.77982,-2.11334,0.00122,1.02472,0.01306,,0.44829,-0.08234,-0.46012,-0.76193,
38.03125,1.00327,-4.45938,-2.37656,-0.00208,1.01782,0.01459,,0.44802,-0.08245,-0.46034,-0.76195,
38.03906,1.05286,-4.89044,-2.31934,-0.00134,1.01624,0.01685,,0.44774,-0.08258,-0.46058,-0.76196,
38.04688,1.10626,-5.36728,-2.16675,0.00092,1.01843,0.01379,,0.44745,-0.08273,-0.46083,-0.76196,
