Gait Up - Physilog data export
Created on: 0000-00-00 03:15:48
Total data points: 913

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
53.17969,8.14438,-5.66101,-1.80435,0.06836,1.02393,0.03442,,-0.50682,-0.12207,0.16265,-0.83772,
53.18750,8.14819,-5.19943,-1.83487,0.06671,1.02356,0.03442,,-0.50681,-0.12270,0.16231,-0.83770,
53.19531,7.72476,-4.39072,-1.75476,0.05420,1.02130,0.03320,,-0.50681,-0.12327,0.16196,-0.83769,
53.20313,7.99561,-4.84467,-1.85394,0.05194,1.02460,0.02130,,-0.50680,-0.12387,0.16162,-0.83767,
53.21094,8.25119,-4.72260,-2.15149,0.04987,1.02716,0.02234,,-0.50681,-0.12448,0.16125,-0.83764,
53.21875,8.07953,-3.74603,-1.90735,0.05396,1.02673,0.02509,,-0.50682,-0.12502,0.16086,-0.83763,
53.22656,7.67899,-3.68500,-1.88065,0.04865,1.02704,0.02771,,-0.50683,-0.12555,0.16049,-0.83762,
53.23438,7.39288,-3.63922,-1.83868,0.04797,1.02930,0.02765,,-0.50685,-0.12606,0.16014,-0.83760,
53.24219,7.19833,-3.76129,-1.66702,0.05194,1.03040,0.02954,,-0.50685,-0.12657,0.15980,-0.83759,
53.25000,6.91223,-3.73459,-1.62125,0.05536,1.01941,0.03430,,-0.50685,-0.12707,0.15948,-0.83757,
53.25781,6.74057,-3.53622,-1.89590,0.05963,1.01605,0.03772,,-0.50687,-0.12755,0.15916,-0.83754,
53.26563,5.74493,-3.43323,-1.65558,0.06152,1.01990,0.03302,,-0.50689,-0.12799,0.15889,-0.83752,
53.27344,5.46646,-2.30026,-1.56403,0.06378,1.02386,0.03320,,-0.50691,-0.12836,0.15861,-0.83750,
53.28125,5.53131,-1.69373,-1.82343,0.06030,1.02515,0.02765,,-0.50696,-0.12870,0.15829,-0.83748,
53.28906,5.58472,-0.61798,-2.30408,0.04816,1.02972,0.02966,,-0.50705,-0.12898,0.15793,-0.83745,
53.29688,5.23758,-0.90027,-1.99890,0.03687,1.03113,0.03583,,-0.50712,-0.12926,0.15760,-0.83743,
53.30469,5.15366,-1.51825,-1.88446,0.03247,1.03192,0.03168,,-0.50717,-0.12957,0.15730,-0.83740,
53.31250,4.81415,-1.78909,-2.26212,0.03510,1.03094,0.03381,,-0.50725,-0.12990,0.15703,-0.83736,
53.32031,4.50516,-2.20108,-2.23160,0.03442,1.03156,0.03912,,-0.50732,-0.13023,0.15678,-0.83731,
53.32813,4.38690,-2.92969,-2.19727,0.03131,1.03137,0.03516,,-0.50739,-0.13060,0.15657,-0.83725,
53.33594,4.32968,-3.74222,-2.41470,0.03381,1.02673,0.03394,,-0.50746,-0.13102,0.15639,-0.83718,
53.34375,4.16946,-4.10461,-2.11716,0.03815,1.02087,0.03186,,-0.50751,-0.13145,0.15624,-0.83711,
53.35156,4.50897,-4.88281,-2.17056,0.04053,1.02124,0.02643,,-0.50755,-0.13193,0.15609,-0.83703,
53.35938,4.42886,-4.92096,-2.55585,0.04059,1.01837,0.03137,,-0.50761,-0.13242,0.15594,-0.83695,
53.36719,4.37164,-5.17654,-2.54822,0.04596,1.01855,0.03229,,-0.50767,-0.13292,0.15580,-0.83685,
53.37500,3.97110,-5.10025,-2.43378,0.05029,1.02155,0.03259,,-0.50773,-0.13341,0.15569,-0.83676,
53.38281,3.72314,-5.07355,-2.28500,0.05023,1.02130,0.03320,,-0.50778,-0.13388,0.15559,-0.83667,
53.39063,3.27301,-5.22614,-2.22778,0.05164,1.01819,0.03284,,-0.50784,-0.13434,0.15552,-0.83658,
53.39844,3.61252,-5.47028,-2.34985,0.05109,1.01581,0.02258,,-0.50789,-0.13483,0.15544,-0.83648,
53.40625,3.83759,-4.87137,-2.58636,0.04742,1.01288,0.02539,,-0.50796,-0.13530,0.15533,-0.83639,
53.41406,3.94440,-5.45502,-2.90298,0.04523,1.01263,0.02386,,-0.50804,-0.13581,0.15523,-0.83628,
53.42188,4.18091,-5.82504,-2.73895,0.04657,1.01392,0.02515,,-0.50810,-0.13634,0.15512,-0.83617,
53.42969,4.19617,-6.09970,-2.54059,0.04492,1.01678,0.02588,,-0.50816,-0.13689,0.15503,-0.83606,
53.43750,4.08173,-6.41251,-2.39563,0.04340,1.02185,0.02631,,-0.50820,-0.13745,0.15495,-0.83596,
53.44531,3.53622,-6.86646,-2.39182,0.04321,1.01990,0.02808,,-0.50824,-0.13802,0.15493,-0.83585,
53.45313,3.45993,-6.89316,-2.33841,0.04333,1.02100,0.02979,,-0.50827,-0.13858,0.15491,-0.83574,
53.46094,3.37982,-7.64847,-1.92261,0.04767,1.02075,0.02875,,-0.50828,-0.13918,0.15492,-0.83563,
53.46875,3.51715,-7.61032,-1.86157,0.05530,1.01984,0.02942,,-0.50828,-0.13979,0.15492,-0.83553,
53.47656,3.29590,-7.74002,-1.81198,0.05408,1.02112,0.02783,,-0.50828,-0.14039,0.15494,-0.83542,
53.48438,3.21960,-7.49207,-2.04849,0.05078,1.02148,0.02612,,-0.50830,-0.14098,0.15496,-0.83531,
53.49219,3.14331,-7.18689,-1.77765,0.05231,1.02155,0.02527,,-0.50831,-0.14155,0.15497,-0.83521,
53.50000,3.05939,-7.09915,-1.83868,0.05365,1.02405,0.02124,,-0.50832,-0.14211,0.15498,-0.83511,
53.50781,2.70081,-7.31659,-2.08282,0.05750,1.03156,0.01318,,-0.50834,-0.14267,0.15502,-0.83499,
53.51563,3.07083,-7.17163,-2.54822,0.04395,1.02826,0.01672,,-0.50839,-0.14324,0.15503,-0.83486,
53.52344,2.83051,-7.28607,-2.86102,0.03827,1.02966,0.01514,,-0.50846,-0.14381,0.15505,-0.83471,
53.53125,2.56729,-7.20978,-2.60162,0.03955,1.02905,0.01630,,-0.50851,-0.14436,0.15509,-0.83458,
53.53906,2.34604,-6.97708,-2.18201,0.04578,1.02710,0.01526,,-0.50855,-0.14489,0.15513,-0.83445,
53.54688,2.23923,-7.20215,-1.97601,0.04590,1.02521,0.01300,,-0.50858,-0.14543,0.15519,-0.83433,
53.55469,1.91116,-7.30133,-2.08282,0.04346,1.02667,0.00848,,-0.50861,-0.14596,0.15528,-0.83421,
53.56250,1.42670,-7.48825,-2.09808,0.04553,1.02264,0.01129,,-0.50864,-0.14649,0.15539,-0.83407,
53.57031,1.42670,-8.03757,-2.06375,0.05194,1.02203,0.01184,,-0.50867,-0.14705,0.15553,-0.83393,
53.57813,1.42670,-8.41522,-2.27737,0.05542,1.02374,0.01184,,-0.50871,-0.14763,0.15567,-0.83378,
53.58594,1.85013,-7.96890,-2.47192,0.06091,1.02692,0.00793,,-0.50876,-0.14820,0.15578,-0.83363,
53.59375,1.61743,-6.26373,-2.34222,0.05560,1.02014,0.00861,,-0.50882,-0.14867,0.15584,-0.83350,
53.60156,1.58310,-6.03104,-2.19345,0.05249,1.01868,0.01080,,-0.50887,-0.14912,0.15590,-0.83337,
53.60938,1.21307,-5.59998,-2.02560,0.05499,1.02155,0.01239,,-0.50892,-0.14953,0.15596,-0.83325,
53.61719,0.54932,-5.44357,-1.67847,0.05438,1.02246,0.01001,,-0.50897,-0.14990,0.15606,-0.83314,
53.62500,0.42343,-5.47409,-1.75858,0.05212,1.02246,0.00940,,-0.50901,-0.15028,0.15617,-0.83303,
53.63281,0.37766,-5.62668,-1.91116,0.05133,1.01849,0.01129,,-0.50907,-0.15066,0.15628,-0.83290,
53.64063,0.32425,-5.95474,-1.78146,0.04858,1.02124,0.00732,,-0.50911,-0.15106,0.15641,-0.83278,
53.64844,0.40817,-5.98526,-1.87302,0.05048,1.02350,0.00836,,-0.50916,-0.15146,0.15653,-0.83265,
53.65625,0.13351,-5.74875,-2.03323,0.05182,1.02386,0.00610,,-0.50922,-0.15184,0.15666,-0.83252,
53.66406,0.33951,-4.90570,-1.64032,0.04816,1.02527,0.00494,,-0.50927,-0.15218,0.15676,-0.83241,
53.67188,0.35095,-4.58908,-1.46103,0.04865,1.02551,0.00647,,-0.50931,-0.15249,0.15684,-0.83231,
53.67969,0.23651,-4.85992,-1.57166,0.04663,1.02448,0.00427,,-0.50936,-0.15282,0.15694,-0.83221,
53.68750,0.33188,-5.02777,-1.54114,0.04700,1.02228,0.00580,,-0.50940,-0.15317,0.15703,-0.83210,
53.69531,0.36621,-5.06592,-1.45340,0.04688,1.02155,0.00629,,-0.50943,-0.15351,0.15713,-0.83200,
53.70313,0.61417,-4.87137,-1.80817,0.05225,1.02478,0.00708,,-0.50949,-0.15386,0.15721,-0.83189,
53.71094,0.75912,-4.74930,-1.93787,0.05084,1.02295,0.01154,,-0.50955,-0.15420,0.15727,-0.83177,
53.71875,0.70953,-5.12695,-1.93024,0.04633,1.02130,0.00549,,-0.50961,-0.15457,0.15735,-0.83166,
53.72656,1.17874,-4.39835,-1.91116,0.04382,1.01959,0.00549,,-0.50966,-0.15491,0.15737,-0.83155,
53.73438,0.82016,-4.31824,-1.89972,0.04059,1.01917,0.00818,,-0.50973,-0.15523,0.15741,-0.83145,
53.74219,1.01089,-4.65393,-1.70135,0.03961,1.02325,0.00806,,-0.50977,-0.15558,0.15746,-0.83134,
53.75000,0.94986,-4.79889,-1.59073,0.04382,1.02155,0.00854,,-0.50981,-0.15593,0.15751,-0.83124,
53.75781,0.91171,-5.18799,-1.41525,0.04877,1.01752,0.01190,,-0.50984,-0.15630,0.15759,-0.83115,
53.76563,0.75912,-5.64575,-1.70517,0.04596,1.01709,0.00903,,-0.50988,-0.15669,0.15768,-0.83103,
53.77344,1.06812,-5.55038,-1.92642,0.04761,1.01855,0.00201,,-0.50992,-0.15709,0.15775,-0.83091,
53.78125,1.66321,-5.29480,-2.26974,0.03723,1.01410,0.00616,,-0.50999,-0.15750,0.15777,-0.83079,
53.78906,1.54114,-5.26047,-2.34985,0.03284,1.01624,0.01056,,-0.51006,-0.15791,0.15780,-0.83066,
53.79688,1.68991,-5.64194,-2.21634,0.03571,1.02197,0.01105,,-0.51012,-0.15834,0.15784,-0.83054,
53.80469,1.43051,-6.14548,-2.11334,0.04102,1.02283,0.01300,,-0.51016,-0.15878,0.15791,-0.83041,
53.81250,1.48773,-6.19888,-1.60980,0.04559,1.01874,0.01923,,-0.51018,-0.15923,0.15798,-0.83030,
53.82031,1.57547,-6.43158,-1.60980,0.04730,1.01892,0.01788,,-0.51020,-0.15970,0.15806,-0.83019,
53.82813,1.42288,-6.40488,-1.46484,0.05200,1.01874,0.01740,,-0.51021,-0.16015,0.15814,-0.83008,
