Gait Up - Physilog data export
Created on: 0000-00-00 01:12:54
Total data points: 2145

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
0.00781,1.08719,-5.44357,-1.74713,0.05005,1.02148,0.00171,,0.00000,0.00000,0.00000,0.00000,
0.01563,1.14059,-5.44739,-1.78909,0.05103,1.02173,0.00183,,0.00000,0.00000,0.00000,0.00000,
0.02344,1.15967,-5.52368,-1.78528,0.05042,1.02063,0.00195,,0.00000,0.00000,0.00000,0.00000,
0.03125,1.25122,-5.39398,-1.77383,0.04822,1.02039,0.00299,,0.00000,0.00000,0.00000,0.00000,
0.03906,1.21689,-5.57709,-1.69373,0.04938,1.02167,0.00122,,0.70778,0.70560,-0.03442,0.00000,
0.04688,1.16348,-5.51605,-1.65558,0.04919,1.02167,0.00031,,0.70771,0.70566,-0.03461,-0.00034,
0.05469,1.11389,-5.37109,-1.71661,0.04944,1.02069,0.00128,,0.70764,0.70571,-0.03478,-0.00068,
0.06250,1.04523,-5.43594,-1.73569,0.04968,1.02118,0.00128,,0.70758,0.70577,-0.03496,-0.00102,
0.07031,1.22070,-5.58090,-1.77002,0.05133,1.02130,0.00098,,0.70751,0.70583,-0.03515,-0.00137,
0.07813,1.19019,-5.56183,-1.75858,0.05115,1.02081,0.00049,,0.70744,0.70589,-0.03533,-0.00172,
0.08594,1.15585,-5.43976,-1.81580,0.05206,1.02106,0.00122,,0.70737,0.70595,-0.03551,-0.00207,
0.09375,1.13678,-5.48935,-1.84250,0.05084,1.02094,0.00146,,0.70730,0.70601,-0.03568,-0.00242,
0.10156,1.18637,-5.51605,-1.81580,0.05084,1.02063,0.00409,,0.70723,0.70607,-0.03586,-0.00277,
0.10938,1.15967,-5.34058,-1.81580,0.05072,1.02136,0.00421,,0.70716,0.70613,-0.03603,-0.00311,
0.11719,1.18256,-5.50842,-1.79291,0.04871,1.02161,0.00348,,0.70709,0.70619,-0.03621,-0.00346,
0.12500,1.22070,-5.50461,-1.81580,0.04852,1.02032,0.00146,,0.70701,0.70625,-0.03639,-0.00381,
0.13281,1.12915,-5.47409,-1.81961,0.04791,1.02161,0.00128,,0.70695,0.70631,-0.03657,-0.00416,
0.14063,1.23215,-5.46265,-1.68991,0.04822,1.02191,0.00140,,0.70687,0.70637,-0.03675,-0.00450,
0.14844,1.22833,-5.54657,-1.76620,0.04871,1.02130,0.00128,,0.70680,0.70643,-0.03693,-0.00485,
0.15625,1.20163,-5.62286,-1.73569,0.05084,1.02222,0.00122,,0.70673,0.70649,-0.03712,-0.00520,
0.16406,1.06812,-5.61905,-1.75476,0.05127,1.02167,0.00128,,0.70666,0.70655,-0.03731,-0.00555,
0.17188,1.20926,-5.68390,-1.74332,0.05188,1.01892,0.00067,,0.70659,0.70661,-0.03750,-0.00591,
0.17969,1.22833,-5.58090,-1.72424,0.05133,1.02606,0.00140,,0.70651,0.70667,-0.03768,-0.00626,
0.18750,1.15204,-5.45502,-1.74713,0.05005,1.02209,0.00256,,0.70644,0.70673,-0.03786,-0.00660,
0.19531,1.19400,-5.53131,-1.77002,0.05103,1.02002,0.00177,,0.70637,0.70679,-0.03804,-0.00695,
0.20313,1.15204,-5.51987,-1.77383,0.05023,1.01935,0.00165,,0.70630,0.70684,-0.03822,-0.00730,
0.21094,1.19400,-5.55038,-1.77765,0.04877,1.02106,0.00372,,0.70623,0.70690,-0.03841,-0.00765,
0.21875,1.23596,-5.55038,-1.79672,0.04999,1.01971,0.00360,,0.70615,0.70696,-0.03859,-0.00800,
0.22656,1.10626,-5.44739,-1.75858,0.05090,1.02216,0.00360,,0.70608,0.70702,-0.03877,-0.00834,
0.23438,1.33514,-5.55038,-1.76239,0.04999,1.02081,0.00269,,0.70600,0.70708,-0.03895,-0.00869,
0.24219,1.23978,-5.59616,-1.85394,0.04907,1.02100,0.00220,,0.70593,0.70715,-0.03913,-0.00905,
0.25000,1.25504,-5.48172,-1.83868,0.04889,1.02112,0.00165,,0.70585,0.70721,-0.03930,-0.00940,
0.25781,1.36948,-5.48935,-1.71280,0.04883,1.02167,0.00122,,0.70577,0.70727,-0.03949,-0.00974,
0.26563,1.21689,-5.57709,-1.77383,0.04968,1.02142,0.00128,,0.70569,0.70733,-0.03967,-0.01009,
0.27344,1.18256,-5.48172,-1.67847,0.04913,1.02173,0.00104,,0.70562,0.70739,-0.03985,-0.01043,
0.28125,1.22452,-5.50461,-1.72043,0.04950,1.02161,0.00116,,0.70554,0.70745,-0.04004,-0.01078,
0.28906,1.23215,-5.51605,-1.75095,0.05176,1.02075,0.00122,,0.70547,0.70751,-0.04022,-0.01113,
0.29688,1.17493,-5.53131,-1.72806,0.05200,1.02087,0.00146,,0.70540,0.70757,-0.04040,-0.01147,
0.30469,1.15204,-5.49698,-1.77383,0.05115,1.02240,0.00189,,0.70532,0.70762,-0.04058,-0.01182,
0.31250,1.09863,-5.54657,-1.78528,0.05151,1.02161,0.00281,,0.70525,0.70768,-0.04076,-0.01217,
0.32031,1.22070,-5.52368,-1.73569,0.05060,1.02106,0.00354,,0.70518,0.70774,-0.04095,-0.01252,
0.32813,1.12534,-5.54276,-1.83487,0.04883,1.02106,0.00342,,0.70511,0.70779,-0.04113,-0.01287,
0.33594,1.10245,-5.49316,-1.81961,0.04791,1.02136,0.00238,,0.70504,0.70784,-0.04130,-0.01322,
0.34375,1.21307,-5.54657,-1.86920,0.04810,1.02148,0.00305,,0.70496,0.70790,-0.04148,-0.01357,
0.35156,1.16348,-5.56564,-1.73569,0.04779,1.02130,0.00165,,0.70489,0.70796,-0.04166,-0.01392,
0.35938,1.23215,-5.49316,-1.76620,0.04761,1.02124,0.00140,,0.70481,0.70802,-0.04184,-0.01427,
0.36719,1.20163,-5.55038,-1.82724,0.04974,1.02100,0.00098,,0.70473,0.70807,-0.04202,-0.01462,
0.37500,1.06812,-5.47409,-1.67847,0.04987,1.01978,0.00140,,0.70467,0.70813,-0.04221,-0.01496,
0.38281,1.17493,-5.53131,-1.80817,0.05078,1.02039,0.00134,,0.70459,0.70818,-0.04239,-0.01531,
0.39063,1.19019,-5.42068,-1.66321,0.05011,1.02051,0.00134,,0.70452,0.70824,-0.04257,-0.01565,
0.39844,1.27792,-5.56183,-1.85776,0.05078,1.02222,0.00165,,0.70444,0.70830,-0.04275,-0.01601,
0.40625,1.18256,-5.49698,-1.77765,0.05011,1.01990,0.00311,,0.70436,0.70835,-0.04293,-0.01635,
0.41406,1.01852,-5.47028,-1.81198,0.04968,1.02179,0.00293,,0.70429,0.70840,-0.04310,-0.01670,
0.42188,1.22070,-5.41687,-1.80054,0.05029,1.02209,0.00195,,0.70422,0.70846,-0.04328,-0.01705,
0.42969,1.21689,-5.57327,-1.83868,0.05029,1.02191,0.00488,,0.70414,0.70852,-0.04346,-0.01740,
0.43750,1.27411,-5.56183,-1.78909,0.04932,1.02142,0.00446,,0.70406,0.70858,-0.04364,-0.01775,
0.44531,1.14441,-5.45502,-1.80054,0.04901,1.02051,0.00427,,0.70399,0.70863,-0.04382,-0.01810,
0.45313,1.22452,-5.53894,-1.74332,0.04919,1.02203,0.00311,,0.70391,0.70869,-0.04400,-0.01844,
0.46094,1.27029,-5.51987,-1.83487,0.04755,1.02271,0.00159,,0.70383,0.70875,-0.04418,-0.01880,
0.46875,1.25504,-5.45120,-1.75095,0.04828,1.02130,0.00165,,0.70375,0.70881,-0.04436,-0.01914,
0.47656,1.24359,-5.51224,-1.78528,0.04901,1.02173,0.00195,,0.70367,0.70886,-0.04454,-0.01949,
0.48438,1.17874,-5.49698,-1.66702,0.04919,1.02002,0.00134,,0.70359,0.70892,-0.04472,-0.01983,
0.49219,1.25122,-5.47028,-1.81198,0.04852,1.02130,0.00208,,0.70351,0.70898,-0.04490,-0.02018,
0.50000,1.23215,-5.49316,-1.72424,0.05042,1.02081,0.00250,,0.70343,0.70903,-0.04508,-0.02052,
0.50781,1.19781,-5.65338,-1.78146,0.05090,1.02081,0.00342,,0.70336,0.70909,-0.04527,-0.02088,
0.51563,1.19781,-5.57709,-1.73950,0.05273,1.02039,0.00323,,0.70328,0.70914,-0.04545,-0.02123,
0.52344,1.30844,-5.43976,-1.77383,0.05212,1.02252,0.00464,,0.70320,0.70920,-0.04563,-0.02157,
0.53125,1.14441,-5.62286,-1.87302,0.05029,1.02051,0.00323,,0.70312,0.70925,-0.04581,-0.02193,
0.53906,1.17111,-5.45883,-1.82343,0.04926,1.02124,0.00311,,0.70304,0.70931,-0.04598,-0.02228,
0.54688,1.27411,-5.51224,-1.71280,0.04791,1.02155,0.00323,,0.70296,0.70937,-0.04617,-0.02262,
0.55469,1.28174,-5.53513,-1.81961,0.04883,1.02252,0.00427,,0.70288,0.70943,-0.04635,-0.02297,
0.56250,1.31226,-5.57327,-1.80054,0.04797,1.02112,0.00171,,0.70280,0.70948,-0.04653,-0.02332,
0.57031,1.22452,-5.56564,-1.70517,0.04852,1.02124,0.00269,,0.70272,0.70954,-0.04671,-0.02367,
0.57813,1.12915,-5.59235,-1.75476,0.04871,1.02045,0.00165,,0.70264,0.70959,-0.04690,-0.02402,
0.58594,1.20163,-5.63049,-1.80435,0.04987,1.02167,0.00256,,0.70256,0.70964,-0.04708,-0.02438,
0.59375,1.13297,-5.59235,-1.63651,0.04980,1.02155,0.00275,,0.70249,0.70969,-0.04727,-0.02472,
0.60156,1.15204,-5.50842,-1.75095,0.05103,1.02148,0.00159,,0.70241,0.70975,-0.04745,-0.02507,
0.60938,1.17111,-5.56564,-1.79672,0.04999,1.02112,0.00214,,0.70233,0.70980,-0.04764,-0.02542,
0.61719,1.21307,-5.53894,-1.68228,0.04974,1.02069,0.00305,,0.70225,0.70985,-0.04782,-0.02576,
0.62500,1.29318,-5.62286,-1.80054,0.05096,1.02136,0.00360,,0.70217,0.70991,-0.04801,-0.02612,
0.63281,1.24359,-5.48935,-1.75095,0.05066,1.02148,0.00385,,0.70209,0.70997,-0.04819,-0.02646,
0.64063,1.17493,-5.55038,-1.82343,0.05011,1.02142,0.00494,,0.70201,0.71002,-0.04837,-0.02682,
0.64844,1.12915,-5.50461,-1.85013,0.05048,1.02057,0.00513,,0.70193,0.71007,-0.04854,-0.02717,
0.65625,1.23978,-5.64194,-1.83105,0.04980,1.02124,0.00336,,0.70185,0.71012,-0.04873,-0.02752,
0.66406,1.24741,-5.60379,-1.82343,0.05084,1.02155,0.00189,,0.70177,0.71018,-0.04891,-0.02788,
0.67188,1.28555,-5.48553,-1.81580,0.04767,1.02130,0.00262,,0.70168,0.71024,-0.04909,-0.02823,
