Gait Up - Physilog data export
Created on: 0000-00-00 01:12:23
Total data points: 1991

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
0.68750,1.21689,-5.57709,-1.73187,0.05042,1.02130,0.00159,,0.70044,0.71353,-0.01462,0.00760,
0.69531,1.17493,-5.44357,-1.72806,0.05096,1.02075,0.00305,,0.70037,0.71359,-0.01480,0.00725,
0.70313,1.07956,-5.53513,-1.85394,0.05341,1.02228,0.00165,,0.70032,0.71364,-0.01497,0.00690,
0.71094,1.11771,-5.45502,-1.75095,0.05359,1.02106,0.00220,,0.70026,0.71370,-0.01514,0.00655,
0.71875,1.16730,-5.42450,-1.74713,0.05194,1.02142,0.00269,,0.70020,0.71376,-0.01532,0.00620,
0.72656,1.14822,-5.40924,-1.79672,0.05365,1.02118,0.00201,,0.70014,0.71382,-0.01549,0.00586,
0.73438,1.14441,-5.45120,-1.73569,0.05353,1.02100,0.00299,,0.70007,0.71388,-0.01566,0.00551,
0.74219,1.07574,-5.57327,-1.59836,0.05341,1.02081,0.00293,,0.70002,0.71393,-0.01585,0.00516,
0.75000,1.10245,-5.38635,-1.84250,0.05353,1.02167,0.00354,,0.69996,0.71399,-0.01602,0.00481,
0.75781,1.14059,-5.50461,-1.75858,0.05249,1.02094,0.00366,,0.69990,0.71405,-0.01620,0.00446,
0.76563,1.09482,-5.50461,-1.74713,0.05341,1.02148,0.00415,,0.69984,0.71410,-0.01637,0.00411,
0.77344,1.19019,-5.42450,-1.77765,0.05389,1.02081,0.00421,,0.69977,0.71416,-0.01654,0.00377,
0.78125,1.10626,-5.50079,-1.71280,0.05280,1.02026,0.00305,,0.69971,0.71422,-0.01672,0.00342,
0.78906,1.19400,-5.40543,-1.78909,0.05322,1.01990,0.00250,,0.69965,0.71428,-0.01689,0.00307,
0.79688,1.17111,-5.56564,-1.77765,0.05188,1.02032,0.00214,,0.69959,0.71434,-0.01707,0.00272,
0.80469,1.12915,-5.52368,-1.73569,0.05182,1.02087,0.00281,,0.69953,0.71439,-0.01725,0.00236,
0.81250,1.20544,-5.56946,-1.81198,0.05188,1.02112,0.00238,,0.69946,0.71446,-0.01743,0.00201,
0.82031,1.09100,-5.64194,-1.72806,0.05273,1.02142,0.00232,,0.69940,0.71451,-0.01761,0.00165,
0.82813,1.20544,-5.69916,-1.84250,0.05261,1.02106,0.00348,,0.69934,0.71457,-0.01780,0.00129,
0.83594,1.18256,-5.50079,-1.77002,0.05200,1.02130,0.00250,,0.69927,0.71463,-0.01797,0.00094,
0.84375,1.24359,-5.58853,-1.77383,0.05267,1.02155,0.00415,,0.69920,0.71469,-0.01815,0.00058,
0.85156,1.27411,-5.42831,-1.81198,0.05511,1.02051,0.00348,,0.69914,0.71475,-0.01832,0.00023,
0.85938,1.12915,-5.47409,-1.73950,0.05334,1.01984,0.00378,,0.69907,0.71481,-0.01850,-0.00012,
0.86719,1.12534,-5.50079,-1.75476,0.05261,1.02161,0.00433,,0.69901,0.71487,-0.01867,-0.00047,
0.87500,1.22452,-5.57327,-1.73187,0.05200,1.02130,0.00476,,0.69895,0.71493,-0.01886,-0.00082,
0.88281,1.08719,-5.57327,-1.77002,0.05328,1.02209,0.00494,,0.69888,0.71498,-0.01903,-0.00117,
0.89063,1.14441,-5.62286,-1.87683,0.05304,1.02075,0.00446,,0.69882,0.71504,-0.01921,-0.00153,
0.89844,1.10626,-5.53131,-1.77383,0.05481,1.02179,0.00342,,0.69876,0.71509,-0.01939,-0.00189,
0.90625,1.19019,-5.58472,-1.78909,0.05212,1.02081,0.00226,,0.69869,0.71515,-0.01957,-0.00224,
0.91406,1.11008,-5.53894,-1.75476,0.05219,1.02148,0.00275,,0.69863,0.71520,-0.01975,-0.00260,
0.92188,1.10626,-5.52750,-1.78528,0.05200,1.02167,0.00140,,0.69857,0.71526,-0.01992,-0.00295,
0.92969,1.12152,-5.51987,-1.75095,0.05157,1.02124,0.00195,,0.69851,0.71531,-0.02010,-0.00330,
0.93750,1.12915,-5.42450,-1.73187,0.05206,1.01947,0.00293,,0.69845,0.71537,-0.02027,-0.00365,
0.94531,1.12915,-5.53131,-1.79291,0.05304,1.02124,0.00238,,0.69838,0.71542,-0.02045,-0.00400,
0.95313,1.13678,-5.71823,-1.75476,0.05255,1.02136,0.00299,,0.69832,0.71548,-0.02064,-0.00436,
0.96094,1.16348,-5.47028,-1.78146,0.05261,1.02106,0.00366,,0.69825,0.71553,-0.02081,-0.00471,
0.96875,1.19400,-5.48553,-1.70135,0.05334,1.02124,0.00482,,0.69819,0.71559,-0.02099,-0.00506,
0.97656,1.11771,-5.63431,-1.74332,0.05505,1.02039,0.00378,,0.69812,0.71564,-0.02117,-0.00541,
0.98438,1.17111,-5.69534,-1.68991,0.05261,1.02051,0.00409,,0.69806,0.71570,-0.02136,-0.00577,
0.99219,1.15967,-5.54657,-1.67084,0.05249,1.02148,0.00323,,0.69799,0.71576,-0.02155,-0.00612,
1.00000,1.22070,-5.45502,-1.79672,0.05200,1.02118,0.00378,,0.69792,0.71581,-0.02172,-0.00647,
1.00781,1.16348,-5.54276,-1.80817,0.05145,1.02161,0.00360,,0.69786,0.71587,-0.02189,-0.00682,
1.01563,1.15204,-5.57709,-1.68228,0.05103,1.02173,0.00366,,0.69779,0.71592,-0.02208,-0.00717,
1.02344,1.13678,-5.53131,-1.72806,0.05176,1.02100,0.00336,,0.69773,0.71598,-0.02226,-0.00752,
1.03125,1.02234,-5.55801,-1.83487,0.05261,1.02075,0.00275,,0.69767,0.71603,-0.02243,-0.00788,
1.03906,1.09482,-5.60379,-1.73569,0.05304,1.02063,0.00348,,0.69761,0.71608,-0.02261,-0.00823,
1.04688,1.14059,-5.54657,-1.75095,0.05371,1.02203,0.00232,,0.69754,0.71613,-0.02279,-0.00859,
1.05469,1.17493,-5.60760,-1.83868,0.05316,1.02039,0.00256,,0.69747,0.71619,-0.02297,-0.00895,
1.06250,1.10626,-5.52368,-1.71661,0.05206,1.02130,0.00385,,0.69741,0.71624,-0.02315,-0.00930,
1.07031,1.23215,-5.56946,-1.71280,0.05334,1.02094,0.00574,,0.69734,0.71630,-0.02333,-0.00965,
1.07813,1.16348,-5.48935,-1.68228,0.05255,1.02094,0.00378,,0.69727,0.71635,-0.02351,-0.00999,
1.08594,1.20926,-5.53894,-1.74332,0.05267,1.02032,0.00317,,0.69720,0.71641,-0.02369,-0.01035,
1.09375,1.14441,-5.62286,-1.77765,0.05402,1.02051,0.00372,,0.69714,0.71646,-0.02387,-0.01070,
1.10156,1.13678,-5.53131,-1.83487,0.05322,1.02094,0.00305,,0.69707,0.71651,-0.02405,-0.01106,
1.10938,1.19400,-5.36346,-1.74332,0.05347,1.02087,0.00250,,0.69700,0.71657,-0.02422,-0.01140,
1.11719,1.17874,-5.40924,-1.76620,0.05243,1.02191,0.00195,,0.69693,0.71662,-0.02439,-0.01175,
1.12500,1.19400,-5.51224,-1.77765,0.05347,1.02051,0.00323,,0.69687,0.71668,-0.02456,-0.01210,
1.13281,1.23978,-5.65720,-1.77383,0.05164,1.02081,0.00293,,0.69679,0.71674,-0.02475,-0.01246,
1.14063,1.24359,-5.48172,-1.80817,0.05353,1.02087,0.00366,,0.69672,0.71679,-0.02492,-0.01281,
1.14844,1.17111,-5.48935,-1.63651,0.05164,1.02161,0.00476,,0.69665,0.71685,-0.02510,-0.01315,
1.15625,1.14059,-5.56946,-1.74332,0.05255,1.02136,0.00397,,0.69659,0.71690,-0.02528,-0.01351,
1.16406,1.11771,-5.52750,-1.74713,0.05255,1.02130,0.00385,,0.69652,0.71695,-0.02546,-0.01386,
1.17188,1.20544,-5.48553,-1.78909,0.05194,1.02264,0.00531,,0.69645,0.71701,-0.02564,-0.01421,
1.17969,1.18637,-5.56946,-1.80817,0.05322,1.02075,0.00482,,0.69638,0.71706,-0.02581,-0.01456,
1.18750,1.10626,-5.50842,-1.77765,0.05212,1.02142,0.00439,,0.69632,0.71711,-0.02599,-0.01492,
1.19531,1.10626,-5.49698,-1.76620,0.05194,1.02209,0.00568,,0.69625,0.71716,-0.02616,-0.01527,
1.20313,1.08719,-5.48553,-1.73187,0.05243,1.02106,0.00299,,0.69619,0.71721,-0.02634,-0.01562,
1.21094,1.16730,-5.54657,-1.68610,0.05194,1.01947,0.00439,,0.69612,0.71726,-0.02652,-0.01596,
1.21875,1.24359,-5.52368,-1.81580,0.05188,1.02106,0.00317,,0.69604,0.71732,-0.02670,-0.01632,
1.22656,1.20926,-5.50079,-1.69373,0.05219,1.02148,0.00519,,0.69597,0.71737,-0.02688,-0.01667,
1.23438,1.08337,-5.49698,-1.63269,0.05164,1.02161,0.00433,,0.69591,0.71742,-0.02706,-0.01701,
1.24219,1.29318,-5.45502,-1.79672,0.05255,1.02118,0.00421,,0.69583,0.71748,-0.02723,-0.01736,
1.25000,1.14059,-5.56183,-1.80817,0.05414,1.02118,0.00433,,0.69576,0.71753,-0.02741,-0.01772,
1.25781,1.16730,-5.45883,-1.76620,0.05359,1.02112,0.00348,,0.69569,0.71758,-0.02758,-0.01806,
1.26563,1.15967,-5.55801,-1.75095,0.05334,1.02100,0.00482,,0.69563,0.71763,-0.02776,-0.01842,
1.27344,1.18637,-5.51605,-1.87302,0.05316,1.01990,0.00415,,0.69555,0.71768,-0.02793,-0.01877,
1.28125,1.12152,-5.48935,-1.78528,0.05121,1.02106,0.00317,,0.69549,0.71773,-0.02811,-0.01912,
1.28906,1.14822,-5.50842,-1.81580,0.05176,1.02130,0.00378,,0.69542,0.71779,-0.02828,-0.01948,
1.29688,1.09100,-5.61142,-1.79672,0.05231,1.02130,0.00317,,0.69535,0.71783,-0.02846,-0.01984,
1.30469,1.16730,-5.46646,-1.82343,0.05219,1.02051,0.00397,,0.69528,0.71788,-0.02863,-0.02019,
1.31250,1.14822,-5.54657,-1.73187,0.05371,1.02045,0.00427,,0.69521,0.71793,-0.02881,-0.02054,
1.32031,1.19019,-5.53513,-1.78528,0.05139,1.02216,0.00574,,0.69514,0.71799,-0.02899,-0.02089,
1.32813,1.20926,-5.48935,-1.71280,0.05133,1.02075,0.00562,,0.69507,0.71804,-0.02917,-0.02124,
1.33594,1.22833,-5.46265,-1.77383,0.05316,1.02057,0.00494,,0.69499,0.71809,-0.02934,-0.02159,
1.34375,1.15585,-5.54276,-1.72043,0.05396,1.02075,0.00568,,0.69492,0.71814,-0.02952,-0.02194,
1.35156,1.00708,-5.50842,-1.71280,0.05298,1.02045,0.00403,,0.69486,0.71819,-0.02970,-0.02229,
1.35938,1.09100,-5.61142,-1.70517,0.05273,1.02185,0.00421,,0.69479,0.71823,-0.02988,-0.02264,
1.36719,1.17874,-5.40924,-1.70517,0.05249,1.02112,0.00159,,0.69472,0.71828,-0.03006,-0.02298,
1.37500,1.18256,-5.53513,-1.74713,0.05170,1.02057,0.00348,,0.69465,0.71833,-0.03024,-0.02334,
1.38281,1.13297,-5.55420,-1.76239,0.05206,1.02112,0.00208,,0.69458,0.71838,-0.03042,-0.02369,
1.39063,1.07956,-5.58090,-1.79291,0.05328,1.02124,0.00452,,0.69451,0.71843,-0.03059,-0.02404,
1.39844,1.17111,-5.55420,-1.82724,0.05267,1.02179,0.00378,,0.69444,0.71848,-0.03077,-0.02440,
1.40625,1.14822,-5.58090,-1.77765,0.05322,1.02173,0.00397,,0.69437,0.71853,-0.03095,-0.02476,
1.41406,1.09863,-5.42068,-1.78146,0.05200,1.02081,0.00427,,0.69430,0.71857,-0.03112,-0.02510,
1.42188,1.09482,-5.48553,-1.81580,0.05188,1.02069,0.00580,,0.69423,0.71862,-0.03129,-0.02546,
1.42969,1.20544,-5.59235,-1.70898,0.05225,1.02057,0.00555,,0.69416,0.71867,-0.03148,-0.02581,
1.43750,1.12915,-5.53513,-1.74332,0.05109,1.02167,0.00409,,0.69409,0.71872,-0.03165,-0.02616,
1.44531,1.13678,-5.47409,-1.88065,0.05322,1.02161,0.00525,,0.69402,0.71877,-0.03182,-0.02651,
1.45313,1.17874,-5.47028,-1.80817,0.05292,1.02087,0.00452,,0.69394,0.71882,-0.03200,-0.02686,
1.46094,1.15967,-5.48935,-1.76620,0.05219,1.02039,0.00293,,0.69387,0.71886,-0.03217,-0.02722,
1.46875,1.14822,-5.55038,-1.68610,0.05310,1.02081,0.00439,,0.69380,0.71891,-0.03235,-0.02756,
1.47656,1.10245,-5.48172,-1.63269,0.05414,1.02246,0.00488,,0.69373,0.71896,-0.03253,-0.02791,
1.48438,1.09100,-5.44739,-1.76620,0.05194,1.01996,0.00482,,0.69366,0.71900,-0.03271,-0.02826,
1.49219,1.15204,-5.53131,-1.72424,0.05414,1.02155,0.00244,,0.69359,0.71905,-0.03289,-0.02861,
1.50000,1.04904,-5.56183,-1.71280,0.05353,1.02100,0.00366,,0.69352,0.71909,-0.03307,-0.02896,
1.50781,1.10626,-5.42831,-1.67847,0.05170,1.02069,0.00366,,0.69345,0.71914,-0.03324,-0.02930,
1.51563,1.03760,-5.53894,-1.80054,0.05231,1.02057,0.00488,,0.69339,0.71918,-0.03342,-0.02965,
1.52344,1.20163,-5.47791,-1.73569,0.05316,1.02002,0.00549,,0.69331,0.71923,-0.03360,-0.03000,
1.53125,1.10626,-5.59616,-1.72043,0.05298,1.02100,0.00549,,0.69324,0.71927,-0.03378,-0.03036,
1.53906,1.13678,-5.45883,-1.75476,0.05383,1.02081,0.00647,,0.69317,0.71932,-0.03395,-0.03070,
1.54688,1.09100,-5.59616,-1.81961,0.05231,1.02173,0.00586,,0.69310,0.71936,-0.03413,-0.03106,
1.55469,1.20544,-5.39398,-1.76239,0.05286,1.02020,0.00519,,0.69302,0.71941,-0.03430,-0.03141,
1.56250,1.31607,-5.51605,-1.77765,0.05133,1.02197,0.00342,,0.69294,0.71947,-0.03448,-0.03176,
1.57031,1.22452,-5.49698,-1.75476,0.05084,1.02094,0.00269,,0.69286,0.71952,-0.03465,-0.03211,
1.57813,1.19400,-5.47791,-1.67847,0.05273,1.02075,0.00293,,0.69279,0.71957,-0.03483,-0.03245,
1.58594,1.20926,-5.43976,-1.70517,0.05170,1.02124,0.00244,,0.69271,0.71962,-0.03501,-0.03280,
1.59375,1.15585,-5.52368,-1.80054,0.05322,1.02118,0.00385,,0.69264,0.71966,-0.03518,-0.03315,
1.60156,1.10626,-5.42068,-1.71280,0.05365,1.02057,0.00488,,0.69257,0.71971,-0.03536,-0.03349,
1.60938,1.22452,-5.61523,-1.80435,0.05469,1.02100,0.00500,,0.69249,0.71976,-0.03554,-0.03385,
1.61719,1.09100,-5.54657,-1.85013,0.05322,1.02173,0.00464,,0.69242,0.71980,-0.03571,-0.03421,
1.62500,1.21689,-5.51605,-1.81961,0.05225,1.02167,0.00476,,0.69234,0.71985,-0.03589,-0.03456,
1.63281,1.15585,-5.52750,-1.76239,0.05188,1.02069,0.00800,,0.69227,0.71989,-0.03606,-0.03491,
1.64063,1.21689,-5.56183,-1.82724,0.05579,1.01788,0.00250,,0.69219,0.71994,-0.03624,-0.03527,
1.64844,1.20544,-5.45883,-1.75476,0.05298,1.02087,0.00287,,0.69211,0.71999,-0.03641,-0.03562,
1.65625,1.17493,-5.37872,-1.75095,0.05103,1.02313,0.00909,,0.69204,0.72004,-0.03658,-0.03596,
1.66406,1.15967,-5.41306,-1.66702,0.05121,1.02252,0.00598,,0.69196,0.72008,-0.03676,-0.03630,
1.67188,1.29700,-5.32532,-1.73569,0.05029,1.02191,0.00305,,0.69188,0.72014,-0.03693,-0.03664,
1.67969,1.13297,-5.52368,-1.70517,0.05292,1.02155,0.00250,,0.69181,0.72018,-0.03711,-0.03699,
1.68750,1.12534,-5.56183,-1.87302,0.05304,1.02020,0.00195,,0.69173,0.72022,-0.03728,-0.03735,
1.69531,1.22070,-5.52368,-1.75095,0.05090,1.02191,0.00287,,0.69165,0.72027,-0.03746,-0.03770,
1.70313,1.11771,-5.60760,-1.76620,0.05310,1.02124,0.00458,,0.69158,0.72031,-0.03764,-0.03806,
1.71094,1.11771,-5.48172,-1.78146,0.05402,1.02112,0.00684,,0.69151,0.72036,-0.03781,-0.03841,
1.71875,1.12152,-5.47028,-1.70517,0.05353,1.01971,0.00623,,0.69143,0.72040,-0.03799,-0.03875,
1.72656,1.14059,-5.58472,-1.85394,0.05243,1.02087,0.00537,,0.69136,0.72044,-0.03817,-0.03911,
1.73438,1.21307,-5.47028,-1.70135,0.05200,1.02075,0.00525,,0.69128,0.72049,-0.03834,-0.03946,
1.74219,1.12152,-5.45883,-1.80435,0.05267,1.02100,0.00635,,0.69121,0.72053,-0.03852,-0.03981,
1.75000,1.20544,-5.50079,-1.83105,0.05316,1.02057,0.00360,,0.69113,0.72058,-0.03869,-0.04016,
1.75781,1.23978,-5.47409,-1.77765,0.05316,1.02118,0.00604,,0.69105,0.72063,-0.03886,-0.04051,
1.76563,1.15967,-5.42831,-1.77002,0.05322,1.02051,0.00330,,0.69097,0.72067,-0.03903,-0.04086,
