Gait Up - Physilog data export
Created on: 0000-00-00 03:33:04
Total data points: 1130

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
80.84375,1.25885,-9.10950,-2.17819,0.14551,1.02179,0.03162,,-0.84093,-0.38514,0.29371,-0.24134,
80.85156,1.43051,-9.75037,-2.28500,0.15747,1.02197,0.02588,,-0.84072,-0.38547,0.29417,-0.24095,
80.85938,1.75858,-9.58252,-2.43759,0.16296,1.02087,0.02960,,-0.84052,-0.38582,0.29461,-0.24057,
80.86719,2.39182,-8.23212,-2.49863,0.16559,1.01416,0.03040,,-0.84033,-0.38618,0.29495,-0.24024,
80.87500,2.35367,-7.91168,-2.84576,0.17065,1.01373,0.03387,,-0.84015,-0.38654,0.29527,-0.23989,
80.88281,2.28119,-7.62939,-3.08228,0.17059,1.01306,0.03412,,-0.83998,-0.38690,0.29557,-0.23953,
80.89063,2.06375,-6.88553,-3.17001,0.16870,1.01379,0.03864,,-0.83983,-0.38724,0.29583,-0.23918,
80.89844,2.04468,-6.31332,-3.31497,0.16870,1.01459,0.04376,,-0.83970,-0.38757,0.29605,-0.23884,
80.90625,2.17819,-6.28281,-3.25775,0.16876,1.01160,0.04126,,-0.83957,-0.38790,0.29627,-0.23851,
80.91406,1.91879,-6.00052,-3.14713,0.16632,1.00824,0.03857,,-0.83944,-0.38821,0.29648,-0.23819,
80.92188,1.55258,-5.47028,-2.84958,0.16394,1.00623,0.04102,,-0.83933,-0.38849,0.29667,-0.23788,
80.92969,1.62125,-5.21088,-2.39563,0.15686,1.00940,0.03113,,-0.83922,-0.38875,0.29686,-0.23762,
80.93750,2.09427,-5.21851,-2.36130,0.15875,1.01141,0.03192,,-0.83909,-0.38905,0.29704,-0.23736,
80.94531,2.39944,-4.64249,-2.40707,0.15375,1.00873,0.02832,,-0.83897,-0.38935,0.29718,-0.23712,
80.95313,2.32315,-4.79507,-2.68936,0.15271,1.01221,0.03418,,-0.83885,-0.38965,0.29733,-0.23687,
80.96094,2.02179,-5.21088,-2.67410,0.15448,1.01666,0.03125,,-0.83872,-0.38995,0.29750,-0.23659,
80.96875,2.18964,-5.78690,-2.46048,0.15302,1.01636,0.02692,,-0.83858,-0.39026,0.29771,-0.23631,
80.97656,2.16675,-5.71442,-2.24686,0.14941,1.01331,0.03424,,-0.83844,-0.39056,0.29792,-0.23605,
80.98438,2.12479,-6.24084,-2.22397,0.14899,1.01526,0.03345,,-0.83829,-0.39087,0.29816,-0.23578,
80.99219,2.10190,-6.44302,-2.02942,0.15302,1.01331,0.02594,,-0.83813,-0.39117,0.29842,-0.23551,
81.00000,2.22397,-6.13022,-1.82724,0.15234,1.00897,0.03436,,-0.83797,-0.39148,0.29867,-0.23526,
81.00781,2.30408,-5.97763,-1.87302,0.15192,1.00775,0.03723,,-0.83781,-0.39178,0.29890,-0.23501,
81.01563,2.52533,-5.63431,-1.72424,0.15625,1.00830,0.04663,,-0.83765,-0.39209,0.29912,-0.23479,
81.02344,2.49863,-6.15311,-1.65176,0.15887,1.01410,0.03864,,-0.83748,-0.39241,0.29936,-0.23456,
81.03125,2.03323,-6.19507,-1.73187,0.16101,1.01257,0.03619,,-0.83733,-0.39270,0.29962,-0.23431,
81.03906,1.68228,-6.08826,-1.57547,0.15509,1.00427,0.03754,,-0.83718,-0.39296,0.29988,-0.23407,
81.04688,1.86539,-6.06537,-1.34659,0.14984,1.00568,0.03790,,-0.83702,-0.39323,0.30014,-0.23384,
81.05469,2.25830,-6.36292,-1.11771,0.14941,1.01025,0.03729,,-0.83684,-0.39353,0.30041,-0.23363,
81.06250,1.57547,-7.17163,-0.84686,0.15088,1.01520,0.03131,,-0.83666,-0.39379,0.30075,-0.23339,
81.07031,1.88065,-6.90460,-0.77057,0.15369,1.01361,0.02771,,-0.83648,-0.39406,0.30108,-0.23318,
81.07813,2.05994,-6.38962,-0.66376,0.15344,1.01294,0.02863,,-0.83630,-0.39433,0.30137,-0.23298,
81.08594,1.81580,-5.90134,-0.61417,0.14954,1.01233,0.03467,,-0.83613,-0.39458,0.30164,-0.23280,
81.09375,1.46866,-6.21796,-1.08719,0.14905,1.02173,0.02698,,-0.83598,-0.39483,0.30192,-0.23258,
81.10156,1.63269,-6.34766,-1.38474,0.15051,1.02167,0.02747,,-0.83582,-0.39509,0.30220,-0.23234,
81.10938,1.66321,-6.19125,-1.21689,0.14893,1.01886,0.02850,,-0.83566,-0.39535,0.30247,-0.23211,
81.11719,1.50681,-6.22940,-1.36185,0.15057,1.01636,0.03229,,-0.83551,-0.39560,0.30275,-0.23187,
81.12500,1.30844,-7.03049,-1.64413,0.15033,1.01733,0.03943,,-0.83535,-0.39586,0.30306,-0.23159,
81.13281,1.48392,-7.41196,-1.58691,0.15076,1.01843,0.02783,,-0.83518,-0.39614,0.30340,-0.23130,
81.14063,1.29318,-6.93130,-1.17111,0.15125,1.01575,0.02765,,-0.83502,-0.39638,0.30372,-0.23105,
81.14844,1.25122,-6.62613,-1.18256,0.15216,1.00659,0.03552,,-0.83486,-0.39662,0.30402,-0.23080,
81.15625,1.16348,-6.61850,-1.31989,0.15253,1.00446,0.03394,,-0.83471,-0.39686,0.30433,-0.23055,
81.16406,1.05667,-5.95093,-1.44196,0.15399,1.00964,0.03723,,-0.83457,-0.39708,0.30459,-0.23030,
81.17188,0.72098,-6.01196,-1.13678,0.15662,1.01416,0.03101,,-0.83444,-0.39728,0.30487,-0.23006,
81.17969,0.62180,-6.00433,-1.18256,0.14966,1.01526,0.03400,,-0.83431,-0.39748,0.30515,-0.22982,
81.18750,0.53406,-6.20651,-1.33896,0.14337,1.01465,0.03113,,-0.83419,-0.39767,0.30544,-0.22956,
81.19531,0.78583,-6.51932,-1.58691,0.14661,1.01331,0.02789,,-0.83405,-0.39789,0.30573,-0.22929,
81.20313,1.01471,-6.94275,-1.64795,0.14539,1.01410,0.02472,,-0.83390,-0.39813,0.30604,-0.22900,
81.21094,0.76675,-6.99234,-1.50299,0.14459,1.01428,0.02679,,-0.83375,-0.39836,0.30637,-0.22872,
81.21875,0.83160,-6.55365,-1.30844,0.15338,1.01428,0.02252,,-0.83361,-0.39857,0.30667,-0.22845,
81.22656,1.10245,-6.22940,-1.36948,0.15424,1.01245,0.02411,,-0.83346,-0.39880,0.30695,-0.22820,
81.23438,1.12534,-5.71060,-1.44577,0.15094,1.00867,0.02991,,-0.83333,-0.39902,0.30720,-0.22797,
81.24219,1.09863,-5.71442,-1.71661,0.14844,1.01440,0.03241,,-0.83320,-0.39925,0.30744,-0.22771,
81.25000,1.01852,-5.77164,-1.65176,0.14935,1.01550,0.03186,,-0.83308,-0.39947,0.30768,-0.22745,
81.25781,0.56839,-6.01196,-1.73950,0.15527,1.01288,0.03369,,-0.83296,-0.39967,0.30795,-0.22718,
81.26563,-0.01526,-5.97382,-1.75858,0.15387,1.01624,0.03906,,-0.83286,-0.39984,0.30822,-0.22689,
81.27344,-0.23270,-5.79071,-1.80817,0.15411,1.01691,0.03210,,-0.83276,-0.39999,0.30848,-0.22660,
81.28125,0.03815,-5.63431,-2.03323,0.15710,1.01532,0.01959,,-0.83267,-0.40017,0.30873,-0.22631,
81.28906,1.04904,-4.86374,-2.15530,0.14941,1.00598,0.01819,,-0.83257,-0.40039,0.30891,-0.22605,
81.29688,1.31226,-4.53949,-2.12097,0.14246,1.00305,0.02258,,-0.83247,-0.40061,0.30907,-0.22580,
81.30469,1.43051,-4.85992,-2.28500,0.14459,1.00574,0.02173,,-0.83235,-0.40086,0.30924,-0.22555,
81.31250,1.27792,-5.40543,-2.51007,0.14716,1.01013,0.02063,,-0.83224,-0.40110,0.30944,-0.22526,
81.32031,1.19781,-5.64194,-2.89154,0.14923,1.01135,0.02142,,-0.83213,-0.40136,0.30964,-0.22494,
81.32813,1.13678,-5.63812,-2.89154,0.14716,1.00854,0.02545,,-0.83202,-0.40161,0.30984,-0.22462,
81.33594,1.11008,-5.49316,-2.83813,0.14832,1.00616,0.03229,,-0.83191,-0.40186,0.31004,-0.22431,
81.34375,0.78964,-5.31387,-2.58636,0.14868,1.00977,0.03522,,-0.83181,-0.40208,0.31024,-0.22401,
81.35156,0.32043,-4.91333,-2.38037,0.14923,1.01392,0.03479,,-0.83173,-0.40226,0.31042,-0.22372,
81.35938,-0.16403,-4.97818,-2.18582,0.14911,1.01593,0.03278,,-0.83166,-0.40241,0.31063,-0.22343,
81.36719,0.91171,-5.68771,-2.78091,0.15045,1.00958,0.02179,,-0.83155,-0.40265,0.31084,-0.22311,
81.37500,1.29700,-5.50842,-2.70081,0.15247,1.00562,0.02289,,-0.83144,-0.40290,0.31104,-0.22280,
81.38281,1.81961,-5.45120,-2.67029,0.14850,1.00293,0.02356,,-0.83131,-0.40318,0.31123,-0.22252,
81.39063,1.71661,-4.72641,-2.91443,0.15430,1.01215,0.02313,,-0.83120,-0.40345,0.31137,-0.22223,
81.39844,1.63651,-4.69971,-2.99835,0.15051,1.01434,0.01746,,-0.83109,-0.40372,0.31151,-0.22194,
81.40625,1.61743,-4.09698,-3.33023,0.14813,1.01074,0.02350,,-0.83101,-0.40398,0.31160,-0.22165,
81.41406,1.40381,-3.33405,-3.33023,0.14667,1.00897,0.02521,,-0.83094,-0.40422,0.31166,-0.22137,
81.42188,1.34277,-3.11279,-3.08228,0.14771,1.01050,0.03009,,-0.83088,-0.40445,0.31171,-0.22112,
81.42969,0.85449,-3.78418,-2.94113,0.14240,1.01526,0.02704,,-0.83082,-0.40466,0.31181,-0.22084,
81.43750,0.86975,-4.76837,-3.09372,0.14154,1.01556,0.02612,,-0.83074,-0.40488,0.31196,-0.22052,
81.44531,1.26648,-5.42068,-3.46756,0.14233,1.01245,0.01917,,-0.83063,-0.40515,0.31213,-0.22018,
81.45313,2.02942,-4.82941,-3.62015,0.14545,1.01050,0.02136,,-0.83052,-0.40545,0.31225,-0.21986,
81.46094,2.31552,-4.78363,-3.66592,0.14856,1.01306,0.02441,,-0.83041,-0.40577,0.31237,-0.21954,
81.46875,2.10953,-4.15421,-3.95584,0.14972,1.01642,0.02039,,-0.83032,-0.40608,0.31244,-0.21922,
81.47656,1.85776,-3.92532,-3.84903,0.14612,1.01654,0.02362,,-0.83023,-0.40636,0.31251,-0.21891,
81.48438,1.88828,-4.17328,-3.61633,0.14453,1.01099,0.02618,,-0.83014,-0.40664,0.31260,-0.21860,
81.49219,1.83487,-4.43268,-3.28445,0.14569,1.00940,0.03461,,-0.83004,-0.40692,0.31271,-0.21831,
