Gait Up - Physilog data export
Created on: 0000-00-03 22:52:12
Total data points: 816

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
46.10156,2.28119,-7.74765,-0.30899,-0.00946,1.01538,0.04919,,0.20020,-0.28515,-0.48727,-0.80074,
46.10938,2.59018,-8.43811,-0.31281,-0.00208,1.01691,0.04950,,0.19994,-0.28555,-0.48755,-0.80049,
46.11719,2.77328,-8.67081,-0.25177,0.00415,1.02417,0.05511,,0.19967,-0.28596,-0.48784,-0.80023,
46.12500,2.73514,-8.54111,-0.16022,0.00708,1.02631,0.05920,,0.19941,-0.28636,-0.48813,-0.79997,
46.13281,2.47192,-7.82394,-0.70953,0.00433,1.03058,0.06659,,0.19914,-0.28672,-0.48841,-0.79975,
46.14063,2.63214,-6.72531,-1.05667,-0.00122,1.03076,0.06708,,0.19889,-0.28699,-0.48868,-0.79954,
46.14844,2.85339,-6.75583,-1.09482,-0.00183,1.03058,0.06659,,0.19865,-0.28727,-0.48897,-0.79933,
46.15625,2.56348,-6.00052,-1.22452,-0.00098,1.03412,0.06018,,0.19841,-0.28750,-0.48923,-0.79914,
46.16406,1.98746,-4.47464,-1.26648,-0.00482,1.02728,0.06183,,0.19821,-0.28765,-0.48945,-0.79900,
46.17188,1.99127,-4.77600,-1.58310,-0.01038,1.02301,0.05829,,0.19799,-0.28782,-0.48967,-0.79886,
46.17969,1.84250,-5.04684,-2.11716,-0.02087,1.02728,0.05267,,0.19772,-0.28798,-0.48990,-0.79873,
46.18750,1.46866,-6.34384,-2.66266,-0.01953,1.02887,0.05286,,0.19737,-0.28819,-0.49014,-0.79859,
46.19531,1.40762,-6.99234,-2.86865,-0.01135,1.02582,0.05383,,0.19699,-0.28844,-0.49039,-0.79845,
46.20313,1.14441,-7.86209,-2.84195,-0.00293,1.02325,0.05841,,0.19658,-0.28874,-0.49063,-0.79829,
46.21094,0.95749,-8.44955,-2.65884,-0.00024,1.02594,0.06055,,0.19615,-0.28908,-0.49087,-0.79813,
46.21875,0.85831,-7.90024,-2.71606,0.00769,1.02887,0.06006,,0.19574,-0.28939,-0.49109,-0.79798,
46.22656,1.10245,-6.60324,-2.80762,0.00800,1.03058,0.05701,,0.19537,-0.28962,-0.49131,-0.79785,
46.23438,0.68665,-6.05774,-2.93350,0.00458,1.02008,0.05280,,0.19500,-0.28982,-0.49151,-0.79774,
46.24219,0.11063,-5.16129,-2.96783,0.00580,1.01935,0.04645,,0.19465,-0.28999,-0.49166,-0.79768,
46.25000,0.33188,-5.58472,-2.79617,0.00275,1.01837,0.04285,,0.19430,-0.29017,-0.49183,-0.79759,
46.25781,0.61798,-5.68008,-2.76947,-0.00153,1.01776,0.04437,,0.19395,-0.29036,-0.49201,-0.79749,
46.26563,0.57220,-6.62994,-2.76566,-0.00757,1.01392,0.05133,,0.19357,-0.29060,-0.49220,-0.79738,
46.27344,0.55313,-7.40814,-2.52533,-0.01080,1.01099,0.04926,,0.19318,-0.29090,-0.49240,-0.79725,
46.28125,1.06812,-8.83484,-2.29645,-0.00293,1.00946,0.05621,,0.19276,-0.29127,-0.49264,-0.79706,
46.28906,1.17874,-9.84192,-2.24304,0.01422,1.01660,0.05316,,0.19231,-0.29169,-0.49290,-0.79686,
46.29688,1.10245,-9.87625,-2.08282,0.01880,1.01758,0.05719,,0.19187,-0.29213,-0.49315,-0.79665,
46.30469,0.86212,-8.52966,-2.05231,0.02020,1.01428,0.05786,,0.19147,-0.29249,-0.49337,-0.79648,
46.31250,1.21307,-7.19070,-2.24686,0.01617,1.01611,0.05475,,0.19111,-0.29277,-0.49359,-0.79632,
46.32031,1.33514,-6.65283,-2.37274,0.01355,1.01917,0.05225,,0.19077,-0.29302,-0.49381,-0.79617,
46.32813,0.62561,-3.92914,-2.03323,0.00488,1.02545,0.04333,,0.19052,-0.29314,-0.49396,-0.79610,
46.33594,0.05722,-3.49045,-1.96457,-0.00592,1.01642,0.04633,,0.19028,-0.29324,-0.49407,-0.79605,
46.34375,0.19073,-3.63541,-2.15149,-0.00708,1.01031,0.04871,,0.19003,-0.29335,-0.49419,-0.79600,
46.35156,0.51117,-4.80270,-2.25449,-0.00696,1.01184,0.05603,,0.18973,-0.29351,-0.49434,-0.79592,
46.35938,0.78964,-6.59561,-1.67465,-0.01239,1.01691,0.05939,,0.18942,-0.29378,-0.49452,-0.79578,
46.36719,0.93460,-7.41577,-1.67465,-0.00861,1.01501,0.06226,,0.18908,-0.29409,-0.49472,-0.79562,
46.37500,1.18637,-7.66373,-1.48773,-0.00085,1.01410,0.06842,,0.18874,-0.29443,-0.49493,-0.79544,
46.38281,1.10626,-7.56454,-1.65558,0.00177,1.01758,0.07855,,0.18840,-0.29475,-0.49514,-0.79528,
46.39063,0.76294,-6.53839,-1.85394,-0.00128,1.02191,0.07922,,0.18808,-0.29501,-0.49532,-0.79514,
46.39844,0.51117,-5.78690,-2.59399,-0.02594,1.01910,0.08307,,0.18773,-0.29521,-0.49549,-0.79504,
46.40625,-0.00381,-5.90897,-4.00162,-0.02789,1.00232,0.07422,,0.18730,-0.29538,-0.49567,-0.79497,
46.41406,-0.03433,-6.31332,-4.69208,-0.01563,1.00397,0.06500,,0.18681,-0.29554,-0.49586,-0.79491,
46.42188,-0.12970,-6.07681,-4.81415,-0.01447,1.01294,0.05731,,0.18632,-0.29569,-0.49605,-0.79485,
46.42969,-1.09100,-5.13077,-4.75311,-0.01172,1.02338,0.04456,,0.18585,-0.29580,-0.49617,-0.79485,
46.43750,-1.01852,-6.09970,-4.25339,-0.01190,1.02057,0.04071,,0.18537,-0.29599,-0.49629,-0.79481,
46.44531,-0.96130,-6.56509,-4.12750,-0.00677,1.02252,0.04041,,0.18489,-0.29620,-0.49643,-0.79476,
46.45313,-0.50735,-7.30133,-4.10843,0.00446,1.03461,0.03809,,0.18439,-0.29644,-0.49659,-0.79468,
46.46094,0.12207,-7.16400,-3.68500,0.00519,1.03821,0.04071,,0.18393,-0.29668,-0.49678,-0.79458,
46.46875,0.35858,-6.72913,-3.74603,0.00385,1.03943,0.04236,,0.18349,-0.29690,-0.49698,-0.79447,
46.47656,0.25940,-6.40488,-3.68881,0.00385,1.03516,0.04675,,0.18306,-0.29710,-0.49717,-0.79438,
46.48438,0.42725,-7.02667,-3.64685,-0.00177,1.02997,0.05408,,0.18261,-0.29733,-0.49738,-0.79427,
46.49219,0.50735,-7.51114,-3.63922,-0.00500,1.02631,0.05786,,0.18215,-0.29759,-0.49759,-0.79414,
46.50000,0.49591,-8.36182,-3.39890,-0.00659,1.02002,0.06213,,0.18168,-0.29790,-0.49781,-0.79400,
46.50781,0.92697,-8.84247,-2.89154,-0.00519,1.01599,0.06512,,0.18122,-0.29825,-0.49804,-0.79382,
46.51563,0.96130,-8.85773,-2.70462,-0.00665,1.01776,0.06311,,0.18078,-0.29861,-0.49828,-0.79364,
46.52344,0.51880,-8.76236,-2.36893,-0.00494,1.01556,0.05182,,0.18034,-0.29898,-0.49848,-0.79348,
46.53125,0.39673,-8.47626,-2.14005,0.00018,1.01086,0.04956,,0.17993,-0.29934,-0.49867,-0.79331,
46.53906,0.46158,-8.52966,-1.89972,0.00085,1.01074,0.04688,,0.17953,-0.29972,-0.49886,-0.79315,
46.54688,0.82397,-9.31168,-1.88446,0.00305,1.01239,0.05090,,0.17911,-0.30013,-0.49907,-0.79295,
46.55469,0.99182,-9.67026,-1.65176,0.00879,1.01532,0.05103,,0.17869,-0.30056,-0.49930,-0.79274,
46.56250,1.11008,-9.42993,-1.47247,0.00848,1.01447,0.04987,,0.17829,-0.30099,-0.49952,-0.79252,
46.57031,1.27029,-9.18579,-1.52969,0.00867,1.01471,0.05511,,0.17791,-0.30140,-0.49975,-0.79231,
46.57813,1.40762,-8.99887,-1.25885,0.00555,1.01312,0.06091,,0.17754,-0.30181,-0.49998,-0.79209,
46.58594,1.40381,-8.72803,-1.06812,0.00214,1.01636,0.06415,,0.17720,-0.30221,-0.50020,-0.79188,
46.59375,1.34277,-8.14819,-1.03378,0.00244,1.02118,0.06873,,0.17687,-0.30258,-0.50041,-0.79168,
46.60156,1.36185,-7.63702,-1.24359,-0.00378,1.02356,0.06824,,0.17655,-0.30292,-0.50062,-0.79149,
46.60938,1.31226,-7.49969,-1.83487,-0.00702,1.02551,0.06659,,0.17621,-0.30322,-0.50084,-0.79131,
46.61719,1.21307,-6.98090,-1.78528,-0.00793,1.02594,0.06476,,0.17588,-0.30351,-0.50104,-0.79114,
46.62500,0.96893,-5.17273,-1.44958,-0.00574,1.02771,0.06390,,0.17562,-0.30371,-0.50120,-0.79102,
46.63281,1.02234,-4.87518,-1.32370,-0.00708,1.02356,0.06586,,0.17539,-0.30389,-0.50136,-0.79090,
46.64063,0.77820,-4.85611,-1.34277,-0.00525,1.02209,0.06439,,0.17515,-0.30408,-0.50151,-0.79079,
46.64844,0.91553,-5.17654,-1.51443,-0.00568,1.02386,0.06354,,0.17489,-0.30428,-0.50167,-0.79067,
46.65625,0.65231,-6.51932,-1.67084,-0.01324,1.02020,0.06152,,0.17457,-0.30455,-0.50184,-0.79053,
46.66406,0.57602,-6.74438,-1.81198,-0.00958,1.01276,0.05884,,0.17424,-0.30482,-0.50200,-0.79039,
46.67188,0.93460,-7.12204,-1.97601,-0.00006,1.01251,0.06403,,0.17389,-0.30511,-0.50220,-0.79023,
46.67969,1.01852,-6.81305,-1.65939,0.00098,1.01398,0.06378,,0.17357,-0.30539,-0.50238,-0.79008,
46.68750,0.87357,-6.69861,-1.54877,0.00061,1.01605,0.06549,,0.17325,-0.30567,-0.50256,-0.78993,
46.69531,0.57602,-6.27518,-1.41144,0.00378,1.01453,0.06427,,0.17296,-0.30593,-0.50271,-0.78979,
46.70313,0.51880,-4.89807,-1.60217,0.00092,1.02161,0.05756,,0.17269,-0.30612,-0.50285,-0.78969,
46.71094,0.41962,-3.69644,-1.64032,0.00098,1.02417,0.05524,,0.17247,-0.30624,-0.50297,-0.78962,
46.71875,0.22125,-3.49045,-1.51443,0.00000,1.02063,0.05560,,0.17225,-0.30635,-0.50307,-0.78955,
46.72656,0.25940,-3.39508,-1.41144,-0.00128,1.01703,0.05249,,0.17205,-0.30647,-0.50317,-0.78949,
46.73438,0.20218,-3.57437,-1.49155,-0.00128,1.02026,0.05225,,0.17183,-0.30659,-0.50328,-0.78943,
46.74219,0.31662,-4.15421,-1.47629,-0.00690,1.01813,0.05298,,0.17160,-0.30674,-0.50339,-0.78934,
