Gait Up - Physilog data export
Created on: 0000-00-00 01:33:08
Total data points: 3071

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
0.00781,1.36185,-6.35529,-1.83868,0.03186,1.02264,0.00122,,0.00000,0.00000,0.00000,0.00000,
0.01563,1.35422,-6.45065,-1.82343,0.03149,1.02124,0.00061,,0.00000,0.00000,0.00000,0.00000,
0.02344,1.25504,-6.52313,-1.84250,0.03082,1.02026,0.00122,,0.00000,0.00000,0.00000,0.00000,
0.03125,1.33514,-6.37436,-1.81198,0.03265,1.02148,0.00116,,0.00000,0.00000,0.00000,0.00000,
0.03906,1.22833,-6.14548,-1.79672,0.03107,1.02148,0.00128,,0.70749,0.70639,-0.02184,0.00000,
0.04688,1.27029,-6.09207,-1.86539,0.03217,1.02155,0.00128,,0.70742,0.70645,-0.02204,-0.00038,
0.05469,1.22833,-5.99670,-1.86157,0.03143,1.02271,0.00189,,0.70735,0.70651,-0.02224,-0.00076,
0.06250,1.20544,-5.94711,-1.79291,0.03174,1.02014,0.00165,,0.70728,0.70658,-0.02244,-0.00113,
0.07031,1.24359,-5.82504,-1.87683,0.03180,1.02234,0.00128,,0.70721,0.70664,-0.02263,-0.00150,
0.07813,1.28174,-5.90134,-1.86157,0.03174,1.02179,0.00128,,0.70714,0.70670,-0.02283,-0.00187,
0.08594,1.25885,-5.99670,-1.87683,0.03345,1.02264,0.00122,,0.70707,0.70676,-0.02303,-0.00225,
0.09375,1.25122,-6.04630,-1.82724,0.03156,1.02124,0.00134,,0.70700,0.70683,-0.02323,-0.00263,
0.10156,1.28174,-5.89371,-1.80054,0.03119,1.02142,0.00128,,0.70693,0.70689,-0.02343,-0.00299,
0.10938,1.30081,-5.92041,-1.84250,0.03009,1.02173,0.00140,,0.70686,0.70695,-0.02363,-0.00337,
0.11719,1.34659,-5.98526,-1.84250,0.03094,1.02258,0.00085,,0.70678,0.70702,-0.02383,-0.00374,
0.12500,1.20926,-6.01196,-1.92642,0.03131,1.02179,0.00140,,0.70671,0.70708,-0.02402,-0.00412,
0.13281,1.19400,-6.05774,-1.83105,0.03064,1.02203,0.00116,,0.70664,0.70714,-0.02423,-0.00450,
0.14063,1.28937,-6.29044,-1.86920,0.03192,1.02191,0.00128,,0.70657,0.70720,-0.02444,-0.00489,
0.14844,1.19400,-6.19125,-1.84250,0.03241,1.02130,0.00134,,0.70650,0.70726,-0.02465,-0.00528,
0.15625,1.28174,-6.05774,-1.81961,0.03125,1.02179,0.00201,,0.70643,0.70732,-0.02485,-0.00565,
0.16406,1.42670,-6.06537,-1.87302,0.03265,1.02161,0.00159,,0.70635,0.70739,-0.02506,-0.00603,
0.17188,1.38474,-6.01578,-1.83487,0.03284,1.02222,0.00159,,0.70627,0.70746,-0.02526,-0.00641,
0.17969,1.47247,-6.08063,-1.91498,0.03174,1.02197,0.00159,,0.70619,0.70753,-0.02546,-0.00679,
0.18750,1.36185,-5.94711,-1.88828,0.03217,1.02234,0.00128,,0.70611,0.70760,-0.02566,-0.00717,
0.19531,1.29318,-5.92804,-1.83487,0.03101,1.02240,0.00153,,0.70604,0.70766,-0.02585,-0.00754,
0.20313,1.23978,-5.87463,-1.88446,0.03137,1.02136,0.00128,,0.70597,0.70772,-0.02605,-0.00791,
0.21094,1.21307,-5.84030,-1.88828,0.03107,1.02124,0.00140,,0.70590,0.70778,-0.02624,-0.00828,
0.21875,1.29318,-5.84030,-1.83868,0.03241,1.02264,0.00122,,0.70582,0.70784,-0.02643,-0.00865,
0.22656,1.34659,-5.88226,-1.80054,0.03101,1.02228,0.00146,,0.70575,0.70791,-0.02663,-0.00902,
0.23438,1.33514,-5.89371,-1.78528,0.03143,1.02155,0.00122,,0.70567,0.70797,-0.02682,-0.00939,
0.24219,1.33896,-5.94711,-1.80817,0.03186,1.02209,0.00122,,0.70559,0.70803,-0.02702,-0.00976,
0.25000,1.28937,-5.82504,-1.83868,0.03015,1.02209,0.00336,,0.70552,0.70809,-0.02722,-0.01013,
0.25781,1.25504,-6.03867,-1.86157,0.03186,1.02240,0.00220,,0.70545,0.70815,-0.02742,-0.01051,
0.26563,1.39999,-6.06537,-1.83868,0.03180,1.02148,0.00171,,0.70537,0.70822,-0.02762,-0.01088,
0.27344,1.21307,-6.00815,-1.88828,0.03076,1.02179,0.00287,,0.70530,0.70828,-0.02782,-0.01126,
0.28125,1.29318,-5.80215,-1.81198,0.03204,1.02155,0.00195,,0.70522,0.70834,-0.02801,-0.01163,
0.28906,1.32751,-5.87845,-1.86157,0.03290,1.02228,0.00122,,0.70514,0.70840,-0.02821,-0.01200,
0.29688,1.22452,-5.77545,-1.89972,0.03284,1.02136,0.00146,,0.70507,0.70846,-0.02839,-0.01237,
0.30469,1.30081,-5.81360,-1.84631,0.03101,1.02197,0.00140,,0.70500,0.70852,-0.02859,-0.01273,
0.31250,1.34277,-5.77927,-1.86157,0.03107,1.02283,0.00177,,0.70492,0.70858,-0.02877,-0.01310,
0.32031,1.32751,-5.76401,-1.77002,0.03180,1.02271,0.00128,,0.70484,0.70865,-0.02897,-0.01346,
0.32813,1.23215,-5.64575,-1.83487,0.03058,1.02301,0.00134,,0.70477,0.70870,-0.02915,-0.01382,
0.33594,1.26648,-5.76782,-1.80435,0.03003,1.02130,0.00122,,0.70469,0.70876,-0.02934,-0.01418,
0.34375,1.30081,-5.93185,-1.86157,0.03033,1.02148,0.00189,,0.70462,0.70882,-0.02954,-0.01456,
0.35156,1.27411,-5.95474,-1.88446,0.03094,1.02142,0.00146,,0.70454,0.70888,-0.02973,-0.01493,
0.35938,1.25885,-5.95856,-1.84631,0.03125,1.02191,0.00317,,0.70447,0.70894,-0.02993,-0.01530,
0.36719,1.30463,-6.02341,-1.81961,0.03149,1.02081,0.00250,,0.70439,0.70900,-0.03014,-0.01568,
0.37500,1.26266,-6.03867,-1.81961,0.03241,1.02124,0.00153,,0.70431,0.70906,-0.03034,-0.01606,
0.38281,1.27411,-5.96237,-1.79672,0.03149,1.02216,0.00281,,0.70424,0.70912,-0.03054,-0.01643,
0.39063,1.31607,-5.78308,-1.74332,0.03156,1.02106,0.00238,,0.70416,0.70918,-0.03073,-0.01679,
0.39844,1.37329,-5.77164,-1.93024,0.02997,1.02112,0.00275,,0.70408,0.70924,-0.03092,-0.01716,
0.40625,1.44196,-5.88608,-1.85776,0.03204,1.02130,0.00287,,0.70400,0.70931,-0.03111,-0.01753,
0.41406,1.27029,-5.84412,-1.83868,0.03082,1.02155,0.00177,,0.70392,0.70936,-0.03131,-0.01790,
0.42188,1.37329,-5.93948,-1.85394,0.03076,1.02277,0.00128,,0.70384,0.70943,-0.03150,-0.01827,
0.42969,1.31989,-5.88608,-1.80817,0.03088,1.02264,0.00177,,0.70376,0.70949,-0.03170,-0.01864,
0.43750,1.39236,-6.00052,-1.86157,0.03143,1.02228,0.00165,,0.70368,0.70955,-0.03190,-0.01902,
0.44531,1.30463,-5.83649,-1.85013,0.03204,1.02228,0.00128,,0.70360,0.70961,-0.03209,-0.01938,
0.45313,1.35803,-5.82504,-1.85776,0.03125,1.02240,0.00262,,0.70352,0.70967,-0.03228,-0.01975,
0.46094,1.29318,-5.62668,-1.83487,0.03131,1.02142,0.00305,,0.70344,0.70973,-0.03247,-0.02011,
0.46875,1.30844,-5.59235,-1.83105,0.03076,1.02234,0.00262,,0.70336,0.70979,-0.03265,-0.02047,
0.47656,1.23215,-5.69153,-1.80435,0.03149,1.02191,0.00201,,0.70329,0.70984,-0.03284,-0.02082,
0.48438,1.30081,-5.77164,-1.74713,0.03125,1.02228,0.00250,,0.70321,0.70990,-0.03303,-0.02118,
0.49219,1.24359,-5.83267,-1.79291,0.03168,1.02100,0.00250,,0.70313,0.70996,-0.03322,-0.02155,
0.50000,1.30463,-5.61905,-1.79291,0.03137,1.02191,0.00220,,0.70305,0.71001,-0.03341,-0.02190,
0.50781,1.23215,-5.59616,-1.81198,0.03149,1.02167,0.00287,,0.70298,0.71007,-0.03359,-0.02226,
0.51563,1.31607,-5.60379,-1.70517,0.03003,1.02185,0.00183,,0.70290,0.71013,-0.03378,-0.02261,
0.52344,1.21307,-5.46265,-1.83105,0.03174,1.02167,0.00177,,0.70283,0.71018,-0.03395,-0.02296,
0.53125,1.21689,-5.45120,-1.81198,0.03052,1.02094,0.00146,,0.70275,0.71023,-0.03413,-0.02331,
0.53906,1.29318,-5.50079,-1.86539,0.03040,1.02124,0.00183,,0.70267,0.71029,-0.03430,-0.02366,
0.54688,1.35040,-5.50461,-1.78528,0.03088,1.02203,0.00250,,0.70259,0.71035,-0.03448,-0.02401,
0.55469,1.22452,-5.49316,-1.79672,0.03107,1.02191,0.00201,,0.70252,0.71041,-0.03466,-0.02436,
0.56250,1.25122,-5.62668,-1.80817,0.03009,1.02167,0.00378,,0.70244,0.71046,-0.03485,-0.02471,
0.57031,1.28555,-5.52750,-1.82724,0.03113,1.02228,0.00317,,0.70236,0.71052,-0.03502,-0.02507,
0.57813,1.25885,-5.63049,-1.91879,0.02966,1.02216,0.00433,,0.70228,0.71057,-0.03520,-0.02543,
0.58594,1.27792,-5.62286,-1.90353,0.03259,1.02039,0.00543,,0.70220,0.71063,-0.03538,-0.02579,
0.59375,1.27029,-5.70679,-1.74713,0.03125,1.02148,0.00311,,0.70213,0.71068,-0.03557,-0.02615,
0.60156,1.35803,-5.88226,-1.78528,0.03064,1.02106,0.00439,,0.70204,0.71074,-0.03577,-0.02651,
0.60938,1.37711,-5.85556,-1.82343,0.03052,1.02161,0.00250,,0.70196,0.71080,-0.03597,-0.02688,
0.61719,1.35803,-5.79834,-1.88065,0.03174,1.02240,0.00323,,0.70187,0.71086,-0.03615,-0.02725,
0.62500,1.33133,-5.80215,-1.80817,0.03033,1.02191,0.00177,,0.70179,0.71092,-0.03635,-0.02761,
0.63281,1.30463,-5.68008,-1.80435,0.03101,1.02197,0.00153,,0.70171,0.71097,-0.03653,-0.02797,
0.64063,1.28555,-5.59998,-1.84250,0.02966,1.02118,0.00208,,0.70163,0.71103,-0.03671,-0.02833,
0.64844,1.31989,-5.70679,-1.85394,0.03009,1.02264,0.00323,,0.70155,0.71109,-0.03690,-0.02869,
0.65625,1.20544,-5.61142,-1.82724,0.03241,1.02155,0.00140,,0.70147,0.71114,-0.03708,-0.02905,
0.66406,1.22452,-5.68771,-1.84631,0.03198,1.02240,0.00275,,0.70140,0.71119,-0.03727,-0.02941,
0.67188,1.32370,-5.77927,-1.78528,0.03186,1.02295,0.00537,,0.70131,0.71125,-0.03746,-0.02977,
