Gait Up - Physilog data export
Created on: 0000-00-04 06:47:04
Total data points: 788

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
21.11719,-0.75912,-5.36346,-2.52914,0.07648,1.00415,0.14612,,0.33740,0.63493,-0.22014,-0.65921,
21.12500,-0.73242,-6.38580,-2.67410,0.08392,1.00867,0.15247,,0.33722,0.63467,-0.22015,-0.65956,
21.13281,-0.48065,-7.05719,-2.73895,0.09094,1.00568,0.15100,,0.33703,0.63437,-0.22018,-0.65993,
21.14063,-0.54550,-7.10297,-2.70081,0.09589,1.00891,0.14447,,0.33683,0.63408,-0.22021,-0.66030,
21.14844,-0.71716,-6.88934,-2.69699,0.10059,1.01385,0.14069,,0.33665,0.63379,-0.22023,-0.66067,
21.15625,-0.80109,-6.56509,-2.56348,0.09552,1.01080,0.14532,,0.33648,0.63351,-0.22025,-0.66102,
21.16406,-0.83923,-6.36673,-2.54822,0.09619,1.01160,0.14624,,0.33631,0.63323,-0.22026,-0.66136,
21.17188,-0.86212,-6.21414,-2.52914,0.09180,1.01379,0.14520,,0.33615,0.63297,-0.22026,-0.66170,
21.17969,-0.99182,-6.38580,-2.62070,0.08856,1.01282,0.14209,,0.33599,0.63269,-0.22026,-0.66204,
21.18750,-1.12152,-6.71768,-2.78854,0.09070,1.01093,0.13885,,0.33582,0.63240,-0.22025,-0.66241,
21.19531,-1.38855,-7.16782,-2.90298,0.08844,1.00806,0.13580,,0.33565,0.63208,-0.22024,-0.66280,
21.20313,-1.62506,-7.37762,-3.00598,0.08905,1.00751,0.13147,,0.33548,0.63175,-0.22022,-0.66321,
21.21094,-1.73187,-7.45010,-3.04413,0.08679,1.00806,0.13330,,0.33532,0.63142,-0.22019,-0.66362,
21.21875,-1.90353,-6.83212,-3.05557,0.08868,1.00671,0.13867,,0.33517,0.63110,-0.22014,-0.66401,
21.22656,-1.97220,-6.07681,-3.13950,0.08978,1.00562,0.14453,,0.33503,0.63083,-0.22006,-0.66437,
21.23438,-1.89590,-5.70679,-3.18527,0.08582,1.00677,0.14563,,0.33489,0.63057,-0.21998,-0.66471,
21.24219,-1.92261,-5.07355,-3.17001,0.08179,1.00494,0.14465,,0.33476,0.63034,-0.21988,-0.66503,
21.25000,-1.95694,-5.05066,-3.07083,0.07819,1.00293,0.14453,,0.33464,0.63010,-0.21979,-0.66534,
21.25781,-1.84631,-5.18799,-3.05176,0.07709,1.00385,0.14465,,0.33451,0.62987,-0.21970,-0.66566,
21.26563,-1.99890,-5.45883,-3.07846,0.07928,1.00610,0.14331,,0.33439,0.62962,-0.21961,-0.66599,
21.27344,-2.15530,-5.51605,-2.95258,0.08075,1.00793,0.13556,,0.33427,0.62936,-0.21952,-0.66632,
21.28125,-2.07520,-5.60760,-2.75803,0.08282,1.00964,0.13501,,0.33416,0.62909,-0.21945,-0.66665,
21.28906,-2.32697,-5.77545,-2.61307,0.08295,1.01129,0.14233,,0.33407,0.62881,-0.21937,-0.66699,
21.29688,-2.47192,-5.80215,-2.37656,0.08038,1.00977,0.14636,,0.33399,0.62852,-0.21930,-0.66732,
21.30469,-2.64359,-5.86319,-2.28500,0.08191,1.01019,0.14899,,0.33392,0.62822,-0.21923,-0.66766,
21.31250,-2.55966,-6.24084,-2.09808,0.08264,1.00970,0.15009,,0.33385,0.62791,-0.21917,-0.66801,
21.32031,-2.71225,-6.20651,-2.22778,0.08466,1.01141,0.14789,,0.33378,0.62759,-0.21910,-0.66837,
21.32813,-2.65503,-6.03104,-2.27737,0.08698,1.01544,0.14355,,0.33371,0.62729,-0.21903,-0.66871,
21.33594,-2.68936,-5.84030,-2.42996,0.08722,1.01581,0.14050,,0.33363,0.62699,-0.21895,-0.66905,
21.34375,-3.04413,-5.24139,-2.67410,0.09052,1.01855,0.14185,,0.33357,0.62672,-0.21883,-0.66938,
21.35156,-3.28064,-4.85611,-2.86102,0.08942,1.02374,0.14807,,0.33352,0.62646,-0.21868,-0.66970,
21.35938,-3.48282,-4.76837,-2.93350,0.08783,1.02161,0.15448,,0.33347,0.62620,-0.21851,-0.67002,
21.36719,-3.61633,-5.00870,-3.02887,0.08698,1.01740,0.16547,,0.33342,0.62593,-0.21834,-0.67035,
21.37500,-3.79562,-5.96619,-2.82669,0.08020,1.01178,0.17822,,0.33338,0.62561,-0.21819,-0.67072,
21.38281,-3.87955,-6.76727,-2.83051,0.07861,1.01245,0.17816,,0.33332,0.62525,-0.21806,-0.67113,
21.39063,-3.72314,-7.74002,-2.79999,0.08575,1.01001,0.17682,,0.33325,0.62484,-0.21795,-0.67157,
21.39844,-3.42178,-8.02612,-2.87247,0.08472,1.00708,0.17206,,0.33315,0.62444,-0.21787,-0.67203,
21.40625,-3.35312,-8.17490,-2.74277,0.08319,1.00818,0.16846,,0.33306,0.62402,-0.21779,-0.67248,
21.41406,-2.90680,-7.48062,-2.89154,0.08887,1.00934,0.16278,,0.33295,0.62365,-0.21772,-0.67291,
21.42188,-2.51007,-6.22177,-2.94876,0.09003,1.00879,0.16077,,0.33284,0.62335,-0.21763,-0.67327,
21.42969,-2.51770,-5.68008,-2.93350,0.08606,1.00861,0.15894,,0.33273,0.62307,-0.21753,-0.67361,
21.43750,-2.22778,-4.53186,-2.82669,0.08289,1.00879,0.16260,,0.33264,0.62285,-0.21742,-0.67390,
21.44531,-2.13623,-3.95203,-2.88391,0.07770,1.00256,0.17816,,0.33255,0.62265,-0.21730,-0.67416,
21.45313,-2.03705,-4.03214,-2.74658,0.07520,0.99994,0.18597,,0.33246,0.62246,-0.21719,-0.67442,
21.46094,-1.57547,-4.55475,-2.51389,0.07343,0.99896,0.18982,,0.33235,0.62224,-0.21712,-0.67469,
21.46875,-1.19400,-5.20325,-2.25830,0.07349,0.99860,0.18512,,0.33223,0.62201,-0.21710,-0.67498,
21.47656,-0.98038,-5.42450,-2.16293,0.07062,0.99652,0.18402,,0.33210,0.62176,-0.21710,-0.67527,
21.48438,-0.71716,-5.51224,-2.20490,0.07318,0.99670,0.18359,,0.33196,0.62152,-0.21711,-0.67556,
21.49219,-0.41962,-5.43213,-2.09427,0.07849,0.99701,0.18457,,0.33181,0.62129,-0.21713,-0.67584,
21.50000,-0.14496,-4.82941,-1.91116,0.07806,0.99451,0.18365,,0.33167,0.62108,-0.21716,-0.67609,
21.50781,-0.04578,-4.67300,-1.84631,0.07922,0.99695,0.17957,,0.33152,0.62089,-0.21720,-0.67632,
21.51563,0.06866,-4.22287,-1.77765,0.07581,0.99866,0.17584,,0.33138,0.62072,-0.21723,-0.67654,
21.52344,0.48447,-4.23813,-1.97601,0.07849,0.99847,0.17145,,0.33122,0.62056,-0.21728,-0.67675,
21.53125,0.45776,-4.16565,-2.07520,0.07904,0.99854,0.16992,,0.33105,0.62040,-0.21731,-0.67697,
21.53906,0.67520,-4.23050,-2.08282,0.08087,0.99884,0.17084,,0.33087,0.62025,-0.21736,-0.67718,
21.54688,0.78201,-4.44031,-2.15530,0.08075,0.99908,0.17426,,0.33068,0.62009,-0.21742,-0.67740,
21.55469,0.74005,-4.50516,-2.17056,0.08289,0.99866,0.17468,,0.33050,0.61992,-0.21747,-0.67762,
21.56250,0.79727,-4.75311,-2.17056,0.08167,0.99817,0.17645,,0.33030,0.61975,-0.21754,-0.67786,
21.57031,0.89264,-4.76456,-2.23160,0.07935,0.99707,0.17590,,0.33010,0.61958,-0.21760,-0.67809,
21.57813,0.89645,-4.93622,-2.29263,0.07861,0.99731,0.17426,,0.32989,0.61940,-0.21767,-0.67834,
21.58594,0.96893,-4.69589,-2.35367,0.07983,0.99957,0.16772,,0.32968,0.61923,-0.21773,-0.67857,
21.59375,0.99564,-4.69971,-2.55203,0.08453,1.00098,0.15979,,0.32946,0.61907,-0.21778,-0.67881,
21.60156,0.93079,-4.57764,-2.60162,0.08728,1.00275,0.15601,,0.32924,0.61891,-0.21783,-0.67904,
21.60938,0.83542,-4.39453,-2.76566,0.08429,1.00360,0.16089,,0.32902,0.61876,-0.21786,-0.67927,
21.61719,0.64468,-4.34494,-2.67792,0.08356,1.00171,0.16681,,0.32882,0.61861,-0.21788,-0.67950,
21.62500,0.57602,-4.53186,-2.81906,0.08209,1.00153,0.17169,,0.32860,0.61845,-0.21790,-0.67975,
21.63281,0.52643,-5.22614,-2.84576,0.07892,0.99927,0.17590,,0.32838,0.61826,-0.21794,-0.68002,
21.64063,0.48065,-5.94330,-2.84195,0.07758,0.99841,0.17847,,0.32815,0.61803,-0.21798,-0.68032,
21.64844,0.40054,-6.24847,-2.97928,0.07843,0.99609,0.17902,,0.32791,0.61779,-0.21802,-0.68064,
21.65625,0.54932,-6.43921,-3.07083,0.07928,0.99463,0.17902,,0.32766,0.61754,-0.21807,-0.68097,
21.66406,0.80490,-5.93567,-3.18909,0.08191,0.99878,0.16772,,0.32740,0.61733,-0.21812,-0.68128,
21.67188,0.84305,-5.59616,-3.23105,0.08270,0.99951,0.16492,,0.32714,0.61713,-0.21816,-0.68157,
21.67969,0.88120,-4.82941,-3.35693,0.08557,1.00275,0.16125,,0.32688,0.61697,-0.21818,-0.68183,
21.68750,1.02997,-4.18472,-3.50571,0.08282,1.00952,0.16510,,0.32662,0.61685,-0.21818,-0.68207,
21.69531,1.13297,-3.85666,-3.58582,0.08167,1.01123,0.17511,,0.32636,0.61674,-0.21818,-0.68229,
21.70313,1.18637,-4.03595,-3.55911,0.07910,1.00928,0.17749,,0.32610,0.61663,-0.21819,-0.68252,
21.71094,1.31226,-4.63104,-3.46756,0.07458,1.00952,0.18024,,0.32582,0.61649,-0.21821,-0.68276,
21.71875,1.41144,-5.71823,-3.57819,0.07642,1.00769,0.17743,,0.32552,0.61630,-0.21827,-0.68306,
21.72656,1.40381,-5.92804,-3.60870,0.07867,1.00897,0.17230,,0.32521,0.61610,-0.21832,-0.68336,
21.73438,1.47629,-6.01578,-3.57056,0.08246,1.01575,0.16302,,0.32490,0.61591,-0.21839,-0.68367,
21.74219,1.38092,-5.22614,-3.65448,0.08380,1.01813,0.15851,,0.32461,0.61574,-0.21842,-0.68395,
21.75000,1.35422,-4.88281,-3.66974,0.08154,1.01831,0.15796,,0.32432,0.61559,-0.21845,-0.68421,
21.75781,1.28174,-4.20380,-3.64685,0.08179,1.02008,0.16010,,0.32404,0.61548,-0.21846,-0.68444,
21.76563,1.08337,-3.96729,-3.47519,0.07642,1.02014,0.16736,,0.32378,0.61536,-0.21846,-0.68467,
21.77344,1.19781,-4.17328,-3.30353,0.07275,1.01953,0.16791,,0.32353,0.61524,-0.21848,-0.68489,
