Gait Up - Physilog data export
Created on: 0000-00-00 03:15:48
Total data points: 1249

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
16.47656,0.56458,-5.49698,-1.80054,0.06042,1.01715,-0.01910,,0.47607,0.68618,0.14049,-0.53176,
16.48438,0.49591,-4.91714,-1.41144,0.06293,1.01807,-0.02026,,0.47606,0.68601,0.14037,-0.53203,
16.49219,0.46158,-5.00107,-1.19019,0.06152,1.01721,-0.02234,,0.47605,0.68583,0.14023,-0.53230,
16.50000,0.27084,-4.94385,-1.56403,0.06177,1.01147,-0.02161,,0.47603,0.68565,0.14012,-0.53258,
16.50781,0.35095,-4.86755,-1.49155,0.06122,1.01202,-0.02020,,0.47602,0.68547,0.14001,-0.53285,
16.51563,0.30518,-4.89807,-1.45340,0.06207,1.01508,-0.02783,,0.47600,0.68529,0.13990,-0.53312,
16.52344,0.26703,-5.05447,-1.49918,0.06097,1.01953,-0.02722,,0.47599,0.68511,0.13979,-0.53340,
16.53125,0.29373,-5.63049,-1.19019,0.05432,1.02344,-0.02698,,0.47600,0.68490,0.13964,-0.53370,
16.53906,0.56839,-6.30569,-1.16730,0.05994,1.02936,-0.03174,,0.47599,0.68468,0.13946,-0.53403,
16.54688,0.64087,-6.40869,-1.23596,0.06238,1.03064,-0.03217,,0.47599,0.68446,0.13927,-0.53437,
16.55469,0.96893,-6.11496,-1.00708,0.05713,1.02808,-0.02936,,0.47597,0.68426,0.13907,-0.53469,
16.56250,0.61798,-5.79071,-1.03378,0.06189,1.02747,-0.02948,,0.47597,0.68407,0.13890,-0.53499,
16.57031,0.74387,-5.48935,-1.10626,0.06775,1.02618,-0.02600,,0.47595,0.68388,0.13874,-0.53528,
16.57813,0.77057,-5.55038,-1.48773,0.06970,1.02222,-0.02264,,0.47592,0.68369,0.13859,-0.53559,
16.58594,0.65231,-4.88663,-1.72424,0.07098,1.01874,-0.02429,,0.47588,0.68352,0.13847,-0.53587,
16.59375,0.61798,-4.58145,-1.82724,0.06866,1.01685,-0.02191,,0.47584,0.68336,0.13838,-0.53614,
16.60156,0.57602,-4.69971,-1.89972,0.06451,1.01508,-0.02301,,0.47579,0.68319,0.13828,-0.53642,
16.60938,1.12534,-4.71497,-1.96457,0.06525,1.01355,-0.02155,,0.47572,0.68304,0.13817,-0.53671,
16.61719,1.19400,-4.81033,-1.87683,0.06519,1.01428,-0.02069,,0.47565,0.68289,0.13805,-0.53700,
16.62500,1.20544,-5.47409,-1.66702,0.06354,1.01868,-0.02478,,0.47559,0.68271,0.13789,-0.53731,
16.63281,1.08719,-5.55038,-1.47629,0.06506,1.01715,-0.02802,,0.47555,0.68253,0.13773,-0.53762,
16.64063,1.21307,-5.38635,-1.43814,0.06390,1.01385,-0.02869,,0.47550,0.68236,0.13757,-0.53792,
16.64844,1.51062,-5.25284,-1.33514,0.06464,1.01331,-0.02893,,0.47543,0.68221,0.13739,-0.53821,
16.65625,1.30463,-4.92859,-1.39618,0.06598,1.01550,-0.03076,,0.47538,0.68206,0.13724,-0.53849,
16.66406,1.25122,-5.02777,-1.23596,0.06421,1.01581,-0.02899,,0.47533,0.68191,0.13708,-0.53877,
16.67188,1.36185,-4.84467,-1.40381,0.05981,1.01788,-0.02777,,0.47526,0.68176,0.13692,-0.53905,
16.67969,1.28555,-4.62723,-1.54495,0.06061,1.02020,-0.02985,,0.47520,0.68162,0.13679,-0.53932,
16.68750,1.42670,-4.56619,-1.60217,0.06213,1.02179,-0.02740,,0.47512,0.68149,0.13665,-0.53959,
16.69531,1.22833,-4.54330,-1.77002,0.06335,1.02277,-0.02649,,0.47505,0.68135,0.13653,-0.53986,
16.70313,1.25885,-4.56238,-1.70898,0.06061,1.02356,-0.02405,,0.47498,0.68121,0.13641,-0.54013,
16.71094,1.39618,-4.41742,-1.57166,0.06177,1.02167,-0.02118,,0.47491,0.68108,0.13627,-0.54039,
16.71875,1.40381,-4.53568,-1.42670,0.06305,1.01965,-0.01764,,0.47484,0.68095,0.13613,-0.54066,
16.72656,1.38474,-4.99344,-1.20163,0.06537,1.01740,-0.02155,,0.47478,0.68080,0.13596,-0.54093,
16.73438,1.48773,-4.74548,-1.58691,0.06244,1.01520,-0.02203,,0.47471,0.68066,0.13582,-0.54121,
16.74219,1.48773,-4.55093,-1.67084,0.06226,1.01373,-0.01965,,0.47463,0.68053,0.13568,-0.54148,
16.75000,1.43433,-4.42123,-1.71661,0.05670,1.01892,-0.02271,,0.47455,0.68040,0.13555,-0.54175,
16.75781,1.46484,-4.19998,-1.65176,0.05951,1.02313,-0.02240,,0.47446,0.68028,0.13543,-0.54200,
16.76563,1.35803,-4.21906,-1.73187,0.05902,1.02625,-0.02423,,0.47438,0.68015,0.13531,-0.54226,
16.77344,0.97275,-4.07791,-1.60980,0.05591,1.02496,-0.02350,,0.47432,0.68002,0.13521,-0.54250,
16.78125,0.82016,-4.55475,-1.35422,0.05603,1.02490,-0.02423,,0.47429,0.67987,0.13508,-0.54276,
16.78906,0.91553,-4.42886,-1.35422,0.05933,1.02301,-0.02380,,0.47424,0.67972,0.13496,-0.54301,
16.79688,0.99564,-4.64249,-1.32751,0.06140,1.02045,-0.01843,,0.47420,0.67957,0.13482,-0.54327,
16.80469,0.91934,-5.19943,-1.67847,0.05933,1.02264,-0.02667,,0.47415,0.67940,0.13469,-0.54356,
16.81250,1.01471,-5.06973,-1.72806,0.05969,1.02130,-0.02344,,0.47409,0.67923,0.13456,-0.54386,
16.82031,0.97656,-4.95529,-1.82724,0.05865,1.01837,-0.02081,,0.47403,0.67906,0.13443,-0.54415,
16.82813,1.31226,-4.98581,-1.99890,0.05927,1.01849,-0.01898,,0.47395,0.67891,0.13430,-0.54445,
16.83594,1.34659,-5.03159,-2.07901,0.06018,1.01910,-0.01929,,0.47386,0.67875,0.13418,-0.54475,
16.84375,0.96893,-5.03540,-1.83868,0.06091,1.02216,-0.01691,,0.47380,0.67858,0.13405,-0.54505,
16.85156,1.02234,-5.17273,-1.62506,0.06122,1.02246,-0.01862,,0.47375,0.67840,0.13391,-0.54534,
16.85938,0.92697,-5.22614,-1.54877,0.06097,1.02063,-0.01727,,0.47371,0.67823,0.13377,-0.54563,
16.86719,0.79727,-5.56946,-1.42288,0.06097,1.01440,-0.01404,,0.47367,0.67804,0.13362,-0.54594,
16.87500,0.95367,-5.78690,-1.35803,0.06305,1.01947,-0.02252,,0.47364,0.67784,0.13345,-0.54625,
16.88281,0.92316,-5.44357,-1.30844,0.06726,1.01801,-0.02417,,0.47361,0.67766,0.13328,-0.54654,
16.89063,0.80872,-5.19562,-1.56403,0.06726,1.01160,-0.02527,,0.47357,0.67748,0.13315,-0.54683,
16.89844,1.20163,-4.85611,-1.93024,0.06165,1.00891,-0.02203,,0.47349,0.67732,0.13303,-0.54712,
16.90625,1.18637,-4.76837,-1.67847,0.06018,1.01306,-0.02594,,0.47342,0.67717,0.13289,-0.54740,
16.91406,1.20544,-4.81415,-1.57928,0.05933,1.01294,-0.02576,,0.47336,0.67702,0.13276,-0.54768,
16.92188,1.19781,-4.95529,-1.54495,0.05627,1.01184,-0.02625,,0.47330,0.67686,0.13261,-0.54796,
16.92969,0.93460,-5.23758,-1.32370,0.05383,1.01691,-0.02374,,0.47326,0.67669,0.13246,-0.54825,
16.93750,0.77057,-5.36346,-1.21307,0.05231,1.01984,-0.02423,,0.47324,0.67650,0.13230,-0.54853,
16.94531,0.91934,-6.04630,-1.17874,0.05182,1.02374,-0.02972,,0.47321,0.67630,0.13212,-0.54885,
16.95313,0.97275,-6.30569,-1.39618,0.05988,1.02148,-0.02692,,0.47318,0.67608,0.13193,-0.54919,
16.96094,1.11771,-6.29044,-1.11771,0.06213,1.02319,-0.02661,,0.47315,0.67588,0.13173,-0.54952,
16.96875,1.02234,-5.84412,-1.10245,0.06805,1.02679,-0.02972,,0.47312,0.67568,0.13154,-0.54982,
16.97656,1.23978,-6.03485,-1.17493,0.06720,1.02417,-0.02728,,0.47308,0.67549,0.13134,-0.55014,
16.98438,1.38474,-6.02341,-1.25504,0.06567,1.02319,-0.02832,,0.47303,0.67530,0.13114,-0.55046,
16.99219,1.30463,-5.43213,-1.22070,0.06653,1.02246,-0.02417,,0.47298,0.67513,0.13096,-0.55076,
17.00000,1.14441,-5.69916,-1.32751,0.06653,1.02576,-0.02521,,0.47294,0.67494,0.13079,-0.55107,
17.00781,0.94986,-5.40543,-1.38474,0.06732,1.02673,-0.03027,,0.47290,0.67476,0.13063,-0.55136,
17.01563,0.93460,-4.57382,-1.68991,0.06720,1.02271,-0.02875,,0.47284,0.67461,0.13051,-0.55163,
17.02344,1.06049,-4.37164,-1.78909,0.05743,1.01880,-0.02338,,0.47277,0.67446,0.13040,-0.55189,
17.03125,0.95749,-4.45175,-1.56784,0.05591,1.02142,-0.02441,,0.47272,0.67432,0.13028,-0.55214,
17.03906,0.85831,-4.48608,-1.35040,0.06061,1.02368,-0.02704,,0.47267,0.67417,0.13016,-0.55239,
17.04688,1.14822,-5.14221,-1.75858,0.05768,1.01825,-0.02783,,0.47261,0.67400,0.13002,-0.55269,
17.05469,1.06049,-5.34058,-1.81961,0.05707,1.01709,-0.02631,,0.47254,0.67382,0.12988,-0.55300,
17.06250,0.95749,-5.84412,-1.87683,0.05951,1.01929,-0.02960,,0.47249,0.67361,0.12973,-0.55333,
17.07031,1.01852,-5.49698,-1.78146,0.06030,1.01996,-0.02966,,0.47243,0.67342,0.12959,-0.55364,
17.07813,0.90408,-5.29480,-1.50299,0.06006,1.01624,-0.03064,,0.47239,0.67324,0.12944,-0.55393,
17.08594,0.82397,-5.31006,-1.39618,0.06042,1.01740,-0.02606,,0.47235,0.67306,0.12929,-0.55422,
17.09375,0.66757,-5.24521,-1.44196,0.06329,1.01984,-0.02155,,0.47232,0.67287,0.12915,-0.55450,
17.10156,0.57983,-5.34058,-1.40381,0.06537,1.02283,-0.02844,,0.47230,0.67268,0.12901,-0.55479,
17.10938,0.63705,-5.08881,-1.60980,0.06488,1.02264,-0.02509,,0.47226,0.67250,0.12889,-0.55508,
17.11719,0.74768,-5.25284,-1.78909,0.05994,1.01910,-0.02258,,0.47221,0.67231,0.12876,-0.55537,
17.12500,0.90408,-5.58853,-2.20871,0.06525,1.01953,-0.02808,,0.47214,0.67211,0.12864,-0.55570,
17.13281,0.88120,-5.27954,-2.17056,0.06476,1.01941,-0.02692,,0.47207,0.67192,0.12852,-0.55601,
