Gait Up - Physilog data export
Created on: 0000-00-00 03:15:48
Total data points: 1295

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
0.00781,1.12534,-2.19345,-1.86539,0.05115,1.01599,-0.03558,,0.00000,0.00000,0.00000,0.00000,
0.01563,0.99945,-1.91879,-1.85776,0.04535,1.01538,-0.03192,,0.00000,0.00000,0.00000,0.00000,
0.02344,1.06812,-1.92261,-2.01797,0.04565,1.01483,-0.03198,,0.00000,0.00000,0.00000,0.00000,
0.03125,1.17111,-2.16675,-2.26212,0.04089,1.01465,-0.03552,,0.00000,0.00000,0.00000,0.00000,
0.03906,1.59073,-2.18582,-2.33841,0.03351,1.01532,-0.03284,,0.69470,0.71869,0.00000,0.02964,
0.04688,1.61743,-2.38037,-2.25067,0.03308,1.01672,-0.03375,,0.69463,0.71877,0.00000,0.02941,
0.05469,1.57928,-2.60925,-2.15149,0.03632,1.01495,-0.03253,,0.69456,0.71885,-0.00001,0.02918,
0.06250,1.45721,-3.57056,-1.91879,0.03442,1.01355,-0.03363,,0.69449,0.71892,-0.00009,0.02892,
0.07031,1.59454,-3.78418,-1.89972,0.03400,1.01642,-0.03430,,0.69441,0.71901,-0.00017,0.02864,
0.07813,2.02942,-4.64249,-1.98746,0.03363,1.02100,-0.03503,,0.69432,0.71911,-0.00029,0.02832,
0.08594,2.16675,-5.59616,-2.10571,0.03589,1.02423,-0.03510,,0.69422,0.71922,-0.00045,0.02795,
0.09375,2.04849,-6.14548,-2.08282,0.03778,1.02563,-0.02966,,0.69412,0.71933,-0.00063,0.02755,
0.10156,2.18582,-6.42014,-1.96075,0.03992,1.02820,-0.03021,,0.69402,0.71945,-0.00083,0.02714,
0.10938,2.18201,-6.14929,-1.54114,0.04962,1.02789,-0.02722,,0.69391,0.71956,-0.00104,0.02676,
0.11719,2.04468,-5.50842,-1.53732,0.05273,1.02490,-0.03265,,0.69381,0.71967,-0.00123,0.02642,
0.12500,2.09808,-4.89807,-1.78528,0.05206,1.02551,-0.03156,,0.69371,0.71978,-0.00137,0.02610,
0.13281,2.10190,-4.45175,-2.35748,0.04767,1.02185,-0.02856,,0.69361,0.71989,-0.00146,0.02577,
0.14063,2.02560,-5.33295,-2.35748,0.04279,1.02509,-0.02759,,0.69352,0.71999,-0.00159,0.02539,
0.14844,2.00272,-5.30243,-2.49863,0.04523,1.02948,-0.02795,,0.69342,0.72010,-0.00172,0.02502,
0.15625,1.73569,-5.26047,-2.38419,0.04712,1.03339,-0.02887,,0.69334,0.72019,-0.00184,0.02465,
0.16406,1.89972,-5.48172,-2.37656,0.04590,1.02979,-0.02753,,0.69325,0.72029,-0.00198,0.02426,
0.17188,1.77765,-5.62668,-2.18964,0.04541,1.02698,-0.02808,,0.69317,0.72038,-0.00214,0.02388,
0.17969,1.34659,-6.30569,-1.54114,0.04840,1.02228,-0.02576,,0.69310,0.72045,-0.00236,0.02350,
0.18750,1.07193,-6.51932,-1.21689,0.05212,1.02307,-0.02142,,0.69305,0.72051,-0.00261,0.02312,
0.19531,0.91553,-6.60706,-1.12152,0.05090,1.02551,-0.02185,,0.69300,0.72057,-0.00286,0.02275,
0.20313,0.72479,-6.22177,-1.28937,0.05408,1.02307,-0.02020,,0.69297,0.72061,-0.00309,0.02238,
0.21094,0.48447,-5.69916,-1.20163,0.05988,1.02148,-0.01794,,0.69295,0.72064,-0.00330,0.02204,
0.21875,0.14877,-5.43213,-1.17874,0.06079,1.02075,-0.02362,,0.69294,0.72066,-0.00350,0.02172,
0.22656,-0.11444,-4.69589,-1.38474,0.05988,1.01477,-0.02136,,0.69295,0.72066,-0.00365,0.02143,
0.23438,-0.45776,-4.20761,-1.48010,0.05389,1.00903,-0.02020,,0.69297,0.72065,-0.00378,0.02115,
0.24219,-0.59509,-4.19617,-1.41907,0.04889,1.01166,-0.02374,,0.69300,0.72062,-0.00391,0.02088,
0.25000,-1.05667,-4.39453,-1.14059,0.04712,1.01733,-0.02319,,0.69305,0.72058,-0.00406,0.02061,
0.25781,-1.16730,-4.42886,-0.94986,0.04730,1.02087,-0.03003,,0.69311,0.72053,-0.00423,0.02034,
0.26563,-1.09100,-4.29153,-0.98801,0.04236,1.02075,-0.03046,,0.69316,0.72049,-0.00438,0.02008,
0.27344,-0.94604,-4.56238,-0.79346,0.04175,1.02136,-0.02924,,0.69321,0.72045,-0.00456,0.01982,
0.28125,-0.98419,-4.99725,-0.84686,0.04724,1.02380,-0.03430,,0.69326,0.72041,-0.00476,0.01954,
0.28906,-1.21689,-5.08118,-0.70953,0.04846,1.02332,-0.03546,,0.69332,0.72036,-0.00496,0.01925,
0.29688,-1.19019,-5.25284,-0.75531,0.04889,1.02234,-0.03674,,0.69337,0.72031,-0.00518,0.01896,
0.30469,-1.29700,-5.06210,-0.90027,0.05255,1.02362,-0.03864,,0.69344,0.72026,-0.00537,0.01867,
0.31250,-1.02234,-4.78745,-0.97275,0.05371,1.02063,-0.04291,,0.69349,0.72021,-0.00555,0.01839,
0.32031,-0.92697,-4.24194,-1.15585,0.05334,1.01910,-0.03809,,0.69353,0.72018,-0.00570,0.01812,
0.32813,-0.45395,-4.42123,-1.64413,0.04944,1.01868,-0.03436,,0.69355,0.72016,-0.00583,0.01783,
0.33594,-0.28992,-4.39072,-1.68610,0.05286,1.01721,-0.02936,,0.69357,0.72015,-0.00595,0.01753,
0.34375,-0.23270,-4.56619,-1.57166,0.05450,1.01556,-0.02728,,0.69358,0.72015,-0.00609,0.01723,
0.35156,-0.22125,-4.65012,-1.40762,0.05957,1.01074,-0.02917,,0.69359,0.72014,-0.00624,0.01694,
0.35938,0.01144,-4.47845,-1.06812,0.05951,1.00671,-0.03088,,0.69359,0.72015,-0.00640,0.01667,
0.36719,0.18311,-4.29153,-0.96130,0.05829,1.00763,-0.03345,,0.69358,0.72016,-0.00656,0.01641,
0.37500,0.04196,-3.71552,-1.10626,0.05206,1.00708,-0.03571,,0.69358,0.72017,-0.00668,0.01618,
0.38281,0.31281,-3.82233,-1.37711,0.04523,1.00952,-0.03583,,0.69356,0.72019,-0.00679,0.01593,
0.39063,0.47684,-3.92532,-1.52969,0.04175,1.01276,-0.03406,,0.69354,0.72022,-0.00690,0.01566,
0.39844,0.61798,-4.43268,-1.54495,0.04175,1.01642,-0.03162,,0.69351,0.72025,-0.00703,0.01537,
0.40625,1.12152,-4.67300,-1.23596,0.04376,1.01569,-0.02966,,0.69345,0.72031,-0.00719,0.01508,
0.41406,1.06049,-4.76074,-0.91553,0.04523,1.01495,-0.03107,,0.69340,0.72036,-0.00737,0.01481,
0.42188,1.21689,-4.49371,-0.83160,0.04816,1.01447,-0.02649,,0.69334,0.72043,-0.00754,0.01455,
0.42969,1.24359,-4.17709,-0.87357,0.04584,1.01337,-0.02454,,0.69327,0.72049,-0.00769,0.01430,
0.43750,1.13297,-3.89481,-0.99945,0.04474,1.01434,-0.02606,,0.69322,0.72055,-0.00783,0.01406,
0.44531,0.93460,-3.60870,-1.21689,0.04724,1.01819,-0.02454,,0.69317,0.72060,-0.00794,0.01383,
0.45313,1.27029,-3.93295,-1.72424,0.04614,1.02264,-0.02271,,0.69311,0.72066,-0.00804,0.01355,
0.46094,1.32370,-3.90625,-1.81198,0.04065,1.02039,-0.02130,,0.69304,0.72073,-0.00813,0.01328,
0.46875,1.42670,-4.16946,-1.83868,0.04114,1.01758,-0.02020,,0.69297,0.72080,-0.00824,0.01299,
0.47656,1.24741,-4.45557,-1.55640,0.04327,1.01599,-0.01727,,0.69291,0.72086,-0.00837,0.01270,
0.48438,1.20544,-4.71115,-1.52969,0.04340,1.01514,-0.01837,,0.69285,0.72093,-0.00852,0.01239,
0.49219,1.10245,-4.72641,-1.57547,0.04382,1.01563,-0.01788,,0.69279,0.72098,-0.00866,0.01209,
0.50000,0.97275,-4.05502,-1.62506,0.04584,1.01611,-0.02203,,0.69274,0.72103,-0.00877,0.01181,
0.50781,0.63324,-3.86047,-1.63651,0.04321,1.02075,-0.01660,,0.69271,0.72107,-0.00887,0.01154,
0.51563,0.65231,-4.21524,-1.66702,0.04144,1.02502,-0.02026,,0.69268,0.72110,-0.00899,0.01126,
0.52344,0.37003,-4.27628,-1.85394,0.04572,1.02911,-0.02222,,0.69266,0.72112,-0.00910,0.01096,
0.53125,0.34332,-4.37927,-1.77002,0.04462,1.02075,-0.01929,,0.69264,0.72114,-0.00922,0.01066,
0.53906,0.45776,-4.53568,-1.71661,0.04321,1.01917,-0.01953,,0.69262,0.72117,-0.00935,0.01036,
0.54688,0.56076,-4.87137,-1.73950,0.04669,1.01935,-0.01855,,0.69259,0.72120,-0.00949,0.01004,
0.55469,0.72861,-5.24902,-1.65558,0.04443,1.01923,-0.01672,,0.69255,0.72124,-0.00966,0.00970,
0.56250,0.74387,-5.65720,-1.81198,0.04083,1.01611,-0.01807,,0.69251,0.72128,-0.00984,0.00934,
0.57031,0.93842,-5.27954,-1.85394,0.04675,1.01587,-0.02032,,0.69246,0.72133,-0.01000,0.00899,
0.57813,0.91171,-5.37872,-1.86157,0.04352,1.01837,-0.01874,,0.69241,0.72138,-0.01016,0.00864,
0.58594,0.85068,-5.32913,-1.96457,0.04321,1.02002,-0.01636,,0.69237,0.72142,-0.01031,0.00829,
0.59375,0.77057,-5.98907,-1.55258,0.04742,1.02173,-0.01678,,0.69233,0.72146,-0.01052,0.00792,
0.60156,0.48065,-6.75964,-1.23978,0.05206,1.01996,-0.02045,,0.69230,0.72149,-0.01078,0.00753,
0.60938,0.57983,-6.56509,-1.25122,0.04926,1.01617,-0.02039,,0.69227,0.72152,-0.01102,0.00715,
0.61719,0.41580,-6.57654,-1.24741,0.04468,1.01331,-0.01862,,0.69224,0.72155,-0.01127,0.00676,
0.62500,0.65231,-6.62613,-1.38092,0.04736,1.01532,-0.02362,,0.69221,0.72158,-0.01152,0.00637,
0.63281,0.79346,-6.16837,-1.44958,0.04529,1.01794,-0.02539,,0.69216,0.72162,-0.01174,0.00600,
0.64063,0.78964,-6.22177,-1.51443,0.04370,1.01764,-0.01978,,0.69212,0.72166,-0.01196,0.00563,
0.64844,1.08719,-6.09970,-1.57547,0.04248,1.02252,-0.02057,,0.69206,0.72172,-0.01217,0.00525,
0.65625,0.77820,-6.29425,-1.38855,0.04718,1.02765,-0.01953,,0.69202,0.72176,-0.01239,0.00488,
0.66406,0.67139,-6.31332,-1.23596,0.04755,1.02942,-0.02405,,0.69198,0.72179,-0.01263,0.00451,
