Gait Up - Physilog data export
Created on: 0000-00-00 01:10:44
Total data points: 3396

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
0.00781,1.04904,-4.77600,-1.66321,0.05585,1.02051,0.01471,,0.00000,0.00000,0.00000,0.00000,
0.01563,1.13297,-4.90570,-1.60980,0.05359,1.02094,0.00964,,0.00000,0.00000,0.00000,0.00000,
0.02344,1.11008,-4.80652,-1.53351,0.05438,1.02179,0.00116,,0.00000,0.00000,0.00000,0.00000,
0.03125,1.09863,-4.92477,-1.55640,0.05353,1.02124,-0.00537,,0.00000,0.00000,0.00000,0.00000,
0.03906,1.04904,-4.89426,-1.52969,0.05560,1.02222,-0.00842,,0.70494,0.70827,0.00000,0.03767,
0.04688,0.90408,-4.86755,-1.48392,0.06018,1.02118,-0.00854,,0.70490,0.70833,-0.00016,0.03737,
0.05469,0.85449,-4.96674,-1.58310,0.06348,1.02167,-0.00409,,0.70486,0.70838,-0.00032,0.03705,
0.06250,0.74005,-5.03159,-1.53732,0.06519,1.02118,-0.00061,,0.70483,0.70843,-0.00049,0.03673,
0.07031,0.71335,-4.97437,-1.64032,0.06372,1.02075,0.00299,,0.70480,0.70847,-0.00064,0.03641,
0.07813,0.68665,-5.01251,-1.63651,0.06158,1.02118,0.00879,,0.70477,0.70852,-0.00080,0.03609,
0.08594,0.77057,-4.88663,-1.66321,0.05829,1.02039,0.01105,,0.70473,0.70857,-0.00096,0.03578,
0.09375,0.68283,-4.92859,-1.66702,0.05383,1.02100,0.01404,,0.70470,0.70861,-0.00111,0.03546,
0.10156,0.89264,-4.89426,-1.59454,0.04907,1.02045,0.01361,,0.70466,0.70867,-0.00127,0.03515,
0.10938,0.86212,-4.95911,-1.66702,0.04932,1.01953,0.01379,,0.70463,0.70872,-0.00142,0.03483,
0.11719,1.06430,-4.81796,-1.56403,0.05151,1.01947,0.00781,,0.70458,0.70879,-0.00158,0.03452,
0.12500,1.01852,-4.87137,-1.53732,0.05487,1.01947,0.00385,,0.70453,0.70885,-0.00173,0.03421,
0.13281,0.99564,-4.91714,-1.57166,0.05682,1.01984,0.00311,,0.70449,0.70891,-0.00189,0.03390,
0.14063,1.05667,-4.84467,-1.53732,0.06134,1.02185,0.00031,,0.70444,0.70897,-0.00205,0.03359,
0.14844,0.98038,-4.81796,-1.59454,0.06097,1.02081,-0.00262,,0.70439,0.70903,-0.00220,0.03328,
0.15625,0.90027,-4.83322,-1.52588,0.06073,1.02173,-0.00232,,0.70435,0.70908,-0.00236,0.03297,
0.16406,0.85831,-4.88663,-1.62125,0.06268,1.02155,-0.00317,,0.70431,0.70913,-0.00251,0.03266,
0.17188,0.81253,-4.81415,-1.62506,0.05969,1.02039,0.00073,,0.70428,0.70918,-0.00266,0.03235,
0.17969,0.74768,-4.77982,-1.69373,0.05908,1.02094,0.00128,,0.70424,0.70923,-0.00281,0.03204,
0.18750,0.81635,-4.91333,-1.66702,0.05780,1.02130,0.00592,,0.70421,0.70928,-0.00296,0.03172,
0.19531,0.81253,-5.03540,-1.54877,0.05743,1.02020,0.01099,,0.70417,0.70933,-0.00313,0.03140,
0.20313,0.86594,-4.84467,-1.68228,0.05621,1.02075,0.00989,,0.70413,0.70938,-0.00327,0.03109,
0.21094,0.76675,-4.75311,-1.58310,0.05768,1.01978,0.01117,,0.70410,0.70943,-0.00342,0.03078,
0.21875,0.89264,-4.84848,-1.63651,0.05444,1.02167,0.00940,,0.70406,0.70948,-0.00358,0.03047,
0.22656,0.90027,-4.81796,-1.63651,0.05310,1.02087,0.00598,,0.70401,0.70954,-0.00373,0.03016,
0.23438,0.88120,-4.77982,-1.59073,0.05231,1.02155,0.00378,,0.70397,0.70959,-0.00388,0.02985,
0.24219,0.98038,-4.79507,-1.52206,0.05371,1.02032,0.00153,,0.70393,0.70965,-0.00403,0.02954,
0.25000,0.81253,-4.85229,-1.59073,0.05829,1.02167,0.00110,,0.70389,0.70969,-0.00419,0.02923,
0.25781,0.83160,-4.86374,-1.58310,0.06006,1.02246,0.00000,,0.70385,0.70974,-0.00434,0.02892,
0.26563,0.83923,-4.98962,-1.50681,0.06268,1.02222,0.00134,,0.70381,0.70980,-0.00451,0.02861,
0.27344,0.77057,-4.93240,-1.58310,0.06537,1.02094,0.00128,,0.70378,0.70984,-0.00466,0.02829,
0.28125,0.80872,-4.83322,-1.57928,0.06299,1.02136,0.00189,,0.70374,0.70989,-0.00482,0.02798,
0.28906,0.76675,-4.88281,-1.72043,0.06152,1.02063,0.00287,,0.70370,0.70994,-0.00497,0.02767,
0.29688,0.77438,-4.83322,-1.71661,0.05701,1.02100,0.00702,,0.70367,0.70998,-0.00512,0.02735,
0.30469,0.88882,-4.89807,-1.65558,0.05396,1.02100,0.00714,,0.70363,0.71004,-0.00527,0.02703,
0.31250,0.95749,-4.86374,-1.62888,0.05145,1.02069,0.00696,,0.70358,0.71009,-0.00542,0.02672,
0.32031,0.77820,-4.79507,-1.52206,0.05066,1.02100,0.00879,,0.70354,0.71014,-0.00558,0.02641,
0.32813,0.95367,-4.86755,-1.65939,0.05267,1.02057,0.00757,,0.70350,0.71019,-0.00573,0.02610,
0.33594,0.85831,-4.89426,-1.50681,0.05536,1.02063,0.00604,,0.70346,0.71024,-0.00589,0.02579,
0.34375,0.95367,-4.92477,-1.59073,0.05859,1.02020,0.00513,,0.70341,0.71030,-0.00605,0.02548,
0.35156,0.88882,-4.88281,-1.53732,0.05945,1.02094,0.00323,,0.70337,0.71035,-0.00620,0.02517,
0.35938,0.86212,-4.79126,-1.61743,0.06012,1.02106,0.00342,,0.70333,0.71040,-0.00635,0.02486,
0.36719,0.88120,-4.91714,-1.56403,0.06201,1.02100,0.00116,,0.70329,0.71045,-0.00651,0.02454,
0.37500,0.80872,-4.85611,-1.64413,0.06116,1.02094,0.00116,,0.70325,0.71050,-0.00666,0.02423,
0.38281,0.78201,-4.81033,-1.65176,0.06049,1.02240,0.00122,,0.70321,0.71055,-0.00681,0.02392,
0.39063,0.82016,-4.94766,-1.66321,0.05994,1.02045,0.00311,,0.70317,0.71059,-0.00697,0.02360,
0.39844,0.79727,-4.97437,-1.73569,0.06030,1.02222,0.00287,,0.70313,0.71064,-0.00712,0.02328,
0.40625,0.83160,-4.90570,-1.72806,0.05908,1.02075,0.00537,,0.70309,0.71069,-0.00727,0.02296,
0.41406,0.87357,-4.90570,-1.58310,0.05792,1.02075,0.00610,,0.70305,0.71074,-0.00743,0.02264,
0.42188,0.83923,-4.85611,-1.71661,0.05640,1.02161,0.00659,,0.70301,0.71079,-0.00758,0.02233,
0.42969,0.80109,-4.83322,-1.75476,0.05560,1.02167,0.00580,,0.70297,0.71083,-0.00772,0.02201,
0.43750,0.73242,-4.80652,-1.64413,0.05341,1.02020,0.00397,,0.70294,0.71088,-0.00787,0.02170,
0.44531,0.78964,-4.86755,-1.64413,0.05255,1.02173,0.00568,,0.70290,0.71092,-0.00802,0.02138,
0.45313,0.89264,-4.79507,-1.60980,0.05426,1.02136,0.00598,,0.70285,0.71097,-0.00817,0.02107,
0.46094,0.88882,-4.95529,-1.54495,0.05823,1.02051,0.00433,,0.70281,0.71102,-0.00834,0.02076,
0.46875,0.82779,-4.82178,-1.62125,0.06140,1.02081,0.00537,,0.70277,0.71107,-0.00849,0.02045,
0.47656,0.83160,-4.90570,-1.56021,0.06274,1.02118,0.00513,,0.70273,0.71112,-0.00865,0.02014,
0.48438,0.95749,-4.92477,-1.63269,0.06396,1.02191,0.00568,,0.70268,0.71117,-0.00880,0.01982,
0.49219,0.83923,-4.87900,-1.65558,0.06189,1.02087,0.00543,,0.70264,0.71122,-0.00895,0.01950,
0.50000,0.83542,-4.91333,-1.69754,0.05969,1.02057,0.00433,,0.70260,0.71127,-0.00911,0.01919,
0.50781,0.93079,-4.95911,-1.75095,0.05731,1.02197,0.00458,,0.70255,0.71132,-0.00926,0.01886,
0.51563,0.87738,-4.87518,-1.57166,0.05255,1.02118,0.00397,,0.70251,0.71137,-0.00941,0.01855,
0.52344,0.84686,-4.82178,-1.61362,0.05328,1.02118,0.00415,,0.70247,0.71142,-0.00956,0.01824,
0.53125,0.96130,-4.89044,-1.67847,0.05457,1.02057,0.00409,,0.70242,0.71147,-0.00972,0.01792,
0.53906,0.86212,-4.82559,-1.51825,0.05463,1.02124,0.00659,,0.70238,0.71152,-0.00987,0.01762,
0.54688,0.89264,-4.78745,-1.59836,0.05603,1.02100,0.00659,,0.70233,0.71157,-0.01002,0.01731,
0.55469,0.98038,-4.87137,-1.66321,0.05847,1.02118,0.00653,,0.70228,0.71162,-0.01017,0.01699,
0.56250,0.99182,-4.94003,-1.57928,0.05865,1.02148,0.00525,,0.70223,0.71168,-0.01033,0.01668,
0.57031,0.99945,-4.89426,-1.63269,0.05798,1.02100,0.00195,,0.70218,0.71173,-0.01049,0.01636,
0.57813,0.96893,-4.88281,-1.56784,0.05768,1.02100,0.00232,,0.70213,0.71178,-0.01064,0.01605,
0.58594,1.00708,-4.85229,-1.60599,0.05951,1.02167,0.00134,,0.70208,0.71184,-0.01080,0.01574,
0.59375,0.84305,-4.90189,-1.57928,0.06061,1.02209,0.00104,,0.70204,0.71189,-0.01095,0.01543,
0.60156,0.78201,-4.87137,-1.58691,0.06061,1.02130,0.00122,,0.70200,0.71193,-0.01111,0.01512,
0.60938,0.91934,-5.06973,-1.65939,0.06055,1.02081,0.00134,,0.70195,0.71198,-0.01127,0.01479,
0.61719,0.74005,-4.92477,-1.63269,0.05847,1.02008,0.00201,,0.70192,0.71202,-0.01143,0.01448,
0.62500,0.77820,-4.94385,-1.62506,0.05823,1.02173,0.00409,,0.70188,0.71206,-0.01158,0.01416,
0.63281,0.82016,-4.88281,-1.61743,0.05566,1.02167,0.00433,,0.70183,0.71211,-0.01174,0.01384,
0.64063,0.85068,-4.89807,-1.70135,0.05566,1.02142,0.00616,,0.70179,0.71216,-0.01189,0.01353,
0.64844,0.77057,-4.84848,-1.61743,0.05383,1.02148,0.00629,,0.70175,0.71220,-0.01204,0.01321,
0.65625,0.76294,-4.76837,-1.69754,0.05371,1.02100,0.00836,,0.70171,0.71224,-0.01219,0.01290,
0.66406,0.74387,-4.94766,-1.57928,0.05475,1.02142,0.00885,,0.70167,0.71228,-0.01235,0.01259,
0.67188,0.90790,-4.97437,-1.59073,0.05688,1.02057,0.00787,,0.70162,0.71233,-0.01251,0.01227,
0.67969,0.91553,-4.99725,-1.56784,0.05890,1.02148,0.00592,,0.70158,0.71238,-0.01267,0.01195,
