Gait Up - Physilog data export
Created on: 0000-00-00 01:32:31
Total data points: 3320

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
0.00781,1.35803,-6.16074,-1.83487,0.03882,1.02136,0.00116,,0.00000,0.00000,0.00000,0.00000,
0.01563,1.25885,-6.17981,-1.75095,0.03857,1.02161,0.00098,,0.00000,0.00000,0.00000,0.00000,
0.02344,1.38855,-6.13785,-1.78528,0.03870,1.02014,0.00128,,0.00000,0.00000,0.00000,0.00000,
0.03125,1.31607,-6.05011,-1.81580,0.03809,1.02057,0.00122,,0.00000,0.00000,0.00000,0.00000,
0.03906,1.25122,-6.17218,-1.83868,0.03821,1.02130,0.00159,,0.00000,0.00000,0.00000,0.00000,
0.04688,1.37711,-6.09970,-1.85013,0.03735,1.02185,0.00189,,0.00000,0.00000,0.00000,0.00000,
0.05469,1.29700,-5.96237,-1.84631,0.03796,1.02051,0.00140,,0.70754,0.70619,-0.02632,0.00000,
0.06250,1.25504,-5.88989,-1.80817,0.03699,1.02100,0.00256,,0.70747,0.70625,-0.02652,-0.00037,
0.07031,1.33896,-5.86319,-1.83487,0.03662,1.02094,0.00153,,0.70739,0.70632,-0.02671,-0.00074,
0.07813,1.31989,-6.00815,-1.91498,0.03729,1.02203,0.00220,,0.70732,0.70638,-0.02691,-0.00112,
0.08594,1.20163,-5.89752,-1.83487,0.03772,1.02081,0.00281,,0.70725,0.70644,-0.02711,-0.00149,
0.09375,1.38855,-5.82886,-1.89972,0.03632,1.02118,0.00165,,0.70717,0.70651,-0.02730,-0.00186,
0.10156,1.34659,-5.90897,-1.85013,0.03540,1.02155,0.00140,,0.70709,0.70658,-0.02749,-0.00223,
0.10938,1.33514,-5.80597,-1.77002,0.03656,1.02173,0.00183,,0.70702,0.70665,-0.02769,-0.00259,
0.11719,1.24359,-5.97763,-1.97220,0.03748,1.02118,0.00159,,0.70695,0.70671,-0.02788,-0.00297,
0.12500,1.31989,-5.90515,-1.88828,0.03809,1.02112,0.00128,,0.70687,0.70678,-0.02808,-0.00334,
0.13281,1.31607,-5.82886,-1.77002,0.03754,1.02032,0.00153,,0.70680,0.70684,-0.02827,-0.00371,
0.14063,1.33133,-5.79453,-1.81961,0.03766,1.02136,0.00183,,0.70672,0.70691,-0.02846,-0.00407,
0.14844,1.34277,-5.82886,-1.84250,0.03833,1.02271,0.00195,,0.70664,0.70698,-0.02866,-0.00444,
0.15625,1.30844,-5.84412,-1.74713,0.03833,1.02130,0.00226,,0.70657,0.70704,-0.02885,-0.00480,
0.16406,1.27029,-5.64957,-1.80054,0.03784,1.02185,0.00232,,0.70650,0.70710,-0.02904,-0.00516,
0.17188,1.37329,-5.73730,-1.81198,0.03656,1.02155,0.00256,,0.70642,0.70717,-0.02923,-0.00552,
0.17969,1.35803,-5.76401,-1.78909,0.03741,1.02081,0.00195,,0.70634,0.70724,-0.02942,-0.00588,
0.18750,1.33133,-5.61142,-1.75095,0.03625,1.02094,0.00439,,0.70626,0.70730,-0.02961,-0.00623,
0.19531,1.33896,-5.60379,-1.80435,0.03754,1.02240,0.00238,,0.70619,0.70737,-0.02979,-0.00659,
0.20313,1.33514,-5.56946,-1.83487,0.03619,1.02063,0.00220,,0.70611,0.70743,-0.02997,-0.00694,
0.21094,1.30081,-5.77927,-1.88065,0.03644,1.02087,0.00299,,0.70603,0.70750,-0.03016,-0.00731,
0.21875,1.24741,-5.94711,-1.75476,0.03674,1.02136,0.00195,,0.70596,0.70756,-0.03036,-0.00768,
0.22656,1.31226,-5.94330,-1.73187,0.03632,1.02216,0.00128,,0.70588,0.70762,-0.03056,-0.00804,
0.23438,1.45340,-5.98526,-1.82343,0.03680,1.02136,0.00134,,0.70580,0.70769,-0.03077,-0.00842,
0.24219,1.43814,-6.01196,-1.74332,0.03644,1.02148,0.00153,,0.70572,0.70776,-0.03097,-0.00879,
0.25000,1.31607,-6.07681,-1.76620,0.03607,1.02203,0.00305,,0.70564,0.70782,-0.03118,-0.00916,
0.25781,1.40762,-6.12259,-1.82724,0.03705,1.02179,0.00250,,0.70556,0.70789,-0.03139,-0.00955,
0.26563,1.48392,-5.92422,-1.82724,0.03943,1.02124,0.00220,,0.70547,0.70796,-0.03158,-0.00992,
0.27344,1.34277,-5.89371,-1.81198,0.03857,1.02179,0.00397,,0.70539,0.70803,-0.03178,-0.01028,
0.28125,1.32370,-5.82886,-1.80817,0.03784,1.02277,0.00293,,0.70532,0.70809,-0.03198,-0.01065,
0.28906,1.42288,-5.75638,-1.90353,0.03857,1.02313,0.00208,,0.70523,0.70816,-0.03216,-0.01102,
0.29688,1.25504,-5.62286,-1.81198,0.03662,1.02148,0.00293,,0.70516,0.70822,-0.03235,-0.01137,
0.30469,1.34277,-5.60760,-1.83868,0.03625,1.02197,0.00220,,0.70508,0.70828,-0.03253,-0.01173,
0.31250,1.33896,-5.53513,-1.80054,0.03687,1.02136,0.00159,,0.70500,0.70835,-0.03271,-0.01208,
0.32031,1.32370,-5.47791,-1.78146,0.03687,1.02350,0.00183,,0.70492,0.70841,-0.03289,-0.01243,
0.32813,1.29700,-5.63431,-1.84250,0.03754,1.02155,0.00146,,0.70485,0.70847,-0.03307,-0.01278,
0.33594,1.28937,-5.37872,-1.82724,0.03827,1.02112,0.00214,,0.70477,0.70853,-0.03324,-0.01313,
0.34375,1.33896,-5.54276,-1.77765,0.03772,1.02179,0.00232,,0.70469,0.70860,-0.03342,-0.01348,
0.35156,1.25122,-5.57709,-1.76239,0.03882,1.02179,0.00281,,0.70462,0.70866,-0.03361,-0.01383,
0.35938,1.30081,-5.52368,-1.91879,0.03888,1.02222,0.00293,,0.70454,0.70872,-0.03378,-0.01419,
0.36719,1.28555,-5.59998,-1.78528,0.03717,1.02026,0.00262,,0.70446,0.70878,-0.03396,-0.01454,
0.37500,1.38474,-5.55420,-1.77002,0.03729,1.02203,0.00342,,0.70438,0.70884,-0.03415,-0.01489,
0.38281,1.30844,-5.52368,-1.77765,0.03693,1.02246,0.00262,,0.70430,0.70890,-0.03433,-0.01524,
0.39063,1.37329,-5.43594,-1.81961,0.03693,1.02271,0.00330,,0.70422,0.70897,-0.03450,-0.01559,
0.39844,1.35422,-5.50079,-1.81580,0.03864,1.02179,0.00409,,0.70414,0.70903,-0.03468,-0.01594,
0.40625,1.33514,-5.52750,-1.74332,0.04218,1.02228,0.00262,,0.70406,0.70909,-0.03486,-0.01628,
0.41406,1.41144,-5.52368,-1.78146,0.03156,1.01965,0.00287,,0.70398,0.70916,-0.03504,-0.01663,
0.42188,1.38474,-5.56946,-1.81198,0.03540,1.02191,0.00262,,0.70390,0.70922,-0.03522,-0.01699,
0.42969,1.51443,-5.69534,-1.82724,0.03705,1.02216,0.00238,,0.70381,0.70929,-0.03541,-0.01735,
0.43750,1.46866,-5.48553,-1.81198,0.03650,1.02173,0.00220,,0.70372,0.70936,-0.03559,-0.01769,
0.44531,1.55640,-5.59235,-1.82343,0.03705,1.02136,0.00305,,0.70363,0.70944,-0.03577,-0.01805,
0.45313,1.45340,-5.74875,-1.70517,0.03644,1.02075,0.00226,,0.70354,0.70950,-0.03596,-0.01840,
0.46094,1.52969,-6.10733,-1.86920,0.03656,1.02118,0.00330,,0.70345,0.70957,-0.03617,-0.01879,
0.46875,1.44196,-6.37817,-1.80054,0.03821,1.02240,0.00317,,0.70336,0.70964,-0.03639,-0.01918,
0.47656,1.55640,-6.62613,-1.78909,0.03717,1.02234,0.00336,,0.70327,0.70971,-0.03662,-0.01958,
0.48438,1.39236,-6.87790,-1.80817,0.03802,1.02185,0.00195,,0.70318,0.70977,-0.03687,-0.02000,
0.49219,1.41144,-6.78253,-1.80817,0.03931,1.02167,0.00391,,0.70310,0.70983,-0.03711,-0.02041,
0.50000,1.54114,-6.69479,-1.90353,0.03748,1.02130,0.00244,,0.70300,0.70990,-0.03734,-0.02082,
0.50781,1.50299,-6.65665,-1.79291,0.03668,1.02081,0.00208,,0.70291,0.70997,-0.03757,-0.02122,
0.51563,1.51062,-6.69098,-1.81580,0.03674,1.02191,0.00189,,0.70282,0.71004,-0.03781,-0.02163,
0.52344,1.39236,-6.37817,-1.83105,0.03571,1.02222,0.00244,,0.70273,0.71010,-0.03803,-0.02202,
0.53125,1.45340,-6.07681,-1.90353,0.03699,1.02136,0.00305,,0.70264,0.71016,-0.03823,-0.02240,
0.53906,1.31989,-5.99670,-1.81198,0.03906,1.02087,0.00311,,0.70256,0.71022,-0.03843,-0.02278,
0.54688,1.31989,-5.85556,-1.75476,0.03857,1.02118,0.00287,,0.70248,0.71028,-0.03863,-0.02314,
0.55469,1.42670,-5.63431,-1.82724,0.03754,1.02185,0.00299,,0.70239,0.71035,-0.03881,-0.02350,
0.56250,1.32751,-5.72205,-1.76620,0.03809,1.02209,0.00378,,0.70231,0.71040,-0.03900,-0.02386,
0.57031,1.32751,-5.65720,-1.80054,0.03729,1.02155,0.00269,,0.70222,0.71046,-0.03919,-0.02421,
0.57813,1.41907,-5.83649,-1.88446,0.03632,1.02283,0.00391,,0.70214,0.71053,-0.03938,-0.02458,
0.58594,1.38092,-5.80215,-1.82724,0.03705,1.02075,0.00281,,0.70205,0.71059,-0.03957,-0.02495,
0.59375,1.36185,-5.80215,-1.87683,0.03644,1.02161,0.00342,,0.70197,0.71065,-0.03976,-0.02531,
0.60156,1.36185,-5.79453,-1.84631,0.03723,1.02173,0.00256,,0.70188,0.71071,-0.03995,-0.02568,
0.60938,1.44577,-5.79453,-1.80817,0.03802,1.02191,0.00317,,0.70179,0.71077,-0.04014,-0.02604,
0.61719,1.36948,-5.70679,-1.81580,0.03699,1.02179,0.00464,,0.70171,0.71083,-0.04033,-0.02640,
0.62500,1.43051,-5.54276,-1.90353,0.03717,1.02185,0.00378,,0.70162,0.71090,-0.04050,-0.02676,
0.63281,1.35040,-5.63812,-1.76239,0.03741,1.02155,0.00366,,0.70154,0.71096,-0.04069,-0.02711,
0.64063,1.37711,-5.64194,-1.88828,0.03625,1.02142,0.00214,,0.70145,0.71102,-0.04087,-0.02747,
0.64844,1.39236,-5.61905,-1.90353,0.03619,1.02222,0.00256,,0.70136,0.71108,-0.04105,-0.02783,
0.65625,1.43814,-5.59998,-1.80817,0.02930,1.02167,0.00183,,0.70127,0.71114,-0.04123,-0.02819,
0.66406,1.41525,-5.34058,-2.01035,0.01410,1.02124,0.00348,,0.70119,0.71120,-0.04139,-0.02854,
0.67188,1.35422,-5.32913,-2.20490,0.05994,1.02319,0.00232,,0.70110,0.71126,-0.04154,-0.02890,
