Gait Up - Physilog data export
Created on: 0000-00-00 03:33:04
Total data points: 1163

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
67.63281,0.54550,-6.01578,-2.72369,0.17090,1.00555,0.02649,,-0.74267,0.08060,0.40077,-0.53041,
67.64063,0.67520,-5.95856,-2.62451,0.16815,1.00464,0.03552,,-0.74262,0.08023,0.40105,-0.53032,
67.64844,0.44632,-7.30515,-2.49863,0.17102,1.00751,0.04150,,-0.74253,0.07983,0.40140,-0.53024,
67.65625,0.18311,-8.31223,-2.31552,0.17413,1.01154,0.02588,,-0.74241,0.07941,0.40181,-0.53016,
67.66406,0.09537,-7.79724,-2.32315,0.17535,1.01367,0.02521,,-0.74230,0.07901,0.40220,-0.53008,
67.67188,0.54550,-6.62613,-2.10190,0.17828,1.01422,0.03046,,-0.74222,0.07864,0.40251,-0.53001,
67.67969,0.83542,-5.42068,-2.16293,0.17688,1.01093,0.02820,,-0.74217,0.07829,0.40276,-0.52994,
67.68750,0.68283,-5.17654,-2.43378,0.17542,1.01086,0.02740,,-0.74214,0.07795,0.40299,-0.52986,
67.69531,0.87738,-5.01251,-2.50244,0.17572,1.01190,0.04333,,-0.74212,0.07761,0.40321,-0.52977,
67.70313,0.44250,-6.82068,-2.05612,0.17352,1.00787,0.02325,,-0.74203,0.07724,0.40354,-0.52970,
67.71094,0.74768,-6.18362,-2.22397,0.17407,1.00714,0.02069,,-0.74196,0.07687,0.40382,-0.52963,
67.71875,0.56458,-5.74112,-2.17438,0.17230,1.00385,0.01721,,-0.74190,0.07653,0.40409,-0.52956,
67.72656,1.86539,-4.81415,-2.26974,0.17004,1.00012,0.02295,,-0.74188,0.07615,0.40426,-0.52951,
67.73438,2.11716,-4.54330,-2.23923,0.17072,1.00116,0.02661,,-0.74187,0.07577,0.40441,-0.52947,
67.74219,2.22397,-4.26483,-2.22015,0.16962,1.00488,0.02863,,-0.74186,0.07539,0.40455,-0.52943,
67.75000,2.18201,-4.28009,-2.25067,0.16498,1.00934,0.03400,,-0.74186,0.07502,0.40468,-0.52939,
67.75781,1.46866,-5.50079,-1.96838,0.16583,1.01202,0.03125,,-0.74180,0.07464,0.40490,-0.52935,
67.76563,1.43433,-5.74112,-1.74332,0.16791,1.01410,0.03204,,-0.74174,0.07427,0.40514,-0.52932,
67.77344,1.43433,-5.87463,-1.36185,0.17401,1.01190,0.03662,,-0.74165,0.07390,0.40537,-0.52931,
67.78125,1.10245,-5.74493,-0.90408,0.17865,1.00964,0.04712,,-0.74155,0.07356,0.40561,-0.52931,
67.78906,0.69809,-5.67627,-0.67902,0.18060,1.00873,0.04034,,-0.74144,0.07326,0.40586,-0.52932,
67.79688,1.89590,-5.56564,-0.68283,0.17761,1.00494,0.03510,,-0.74134,0.07289,0.40607,-0.52935,
67.80469,2.52533,-5.03922,-1.11771,0.16626,0.99854,0.02112,,-0.74127,0.07251,0.40622,-0.52938,
67.81250,2.78091,-4.40979,-1.22833,0.16595,1.00159,0.02307,,-0.74123,0.07212,0.40634,-0.52941,
67.82031,3.07083,-4.23431,-1.34277,0.16779,1.01630,0.02393,,-0.74119,0.07173,0.40643,-0.52943,
67.82813,3.04413,-4.34494,-1.04904,0.16260,1.02075,0.02673,,-0.74115,0.07134,0.40653,-0.52947,
67.83594,2.89536,-4.35638,-0.91553,0.15771,1.02155,0.02905,,-0.74109,0.07097,0.40664,-0.52952,
67.84375,2.60544,-4.67300,-0.51498,0.15613,1.02356,0.02911,,-0.74101,0.07061,0.40677,-0.52958,
67.85156,1.74332,-5.84412,-0.04959,0.16156,1.02405,0.03772,,-0.74088,0.07026,0.40698,-0.52964,
67.85938,1.46103,-6.62613,0.06866,0.16516,1.02271,0.04053,,-0.74072,0.06990,0.40725,-0.52971,
67.86719,2.44141,-7.77054,-0.17166,0.16858,1.01520,0.02795,,-0.74055,0.06944,0.40754,-0.52979,
67.87500,2.31934,-7.22122,-0.12970,0.17004,1.00037,0.02838,,-0.74038,0.06901,0.40781,-0.52988,
67.88281,2.48337,-6.88553,-0.04196,0.17200,0.99835,0.03595,,-0.74022,0.06859,0.40805,-0.52996,
67.89063,2.89154,-6.53076,-0.25940,0.17627,1.00085,0.03809,,-0.74008,0.06815,0.40826,-0.53005,
67.89844,2.91443,-6.80542,-0.11826,0.17255,0.99872,0.03491,,-0.73993,0.06771,0.40849,-0.53015,
67.90625,3.33023,-6.40488,0.07629,0.17731,0.99640,0.03699,,-0.73978,0.06727,0.40868,-0.53026,
67.91406,3.12042,-6.25610,0.12207,0.17883,0.99658,0.03992,,-0.73964,0.06684,0.40886,-0.53037,
67.92188,2.12479,-5.61905,0.23270,0.17706,1.00409,0.02203,,-0.73950,0.06649,0.40905,-0.53046,
67.92969,2.18582,-4.08173,0.47302,0.17413,1.00659,0.02264,,-0.73940,0.06619,0.40917,-0.53055,
67.93750,2.25830,-3.91769,0.25177,0.16956,1.00702,0.02344,,-0.73931,0.06590,0.40927,-0.53064,
67.94531,2.15912,-4.28009,-0.32806,0.16486,1.01178,0.02930,,-0.73924,0.06558,0.40939,-0.53069,
67.95313,3.59726,-4.26483,-0.28229,0.16278,1.00806,0.02820,,-0.73916,0.06519,0.40946,-0.53078,
67.96094,3.93677,-4.41742,-0.06485,0.16003,1.00928,0.02319,,-0.73908,0.06478,0.40953,-0.53090,
67.96875,4.13132,-4.84848,-0.29755,0.16058,1.01154,0.02551,,-0.73899,0.06434,0.40961,-0.53101,
67.97656,3.75366,-5.02396,-0.45013,0.16162,1.01440,0.02783,,-0.73890,0.06391,0.40971,-0.53110,
67.98438,3.67737,-5.00488,-0.38147,0.16431,1.01245,0.02765,,-0.73881,0.06348,0.40982,-0.53120,
67.99219,3.95584,-4.87900,-0.02670,0.16162,1.00647,0.03137,,-0.73872,0.06306,0.40991,-0.53132,
68.00000,3.99017,-4.89426,0.12207,0.16504,1.00256,0.03925,,-0.73861,0.06264,0.40999,-0.53145,
68.00781,3.83377,-5.15366,0.16785,0.16895,1.00610,0.03943,,-0.73850,0.06222,0.41010,-0.53157,
68.01563,3.51334,-5.70679,-0.12207,0.16785,1.00653,0.03473,,-0.73838,0.06178,0.41024,-0.53168,
68.02344,3.93295,-5.98526,-0.91553,0.16583,0.99866,0.03168,,-0.73828,0.06129,0.41039,-0.53176,
68.03125,4.31442,-5.44357,-0.91553,0.16528,0.99854,0.03058,,-0.73820,0.06081,0.41050,-0.53184,
68.03906,4.08173,-4.66919,-0.65613,0.16724,0.99835,0.02740,,-0.73813,0.06037,0.41057,-0.53193,
68.04688,4.47464,-3.54385,-0.68665,0.16559,0.99866,0.02527,,-0.73809,0.05995,0.41058,-0.53203,
68.05469,4.53949,-3.26920,-0.61417,0.15924,1.00122,0.02905,,-0.73806,0.05954,0.41056,-0.53213,
68.06250,4.40598,-4.22287,-0.51498,0.14948,1.01288,0.02533,,-0.73800,0.05910,0.41060,-0.53223,
68.07031,3.67355,-5.34058,-0.58746,0.15289,1.01660,0.02264,,-0.73790,0.05866,0.41073,-0.53232,
68.07813,3.42941,-6.05392,-0.64850,0.15552,1.01343,0.02069,,-0.73779,0.05820,0.41089,-0.53239,
68.08594,3.05557,-6.74820,-0.71716,0.15912,1.01038,0.01813,,-0.73766,0.05773,0.41111,-0.53246,
68.09375,3.55148,-6.78635,-0.91553,0.15900,1.01648,0.02795,,-0.73754,0.05723,0.41131,-0.53253,
68.10156,3.74985,-5.50079,-1.07956,0.16699,1.01855,0.02722,,-0.73746,0.05677,0.41144,-0.53259,
68.10938,4.04739,-5.55801,-1.03378,0.16510,1.01892,0.03223,,-0.73737,0.05629,0.41156,-0.53266,
68.11719,4.57764,-5.71823,-1.54114,0.15955,1.01917,0.02710,,-0.73731,0.05576,0.41167,-0.53272,
68.12500,4.24957,-6.11877,-1.97220,0.16357,1.02051,0.02008,,-0.73724,0.05522,0.41182,-0.53275,
68.13281,3.93295,-6.24466,-2.09808,0.16840,1.01941,0.02301,,-0.73718,0.05469,0.41198,-0.53277,
68.14063,3.45612,-5.84030,-2.30408,0.16901,1.01294,0.03333,,-0.73713,0.05419,0.41215,-0.53276,
68.14844,3.36075,-6.01196,-2.27737,0.16913,1.01312,0.03119,,-0.73708,0.05369,0.41232,-0.53276,
68.15625,3.40652,-5.96619,-2.34985,0.17200,1.01434,0.03192,,-0.73703,0.05319,0.41249,-0.53274,
68.16406,3.73840,-5.10788,-2.20108,0.17267,1.01306,0.03143,,-0.73700,0.05270,0.41260,-0.53275,
68.17188,3.70407,-3.92532,-2.15530,0.16650,1.00977,0.04156,,-0.73700,0.05227,0.41266,-0.53274,
68.17969,3.70789,-4.35638,-2.39563,0.16241,1.01147,0.04132,,-0.73700,0.05181,0.41273,-0.53273,
68.18750,3.20053,-5.93948,-3.15857,0.16656,1.01862,0.02319,,-0.73697,0.05129,0.41291,-0.53267,
68.19531,2.75040,-5.40161,-2.86102,0.16833,1.00604,0.02698,,-0.73696,0.05083,0.41308,-0.53262,
68.20313,2.81525,-5.21088,-2.74277,0.16522,1.00189,0.02795,,-0.73694,0.05038,0.41323,-0.53256,
68.21094,2.52533,-5.24521,-2.62070,0.16559,1.00476,0.03265,,-0.73691,0.04994,0.41340,-0.53251,
68.21875,2.03323,-5.64575,-2.21252,0.16803,1.01074,0.02960,,-0.73686,0.04952,0.41360,-0.53246,
68.22656,1.91879,-5.82504,-2.21252,0.16821,1.00922,0.02930,,-0.73680,0.04910,0.41382,-0.53242,
68.23438,1.78528,-5.39398,-2.11716,0.16736,1.00763,0.03046,,-0.73675,0.04871,0.41401,-0.53237,
68.24219,1.81198,-4.95911,-1.46484,0.16693,1.01086,0.01794,,-0.73669,0.04835,0.41419,-0.53235,
68.25000,2.28882,-5.07355,-1.45721,0.16522,1.00946,0.01532,,-0.73663,0.04796,0.41435,-0.53235,
68.25781,2.72751,-4.90952,-2.30408,0.16705,1.00861,0.01855,,-0.73660,0.04753,0.41449,-0.53231,
68.26563,2.67410,-4.73022,-2.78854,0.16791,1.00635,0.01526,,-0.73660,0.04710,0.41462,-0.53225,
68.27344,2.62451,-4.47464,-2.33459,0.16260,1.00806,0.01990,,-0.73658,0.04669,0.41475,-0.53221,
68.28125,2.41852,-4.55475,-2.20108,0.16022,1.01044,0.02118,,-0.73656,0.04630,0.41488,-0.53217,
68.28906,2.31552,-4.69971,-2.00653,0.16254,1.01361,0.02850,,-0.73653,0.04591,0.41502,-0.53214,
68.29688,1.67465,-5.09644,-1.84631,0.16040,1.01300,0.03497,,-0.73648,0.04554,0.41521,-0.53210,
