Gait Up - Physilog data export
Created on: 0000-00-04 06:47:04
Total data points: 808

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
39.60938,5.53894,-6.85120,-4.92477,0.05548,0.99762,0.20502,,-0.27651,0.13368,-0.17255,-0.93590,
39.61719,5.51987,-7.40433,-4.85229,0.05646,0.99805,0.20367,,-0.27695,0.13314,-0.17275,-0.93581,
39.62500,5.56183,-7.57980,-4.85611,0.05786,0.99933,0.20288,,-0.27739,0.13260,-0.17294,-0.93572,
39.63281,5.48172,-7.38144,-4.73785,0.06012,1.00208,0.20087,,-0.27782,0.13206,-0.17314,-0.93563,
39.64063,5.41687,-7.03049,-4.55093,0.05701,1.00531,0.20038,,-0.27823,0.13155,-0.17333,-0.93554,
39.64844,5.45883,-7.00378,-4.41360,0.05414,1.00598,0.19666,,-0.27864,0.13104,-0.17354,-0.93545,
39.65625,5.59616,-6.87027,-4.24576,0.05414,1.00897,0.19653,,-0.27904,0.13053,-0.17375,-0.93537,
39.66406,5.87463,-6.83975,-4.18472,0.05505,1.01056,0.19415,,-0.27943,0.13002,-0.17399,-0.93528,
39.67188,5.88226,-6.71768,-4.11987,0.05524,1.00977,0.19299,,-0.27982,0.12951,-0.17423,-0.93519,
39.67969,5.86319,-6.45828,-4.08173,0.05835,1.01050,0.19275,,-0.28020,0.12903,-0.17447,-0.93509,
39.68750,5.79453,-6.01959,-4.06647,0.05487,1.01111,0.18988,,-0.28057,0.12857,-0.17472,-0.93500,
39.69531,5.79071,-5.76782,-4.08173,0.05530,1.01031,0.18951,,-0.28095,0.12812,-0.17497,-0.93490,
39.70313,5.48172,-5.70297,-4.15421,0.05414,1.00983,0.18964,,-0.28132,0.12769,-0.17520,-0.93480,
39.71094,5.28717,-5.83267,-4.11606,0.05573,1.01111,0.19110,,-0.28169,0.12725,-0.17542,-0.93471,
39.71875,5.10788,-6.00815,-4.11987,0.05493,1.01331,0.18890,,-0.28206,0.12680,-0.17562,-0.93462,
39.72656,4.90952,-6.25992,-3.79562,0.05084,1.00970,0.18951,,-0.28242,0.12634,-0.17581,-0.93454,
39.73438,4.78363,-6.50787,-3.54004,0.05157,1.00677,0.18756,,-0.28275,0.12586,-0.17598,-0.93447,
39.74219,4.72641,-6.79398,-3.58200,0.05151,1.00507,0.18701,,-0.28310,0.12537,-0.17615,-0.93440,
39.75000,4.63104,-6.94275,-3.45993,0.05133,1.00128,0.18433,,-0.28343,0.12487,-0.17631,-0.93434,
39.75781,4.61578,-6.94656,-3.26538,0.05078,1.00018,0.18292,,-0.28376,0.12436,-0.17647,-0.93428,
39.76563,4.60052,-6.72150,-3.21198,0.05011,0.99908,0.18268,,-0.28407,0.12387,-0.17663,-0.93422,
39.77344,4.50134,-6.20651,-3.20053,0.04822,1.00323,0.18054,,-0.28438,0.12341,-0.17680,-0.93415,
39.78125,4.45938,-5.59998,-3.33023,0.04742,1.00421,0.17749,,-0.28470,0.12299,-0.17698,-0.93408,
39.78906,4.39453,-5.40161,-3.29971,0.04962,1.00757,0.17450,,-0.28500,0.12259,-0.17715,-0.93400,
39.79688,4.31061,-5.26810,-3.18909,0.04852,1.00739,0.17407,,-0.28530,0.12220,-0.17733,-0.93393,
39.80469,4.13513,-5.12314,-3.12805,0.04755,1.00897,0.17480,,-0.28559,0.12181,-0.17749,-0.93386,
39.81250,3.90244,-5.39017,-2.81525,0.04425,1.00946,0.17517,,-0.28586,0.12141,-0.17764,-0.93380,
39.82031,3.88718,-5.56564,-2.79236,0.04443,1.00854,0.17554,,-0.28613,0.12100,-0.17778,-0.93375,
39.82813,3.55530,-5.92041,-2.45667,0.04504,1.00610,0.17639,,-0.28638,0.12057,-0.17790,-0.93370,
39.83594,3.17383,-6.37817,-2.25830,0.04358,1.00342,0.17511,,-0.28662,0.12012,-0.17799,-0.93367,
39.84375,3.09753,-6.64902,-2.15530,0.04272,1.00323,0.17346,,-0.28685,0.11965,-0.17807,-0.93364,
39.85156,2.83432,-6.71768,-2.07901,0.04651,1.00098,0.16956,,-0.28708,0.11918,-0.17813,-0.93362,
39.85938,2.53677,-6.48117,-1.80817,0.05243,1.00012,0.17255,,-0.28729,0.11872,-0.17817,-0.93361,
39.86719,2.36511,-6.31332,-1.78909,0.05341,1.00238,0.17181,,-0.28749,0.11828,-0.17821,-0.93359,
39.87500,2.24686,-5.87845,-1.63651,0.05048,1.00366,0.17023,,-0.28768,0.11787,-0.17826,-0.93358,
39.88281,2.20108,-5.93567,-1.39618,0.04999,1.00183,0.17328,,-0.28785,0.11745,-0.17830,-0.93357,
39.89063,2.26212,-6.07300,-1.42670,0.05115,1.00085,0.17505,,-0.28803,0.11703,-0.17834,-0.93356,
39.89844,2.27356,-6.17599,-1.37329,0.05713,0.99890,0.17920,,-0.28820,0.11659,-0.17838,-0.93356,
39.90625,2.34985,-6.03867,-1.23596,0.05853,0.99963,0.17810,,-0.28837,0.11616,-0.17843,-0.93355,
39.91406,2.28119,-5.97382,-1.27411,0.06036,0.99982,0.17596,,-0.28853,0.11574,-0.17847,-0.93354,
39.92188,2.34985,-5.71823,-1.33514,0.06171,1.00061,0.17627,,-0.28870,0.11533,-0.17853,-0.93353,
39.92969,2.40326,-5.68390,-1.51062,0.06049,1.00153,0.17792,,-0.28888,0.11493,-0.17858,-0.93352,
39.93750,2.43759,-5.61523,-1.59454,0.06195,1.00049,0.17865,,-0.28906,0.11453,-0.17864,-0.93350,
39.94531,2.44141,-5.51987,-1.80817,0.06335,1.00281,0.17847,,-0.28925,0.11413,-0.17870,-0.93347,
39.95313,2.33078,-5.16129,-2.06375,0.06403,1.00385,0.17603,,-0.28946,0.11377,-0.17876,-0.93344,
39.96094,2.20108,-5.06592,-2.22778,0.06268,1.00641,0.17487,,-0.28967,0.11342,-0.17881,-0.93341,
39.96875,2.18582,-4.81796,-2.54440,0.06030,1.00970,0.17596,,-0.28990,0.11308,-0.17886,-0.93337,
39.97656,1.86920,-4.85992,-2.77710,0.06006,1.00946,0.17578,,-0.29015,0.11276,-0.17889,-0.93333,
39.98438,1.77002,-5.26810,-2.93732,0.05707,1.00867,0.17834,,-0.29041,0.11241,-0.17891,-0.93328,
39.99219,1.81198,-5.50842,-3.02124,0.05579,1.00720,0.17975,,-0.29067,0.11205,-0.17892,-0.93324,
40.00000,1.43433,-6.13785,-3.12424,0.05487,1.00488,0.18335,,-0.29095,0.11165,-0.17889,-0.93321,
40.00781,1.15585,-6.51550,-2.97928,0.05286,1.00262,0.18402,,-0.29122,0.11124,-0.17884,-0.93318,
40.01563,1.15967,-6.66809,-2.90298,0.04993,1.00269,0.18304,,-0.29149,0.11081,-0.17879,-0.93316,
40.02344,1.14059,-6.76727,-2.85721,0.04724,1.00391,0.17999,,-0.29176,0.11038,-0.17873,-0.93314,
40.03125,1.15204,-6.63376,-2.79617,0.04761,1.00446,0.17926,,-0.29202,0.10995,-0.17868,-0.93312,
40.03906,1.29700,-6.38962,-2.89917,0.04816,1.00574,0.17902,,-0.29228,0.10954,-0.17864,-0.93309,
40.04688,1.34659,-5.86319,-2.75803,0.04767,1.00519,0.18115,,-0.29253,0.10916,-0.17862,-0.93306,
40.05469,1.54114,-5.53131,-2.61307,0.04810,1.00745,0.18317,,-0.29277,0.10880,-0.17861,-0.93303,
40.06250,1.61743,-5.51605,-2.42615,0.04797,1.00665,0.18353,,-0.29300,0.10843,-0.17861,-0.93300,
40.07031,1.78146,-5.63049,-1.97220,0.04596,1.00806,0.18707,,-0.29320,0.10805,-0.17863,-0.93298,
40.07813,1.99127,-5.88226,-1.74332,0.04626,1.00861,0.18622,,-0.29339,0.10764,-0.17865,-0.93296,
40.08594,2.06757,-5.87082,-1.64795,0.04675,1.00891,0.18549,,-0.29358,0.10723,-0.17868,-0.93295,
40.09375,2.28119,-5.84793,-1.54877,0.04877,1.00970,0.18146,,-0.29376,0.10682,-0.17873,-0.93293,
40.10156,2.55966,-5.53894,-1.48773,0.04993,1.01019,0.17670,,-0.29393,0.10642,-0.17880,-0.93290,
40.10938,2.65121,-5.46265,-1.51062,0.05151,1.01154,0.17712,,-0.29411,0.10602,-0.17887,-0.93288,
40.11719,2.76947,-5.08118,-1.45721,0.05438,1.01080,0.17877,,-0.29427,0.10565,-0.17896,-0.93285,
40.12500,2.66647,-4.74167,-1.35040,0.05096,1.00861,0.18170,,-0.29443,0.10530,-0.17906,-0.93282,
40.13281,2.73895,-4.78363,-1.32751,0.04938,1.00818,0.18213,,-0.29459,0.10494,-0.17915,-0.93280,
40.14063,2.68555,-5.06210,-1.28555,0.05109,1.00635,0.18219,,-0.29474,0.10457,-0.17924,-0.93277,
40.14844,2.64359,-5.31387,-1.37329,0.05176,1.00769,0.17877,,-0.29491,0.10418,-0.17932,-0.93275,
40.15625,2.54440,-5.55420,-1.38092,0.05096,1.00745,0.17438,,-0.29508,0.10378,-0.17939,-0.93273,
40.16406,2.62070,-5.66864,-1.45721,0.05225,1.00647,0.17371,,-0.29525,0.10337,-0.17946,-0.93270,
40.17188,2.51007,-5.44357,-1.52206,0.05188,1.00751,0.17346,,-0.29542,0.10298,-0.17953,-0.93268,
40.17969,2.50626,-5.18036,-1.49536,0.05225,1.00763,0.17444,,-0.29559,0.10260,-0.17960,-0.93265,
40.18750,2.41852,-5.17654,-1.47629,0.05170,1.00580,0.17474,,-0.29576,0.10223,-0.17966,-0.93263,
40.19531,2.47955,-5.11169,-1.42670,0.04828,1.00671,0.17255,,-0.29593,0.10186,-0.17974,-0.93260,
40.20313,2.31552,-5.19180,-1.31989,0.04803,1.00397,0.17487,,-0.29608,0.10148,-0.17980,-0.93258,
40.21094,2.21252,-5.29099,-1.32751,0.04858,1.00385,0.17804,,-0.29624,0.10110,-0.17985,-0.93256,
40.21875,2.23541,-5.53131,-1.41525,0.05157,1.00507,0.17407,,-0.29641,0.10071,-0.17990,-0.93254,
40.22656,2.22778,-5.57709,-1.39999,0.04718,1.00671,0.17023,,-0.29658,0.10031,-0.17995,-0.93252,
40.23438,2.22778,-5.71060,-1.45340,0.04767,1.00714,0.16748,,-0.29675,0.09991,-0.17999,-0.93250,
40.24219,2.24686,-5.72968,-1.43433,0.05194,1.00696,0.16779,,-0.29692,0.09950,-0.18003,-0.93248,
40.25000,2.06757,-5.49316,-1.46103,0.05743,1.00665,0.17279,,-0.29709,0.09912,-0.18007,-0.93246,
40.25781,1.99127,-5.39017,-1.38855,0.05341,1.00647,0.17279,,-0.29725,0.09874,-0.18011,-0.93245,
