Gait Up - Physilog data export
Created on: 0000-00-00 01:33:45
Total data points: 2928

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
0.00781,1.29318,-5.87845,-1.83487,0.03021,1.02094,0.00208,,0.00000,0.00000,0.00000,0.00000,
0.01563,1.23978,-5.89752,-1.82724,0.03064,1.02161,0.00208,,0.00000,0.00000,0.00000,0.00000,
0.02344,1.26648,-5.86700,-1.80817,0.03101,1.02057,0.00323,,0.00000,0.00000,0.00000,0.00000,
0.03125,1.30844,-5.76019,-1.89972,0.03088,1.02130,0.00189,,0.00000,0.00000,0.00000,0.00000,
0.03906,1.27411,-5.90134,-1.83105,0.03180,1.02124,0.00128,,0.70784,0.70605,-0.02137,0.00000,
0.04688,1.33514,-5.85938,-1.91116,0.02924,1.02100,0.00134,,0.70776,0.70612,-0.02156,-0.00037,
0.05469,1.33896,-5.90897,-1.90735,0.02728,1.02161,0.00031,,0.70769,0.70619,-0.02176,-0.00075,
0.06250,1.42288,-5.97000,-1.93405,0.02808,1.02155,0.00122,,0.70761,0.70626,-0.02195,-0.00113,
0.07031,1.38092,-5.87082,-1.84250,0.02649,1.02136,0.00134,,0.70754,0.70633,-0.02214,-0.00150,
0.07813,1.34659,-5.95856,-1.81580,0.02899,1.02124,0.00122,,0.70746,0.70639,-0.02235,-0.00187,
0.08594,1.31226,-6.06537,-1.73950,0.02997,1.02136,0.00134,,0.70739,0.70646,-0.02255,-0.00224,
0.09375,1.51062,-6.10733,-1.85013,0.02979,1.02173,0.00146,,0.70731,0.70653,-0.02276,-0.00262,
0.10156,1.49155,-5.98907,-1.83105,0.03094,1.02301,0.00256,,0.70723,0.70661,-0.02296,-0.00300,
0.10938,1.39236,-6.06537,-1.81580,0.03113,1.02142,0.00232,,0.70715,0.70668,-0.02317,-0.00337,
0.11719,1.43051,-5.98145,-1.80817,0.03052,1.02106,0.00195,,0.70707,0.70675,-0.02337,-0.00375,
0.12500,1.39236,-5.92804,-1.86920,0.02930,1.02155,0.00201,,0.70699,0.70681,-0.02356,-0.00412,
0.13281,1.33133,-5.75256,-1.86157,0.02899,1.02130,0.00208,,0.70692,0.70688,-0.02375,-0.00449,
0.14063,1.37329,-5.83649,-1.87302,0.03101,1.02258,0.00128,,0.70684,0.70695,-0.02394,-0.00486,
0.14844,1.36185,-5.88989,-1.79672,0.03033,1.02185,0.00110,,0.70677,0.70701,-0.02414,-0.00522,
0.15625,1.36185,-5.91660,-1.80817,0.03015,1.02142,0.00134,,0.70669,0.70708,-0.02434,-0.00559,
0.16406,1.51062,-5.95474,-1.78909,0.02942,1.02277,0.00140,,0.70661,0.70715,-0.02454,-0.00596,
0.17188,1.51825,-6.22940,-1.84250,0.02802,1.02124,0.00159,,0.70652,0.70723,-0.02475,-0.00635,
0.17969,1.46103,-6.24466,-1.94550,0.02814,1.02161,0.00134,,0.70644,0.70730,-0.02496,-0.00674,
0.18750,1.42670,-6.23322,-1.93787,0.02802,1.02094,0.00153,,0.70636,0.70737,-0.02517,-0.00713,
0.19531,1.42670,-6.22177,-1.83868,0.02881,1.02264,0.00037,,0.70628,0.70744,-0.02538,-0.00752,
0.20313,1.55258,-6.12640,-1.82724,0.02924,1.02167,0.00183,,0.70620,0.70751,-0.02559,-0.00790,
0.21094,1.63651,-6.11115,-1.87302,0.02905,1.02216,0.00177,,0.70610,0.70759,-0.02579,-0.00828,
0.21875,1.49155,-6.13785,-1.75476,0.02997,1.02258,0.00146,,0.70602,0.70766,-0.02600,-0.00866,
0.22656,1.61362,-6.17599,-1.78146,0.03015,1.02045,0.00317,,0.70593,0.70774,-0.02622,-0.00904,
0.23438,1.54495,-6.01959,-1.80435,0.03162,1.02087,0.00165,,0.70584,0.70781,-0.02642,-0.00942,
0.24219,1.62506,-5.96237,-1.86920,0.03033,1.02222,0.00238,,0.70575,0.70789,-0.02662,-0.00979,
0.25000,1.58310,-5.93948,-1.85776,0.03101,1.02234,0.00128,,0.70567,0.70797,-0.02681,-0.01017,
0.25781,1.51443,-5.94330,-1.91879,0.03156,1.02264,0.00153,,0.70558,0.70804,-0.02701,-0.01054,
0.26563,1.45340,-5.92422,-1.87683,0.02948,1.02197,0.00104,,0.70550,0.70811,-0.02720,-0.01092,
0.27344,1.42670,-5.64575,-1.78528,0.02850,1.02228,0.00134,,0.70542,0.70817,-0.02739,-0.01127,
0.28125,1.41144,-5.68008,-1.88828,0.02802,1.02136,0.00146,,0.70534,0.70824,-0.02757,-0.01163,
0.28906,1.37711,-5.54276,-1.85776,0.02820,1.02069,0.00140,,0.70526,0.70831,-0.02775,-0.01199,
0.29688,1.40762,-5.52368,-1.89209,0.02856,1.02148,0.00153,,0.70518,0.70837,-0.02793,-0.01234,
0.30469,1.38855,-5.76782,-1.80817,0.02673,1.02228,0.00189,,0.70510,0.70844,-0.02812,-0.01271,
0.31250,1.46103,-5.66483,-1.93787,0.02850,1.02240,0.00177,,0.70502,0.70851,-0.02830,-0.01307,
0.32031,1.49536,-5.81741,-1.86157,0.03040,1.02161,0.00275,,0.70493,0.70858,-0.02849,-0.01344,
0.32813,1.45340,-5.72586,-1.84250,0.02991,1.02142,0.00195,,0.70485,0.70865,-0.02868,-0.01380,
0.33594,1.43051,-5.75638,-1.81198,0.03131,1.02209,0.00323,,0.70476,0.70871,-0.02887,-0.01416,
0.34375,1.37711,-5.60760,-1.85776,0.03040,1.02087,0.00281,,0.70469,0.70878,-0.02905,-0.01452,
0.35156,1.44577,-5.39398,-1.89209,0.03076,1.02228,0.00134,,0.70460,0.70884,-0.02922,-0.01487,
0.35938,1.47629,-5.26810,-1.89590,0.03137,1.02148,0.00122,,0.70452,0.70891,-0.02938,-0.01521,
0.36719,1.56403,-5.30243,-1.90353,0.03094,1.02179,0.00140,,0.70443,0.70899,-0.02954,-0.01556,
0.37500,1.56021,-5.29480,-1.85013,0.03009,1.02155,0.00122,,0.70434,0.70906,-0.02971,-0.01590,
0.38281,1.54877,-5.17273,-1.87683,0.02869,1.02167,0.00153,,0.70426,0.70913,-0.02987,-0.01623,
0.39063,1.46484,-5.21469,-1.80817,0.02795,1.02228,0.00134,,0.70417,0.70920,-0.03003,-0.01657,
0.39844,1.61362,-5.31387,-1.86920,0.02722,1.02075,0.00189,,0.70408,0.70928,-0.03020,-0.01691,
0.40625,1.49918,-5.28336,-1.83105,0.02826,1.02081,0.00153,,0.70400,0.70935,-0.03037,-0.01725,
0.41406,1.48392,-5.35965,-1.84250,0.02881,1.02209,0.00171,,0.70391,0.70941,-0.03054,-0.01760,
0.42188,1.54495,-5.36346,-1.74713,0.02997,1.02124,0.00201,,0.70382,0.70949,-0.03071,-0.01794,
0.42969,1.52206,-5.36728,-1.84250,0.02875,1.02148,0.00336,,0.70373,0.70956,-0.03088,-0.01828,
0.43750,1.39999,-5.25665,-1.76620,0.02985,1.02252,0.00238,,0.70365,0.70962,-0.03105,-0.01862,
0.44531,1.51062,-5.37872,-1.82724,0.02942,1.02234,0.00177,,0.70357,0.70969,-0.03122,-0.01896,
0.45313,1.32751,-5.26810,-1.83487,0.03094,1.02130,0.00128,,0.70349,0.70975,-0.03139,-0.01930,
0.46094,1.51062,-5.33676,-1.84631,0.02899,1.02197,0.00159,,0.70340,0.70982,-0.03156,-0.01965,
0.46875,1.46484,-5.31006,-1.85394,0.03088,1.02240,0.00134,,0.70332,0.70989,-0.03172,-0.01999,
0.47656,1.46866,-5.35965,-1.80435,0.03168,1.02106,0.00128,,0.70323,0.70995,-0.03190,-0.02033,
0.48438,1.41144,-5.24139,-1.75858,0.03064,1.02228,0.00128,,0.70315,0.71002,-0.03206,-0.02067,
0.49219,1.24741,-5.11169,-1.88828,0.02960,1.02234,0.00146,,0.70308,0.71007,-0.03222,-0.02100,
0.50000,1.17493,-4.85992,-1.89590,0.02991,1.02209,0.00128,,0.70301,0.71013,-0.03236,-0.02133,
0.50781,1.20926,-4.75693,-1.79291,0.02893,1.02228,0.00220,,0.70293,0.71018,-0.03250,-0.02164,
0.51563,1.22070,-4.68063,-1.89209,0.02808,1.02136,0.00171,,0.70286,0.71024,-0.03264,-0.02195,
0.52344,1.19019,-4.82941,-1.79672,0.02698,1.02118,0.00201,,0.70279,0.71029,-0.03279,-0.02227,
0.53125,1.30463,-4.86374,-1.85394,0.02704,1.02081,0.00256,,0.70271,0.71035,-0.03293,-0.02259,
0.53906,1.37711,-5.20706,-1.77002,0.02850,1.02087,0.00250,,0.70263,0.71041,-0.03310,-0.02293,
0.54688,1.28937,-5.56183,-1.80435,0.02869,1.02203,0.00232,,0.70255,0.71047,-0.03328,-0.02328,
0.55469,1.38092,-5.85556,-1.81198,0.02869,1.02100,0.00165,,0.70247,0.71053,-0.03347,-0.02365,
0.56250,1.36566,-6.04630,-1.75095,0.03058,1.02228,0.00238,,0.70239,0.71059,-0.03368,-0.02402,
0.57031,1.28174,-5.89371,-1.79672,0.02985,1.02209,0.00159,,0.70231,0.71065,-0.03388,-0.02439,
0.57813,1.27792,-5.81360,-1.85394,0.03070,1.02283,0.00128,,0.70223,0.71070,-0.03407,-0.02476,
0.58594,1.16730,-5.58472,-1.87302,0.03137,1.02283,0.00122,,0.70216,0.71075,-0.03425,-0.02511,
0.59375,1.27411,-5.19562,-1.87683,0.03070,1.02264,0.00128,,0.70208,0.71081,-0.03441,-0.02545,
0.60156,1.24741,-5.02777,-1.86539,0.02997,1.02179,0.00128,,0.70201,0.71087,-0.03456,-0.02578,
0.60938,1.13678,-4.72641,-1.85776,0.02875,1.02185,0.00220,,0.70194,0.71092,-0.03470,-0.02610,
0.61719,1.11771,-4.70352,-1.83868,0.02881,1.02197,0.00189,,0.70187,0.71096,-0.03483,-0.02641,
0.62500,1.17493,-4.55093,-1.81961,0.02905,1.02179,0.00305,,0.70180,0.71102,-0.03497,-0.02672,
0.63281,1.17874,-4.77982,-1.86157,0.03033,1.02118,0.00287,,0.70172,0.71107,-0.03511,-0.02703,
0.64063,1.19781,-4.82178,-1.83487,0.02991,1.02063,0.00385,,0.70165,0.71112,-0.03525,-0.02735,
0.64844,1.24741,-4.97437,-1.80435,0.02905,1.02301,0.00305,,0.70158,0.71118,-0.03540,-0.02768,
0.65625,1.28937,-4.92859,-1.81580,0.02899,1.02155,0.00232,,0.70150,0.71123,-0.03555,-0.02800,
0.66406,1.38474,-5.14603,-1.86920,0.02911,1.02228,0.00201,,0.70141,0.71129,-0.03571,-0.02834,
0.67188,1.45721,-5.25665,-1.81198,0.03003,1.02191,0.00134,,0.70133,0.71136,-0.03588,-0.02867,
