Gait Up - Physilog data export
Created on: 0000-00-03 23:03:49
Total data points: 1154

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
62.16406,0.53406,-7.12585,-4.74548,-0.17261,1.01941,0.06030,,-0.01317,-0.73218,-0.39145,-0.55723,
62.17188,0.99564,-10.40649,-3.70026,-0.16821,1.01355,0.04657,,-0.01358,-0.73246,-0.39169,-0.55669,
62.17969,1.30844,-13.32092,-3.82614,-0.14551,1.01190,0.04034,,-0.01407,-0.73284,-0.39194,-0.55600,
62.18750,1.54877,-14.72855,-3.67737,-0.13385,1.01141,0.03473,,-0.01457,-0.73328,-0.39219,-0.55522,
62.19531,1.97601,-17.20810,-3.07846,-0.11578,1.00677,0.02814,,-0.01509,-0.73383,-0.39243,-0.55431,
62.20313,1.85776,-17.86423,-2.97165,-0.09448,1.00671,0.01740,,-0.01563,-0.73441,-0.39265,-0.55338,
62.21094,1.96457,-17.21573,-2.89917,-0.08929,1.00769,0.01654,,-0.01614,-0.73496,-0.39287,-0.55247,
62.21875,1.68610,-14.83154,-2.49863,-0.08771,1.01038,0.01117,,-0.01659,-0.73544,-0.39307,-0.55168,
62.22656,1.35040,-13.69476,-2.18964,-0.09717,1.00537,0.01233,,-0.01702,-0.73588,-0.39324,-0.55096,
62.23438,1.52588,-12.98904,-1.94168,-0.09650,1.00378,0.01093,,-0.01741,-0.73630,-0.39340,-0.55027,
62.24219,1.44958,-11.32584,-1.43433,-0.09760,1.00171,0.01898,,-0.01773,-0.73667,-0.39353,-0.54967,
62.25000,1.62888,-9.95636,-1.39618,-0.09778,1.00311,0.02100,,-0.01802,-0.73699,-0.39368,-0.54913,
62.25781,1.86920,-8.99887,-1.37329,-0.10394,1.00647,0.02209,,-0.01826,-0.73727,-0.39383,-0.54864,
62.26563,2.37656,-6.86264,-1.13297,-0.11816,1.00891,0.02191,,-0.01841,-0.73748,-0.39399,-0.54823,
62.27344,2.50626,-6.46973,-1.21689,-0.13623,0.99915,0.01953,,-0.01855,-0.73767,-0.39416,-0.54785,
62.28125,2.49863,-6.06918,-1.49918,-0.13361,0.99860,0.02393,,-0.01868,-0.73784,-0.39434,-0.54748,
62.28906,2.81906,-6.49261,-1.83105,-0.13470,1.00104,0.02960,,-0.01883,-0.73802,-0.39455,-0.54708,
62.29688,3.11661,-7.12585,-1.48773,-0.15106,1.00934,0.03693,,-0.01896,-0.73823,-0.39476,-0.54664,
62.30469,3.27301,-7.88498,-1.95694,-0.15393,1.01343,0.03473,,-0.01913,-0.73846,-0.39499,-0.54616,
62.31250,3.00217,-7.39288,-2.08282,-0.15186,1.01263,0.03552,,-0.01930,-0.73866,-0.39523,-0.54571,
62.32031,2.54822,-8.01849,-1.72043,-0.16418,1.01544,0.03894,,-0.01950,-0.73890,-0.39542,-0.54524,
62.32813,2.46429,-8.96454,-1.73950,-0.15826,1.01398,0.04138,,-0.01972,-0.73917,-0.39561,-0.54473,
62.33594,2.17438,-8.63266,-1.75476,-0.15485,1.01917,0.03754,,-0.01996,-0.73943,-0.39579,-0.54424,
62.34375,1.44196,-6.95038,-1.92642,-0.15637,1.01910,0.04242,,-0.02019,-0.73961,-0.39596,-0.54386,
62.35156,1.57547,-7.45010,-2.44904,-0.16028,1.01324,0.04181,,-0.02045,-0.73981,-0.39615,-0.54344,
62.35938,1.50681,-7.69043,-2.76566,-0.15894,1.01019,0.04517,,-0.02073,-0.74000,-0.39636,-0.54302,
62.36719,1.68610,-8.54492,-3.40271,-0.15070,1.00946,0.04517,,-0.02104,-0.74021,-0.39661,-0.54254,
62.37500,1.55258,-9.17435,-3.53241,-0.14972,1.00928,0.04462,,-0.02139,-0.74043,-0.39685,-0.54204,
62.38281,1.59454,-9.28116,-3.64685,-0.14746,1.00726,0.04572,,-0.02174,-0.74066,-0.39710,-0.54153,
62.39063,2.69318,-9.31931,-3.77274,-0.14069,1.00708,0.04193,,-0.02204,-0.74089,-0.39740,-0.54099,
62.39844,2.92206,-9.00269,-3.90625,-0.13776,1.00824,0.03400,,-0.02233,-0.74110,-0.39772,-0.54046,
62.40625,2.60162,-8.48770,-3.79944,-0.14001,1.00934,0.02228,,-0.02261,-0.74129,-0.39801,-0.53996,
62.41406,2.23541,-8.60214,-3.62015,-0.14215,1.00098,0.02319,,-0.02291,-0.74150,-0.39829,-0.53947,
62.42188,2.10571,-8.58688,-4.23431,-0.13397,0.99634,0.02374,,-0.02323,-0.74168,-0.39859,-0.53898,
62.42969,1.89590,-8.40378,-4.40598,-0.12860,0.99860,0.02393,,-0.02357,-0.74185,-0.39889,-0.53850,
62.43750,1.67847,-8.20160,-4.00162,-0.13239,1.00293,0.02179,,-0.02390,-0.74203,-0.39917,-0.53804,
62.44531,1.41525,-7.77054,-4.09317,-0.12799,1.00580,0.02350,,-0.02424,-0.74219,-0.39943,-0.53761,
62.45313,1.15585,-7.39670,-4.40216,-0.12195,1.00635,0.02661,,-0.02458,-0.74232,-0.39971,-0.53720,
62.46094,0.49210,-5.93948,-4.27246,-0.12030,1.00934,0.02515,,-0.02492,-0.74240,-0.39996,-0.53689,
62.46875,0.14496,-4.84467,-3.90244,-0.12451,1.01105,0.02722,,-0.02523,-0.74246,-0.40017,-0.53664,
62.47656,-0.03052,-4.65012,-3.86047,-0.12292,1.00958,0.02960,,-0.02555,-0.74250,-0.40038,-0.53641,
62.48438,-0.32806,-3.92914,-3.68118,-0.12164,1.00928,0.02356,,-0.02585,-0.74253,-0.40057,-0.53622,
62.49219,0.03815,-2.84195,-2.87247,-0.12836,1.01093,0.02008,,-0.02608,-0.74253,-0.40074,-0.53607,
62.50000,-0.02289,-2.12860,-2.18582,-0.13763,1.00580,0.02496,,-0.02626,-0.74253,-0.40086,-0.53597,
62.50781,0.08392,-2.59399,-2.07138,-0.13745,1.00488,0.02460,,-0.02645,-0.74255,-0.40099,-0.53584,
62.51563,0.47684,-3.08990,-2.24304,-0.13660,1.00647,0.02777,,-0.02663,-0.74259,-0.40114,-0.53567,
62.52344,1.36948,-3.84521,-2.26212,-0.14648,1.00653,0.02313,,-0.02680,-0.74265,-0.40132,-0.53544,
62.53125,1.44577,-4.24194,-2.37656,-0.14832,1.00446,0.02643,,-0.02697,-0.74272,-0.40151,-0.53519,
62.53906,1.19781,-4.82178,-2.46811,-0.14673,0.99866,0.02985,,-0.02718,-0.74281,-0.40169,-0.53492,
62.54688,0.92697,-5.00870,-2.76566,-0.14447,1.00085,0.03076,,-0.02741,-0.74290,-0.40188,-0.53464,
62.55469,0.80490,-4.93622,-2.89536,-0.14642,1.00146,0.03534,,-0.02766,-0.74299,-0.40206,-0.53437,
62.56250,0.43106,-4.39835,-2.88773,-0.15582,1.00055,0.03424,,-0.02791,-0.74305,-0.40224,-0.53414,
62.57031,0.51498,-4.50516,-3.21198,-0.15735,1.00122,0.03369,,-0.02817,-0.74311,-0.40244,-0.53390,
62.57813,0.35477,-4.50134,-3.45993,-0.15222,1.00317,0.03473,,-0.02844,-0.74316,-0.40264,-0.53366,
62.58594,0.00763,-4.27246,-3.43323,-0.14813,1.00574,0.03516,,-0.02873,-0.74320,-0.40283,-0.53344,
62.59375,0.48828,-4.51660,-2.94495,-0.15253,1.00879,0.03052,,-0.02898,-0.74327,-0.40301,-0.53320,
62.60156,0.62180,-4.18472,-2.94876,-0.14758,1.01575,0.02643,,-0.02921,-0.74332,-0.40319,-0.53297,
62.60938,0.50735,-3.94440,-2.55203,-0.14905,1.01306,0.02405,,-0.02944,-0.74337,-0.40336,-0.53276,
62.61719,0.38910,-4.40216,-2.58255,-0.14185,1.01245,0.02319,,-0.02968,-0.74344,-0.40351,-0.53253,
62.62500,0.02670,-4.11224,-2.61307,-0.13702,1.01355,0.01886,,-0.02993,-0.74350,-0.40366,-0.53232,
62.63281,-0.41199,-3.77274,-2.22397,-0.14307,1.01581,0.01782,,-0.03018,-0.74356,-0.40377,-0.53214,
62.64063,-0.51498,-3.25394,-2.28500,-0.14386,1.01147,0.02478,,-0.03042,-0.74359,-0.40389,-0.53200,
62.64844,-0.42343,-3.50571,-2.22015,-0.14252,1.00690,0.02875,,-0.03066,-0.74364,-0.40400,-0.53183,
62.65625,0.08392,-4.06265,-2.15530,-0.14429,1.00354,0.02838,,-0.03089,-0.74371,-0.40412,-0.53163,
62.66406,0.14877,-4.10843,-1.99127,-0.14294,1.00433,0.02905,,-0.03112,-0.74378,-0.40424,-0.53142,
62.67188,0.28229,-4.19235,-1.98746,-0.14056,1.00287,0.03070,,-0.03133,-0.74386,-0.40437,-0.53120,
62.67969,0.36621,-4.02451,-1.88065,-0.14209,1.00281,0.02997,,-0.03154,-0.74394,-0.40449,-0.53099,
62.68750,0.22125,-3.07465,-2.04086,-0.13934,1.00458,0.02679,,-0.03173,-0.74398,-0.40462,-0.53083,
62.69531,0.31662,-1.76239,-1.92642,-0.13306,1.00909,0.02155,,-0.03188,-0.74397,-0.40474,-0.53073,
62.70313,0.23270,-1.09100,-1.65939,-0.13794,1.01062,0.02094,,-0.03200,-0.74394,-0.40486,-0.53067,
62.71094,0.43869,-1.85776,-1.35803,-0.14490,1.00104,0.02240,,-0.03212,-0.74395,-0.40496,-0.53057,
62.71875,0.59128,-2.66647,-1.39236,-0.14429,1.00134,0.02490,,-0.03226,-0.74400,-0.40507,-0.53042,
62.72656,0.68665,-3.03268,-1.25885,-0.14569,1.00464,0.02734,,-0.03240,-0.74405,-0.40517,-0.53026,
62.73438,0.93842,-3.63922,-1.38474,-0.14465,1.00397,0.02826,,-0.03255,-0.74413,-0.40529,-0.53005,
62.74219,1.14059,-4.44794,-1.61362,-0.14056,1.00659,0.03076,,-0.03272,-0.74423,-0.40542,-0.52980,
62.75000,1.00708,-4.19998,-1.60980,-0.13855,1.00647,0.03119,,-0.03288,-0.74432,-0.40556,-0.52956,
62.75781,0.92697,-3.30353,-1.85394,-0.13849,1.00903,0.03662,,-0.03304,-0.74437,-0.40570,-0.52937,
62.76563,0.82397,-3.24631,-1.81961,-0.15070,1.00739,0.03876,,-0.03320,-0.74442,-0.40583,-0.52918,
62.77344,0.62180,-3.16238,-1.86157,-0.15369,1.00714,0.03888,,-0.03337,-0.74447,-0.40597,-0.52901,
62.78125,0.47302,-2.09808,-1.93787,-0.15283,1.01166,0.03497,,-0.03351,-0.74447,-0.40610,-0.52889,
62.78906,0.33951,-1.38855,-1.89590,-0.15698,1.01776,0.03107,,-0.03365,-0.74445,-0.40623,-0.52881,
