Gait Up - Physilog data export
Created on: 0000-00-00 01:31:21
Total data points: 3283

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
0.82813,1.25504,-5.63431,-1.88065,0.02252,1.02106,0.00397,,0.70061,0.71192,-0.03298,-0.03493,
0.83594,1.24741,-5.63812,-1.78528,0.02209,1.02130,0.00201,,0.70054,0.71197,-0.03317,-0.03529,
0.84375,1.20926,-5.59616,-1.78528,0.02130,1.02258,0.00397,,0.70046,0.71202,-0.03335,-0.03565,
0.85156,1.20544,-5.68771,-1.78146,0.02216,1.02081,0.00372,,0.70038,0.71207,-0.03354,-0.03600,
0.85938,1.22070,-5.82886,-1.83868,0.01947,1.02454,0.00574,,0.70031,0.71212,-0.03373,-0.03637,
0.86719,1.15967,-5.61523,-1.82724,0.02002,1.02216,0.01031,,0.70023,0.71216,-0.03391,-0.03673,
0.87500,1.15204,-5.65338,-1.88446,0.02258,1.02130,0.00507,,0.70016,0.71221,-0.03409,-0.03709,
0.88281,1.21689,-5.65338,-1.86539,0.02490,1.02112,0.00177,,0.70008,0.71225,-0.03428,-0.03745,
0.89063,1.20163,-5.75638,-1.85013,0.02301,1.02124,0.00439,,0.70001,0.71230,-0.03446,-0.03782,
0.89844,1.29318,-5.72205,-1.86920,0.02185,1.02167,0.00482,,0.69993,0.71235,-0.03465,-0.03818,
0.90625,1.15585,-5.62286,-1.84631,0.02148,1.02075,0.00244,,0.69985,0.71240,-0.03483,-0.03854,
0.91406,1.22070,-5.74493,-1.72806,0.02179,1.02155,0.00372,,0.69977,0.71244,-0.03502,-0.03890,
0.92188,1.26266,-5.68008,-1.86539,0.01880,1.02106,0.00641,,0.69969,0.71249,-0.03521,-0.03926,
0.92969,1.19400,-5.62668,-1.85013,0.02264,1.02032,0.00391,,0.69962,0.71254,-0.03539,-0.03962,
0.93750,1.22833,-5.72968,-1.82343,0.02380,1.02130,0.00269,,0.69954,0.71259,-0.03558,-0.03998,
0.94531,1.23596,-5.74112,-1.80054,0.02368,1.02112,0.00519,,0.69946,0.71264,-0.03577,-0.04034,
0.95313,1.22070,-5.81360,-1.86920,0.02252,1.02106,0.00562,,0.69938,0.71268,-0.03596,-0.04071,
0.96094,1.14441,-5.63049,-1.89590,0.02203,1.02374,0.00360,,0.69931,0.71273,-0.03614,-0.04107,
0.96875,1.15204,-5.55801,-1.84631,0.02155,1.02222,0.00403,,0.69923,0.71277,-0.03632,-0.04143,
0.97656,1.23215,-5.74112,-1.84250,0.02252,1.02081,0.00403,,0.69915,0.71282,-0.03650,-0.04179,
0.98438,1.32370,-5.72586,-1.89972,0.02124,1.02075,0.00458,,0.69907,0.71287,-0.03669,-0.04216,
0.99219,1.25885,-5.66864,-1.79672,0.01990,1.02209,0.00433,,0.69899,0.71292,-0.03687,-0.04251,
1.00000,1.19781,-5.64957,-1.83105,0.02222,1.02216,0.00372,,0.69891,0.71296,-0.03706,-0.04287,
1.00781,1.19019,-5.64194,-1.86157,0.02240,1.02100,0.00543,,0.69883,0.71301,-0.03724,-0.04323,
1.01563,1.24359,-5.70679,-1.84631,0.02179,1.02167,0.00415,,0.69875,0.71305,-0.03743,-0.04360,
1.02344,1.22070,-5.69916,-1.85394,0.02142,1.02179,0.00403,,0.69867,0.71310,-0.03761,-0.04396,
1.03125,1.24741,-5.69916,-1.81580,0.02112,1.02118,0.00403,,0.69859,0.71315,-0.03780,-0.04432,
1.03906,1.29700,-5.69916,-1.86157,0.02155,1.02252,0.00476,,0.69851,0.71320,-0.03798,-0.04468,
1.04688,1.20163,-5.67245,-1.85013,0.02246,1.02155,0.00378,,0.69843,0.71324,-0.03817,-0.04504,
1.05469,1.20926,-5.59235,-1.81580,0.02222,1.02191,0.00427,,0.69835,0.71329,-0.03835,-0.04540,
1.06250,1.21307,-5.64575,-1.82343,0.02100,1.02130,0.00531,,0.69827,0.71333,-0.03853,-0.04575,
1.07031,1.22070,-5.71823,-1.85394,0.02277,1.02075,0.00464,,0.69819,0.71338,-0.03872,-0.04612,
1.07813,1.24741,-5.68008,-1.83105,0.02185,1.02118,0.00616,,0.69811,0.71342,-0.03890,-0.04648,
1.08594,1.07956,-5.59616,-1.82724,0.02277,1.02045,0.00482,,0.69804,0.71346,-0.03908,-0.04683,
1.09375,1.26266,-5.57709,-1.79672,0.02289,1.02130,0.00574,,0.69795,0.71351,-0.03927,-0.04719,
1.10156,1.20544,-5.84030,-1.91498,0.02136,1.02142,0.00604,,0.69787,0.71355,-0.03945,-0.04756,
1.10938,1.13297,-5.63049,-1.90735,0.01971,1.02124,0.00244,,0.69780,0.71359,-0.03963,-0.04792,
1.11719,1.19781,-5.67627,-1.88065,0.02081,1.02118,0.00562,,0.69772,0.71363,-0.03982,-0.04828,
1.12500,1.15967,-5.58853,-1.79672,0.02136,1.02264,0.00464,,0.69764,0.71368,-0.04000,-0.04864,
1.13281,1.25504,-5.61905,-1.84250,0.02173,1.02216,0.00531,,0.69756,0.71372,-0.04018,-0.04900,
1.14063,1.17493,-5.62668,-1.86920,0.02277,1.02234,0.00439,,0.69748,0.71376,-0.04036,-0.04935,
1.14844,1.14441,-5.73730,-1.78909,0.02148,1.02087,0.00409,,0.69740,0.71380,-0.04055,-0.04972,
1.15625,1.13297,-5.61142,-1.83487,0.02301,1.02191,0.00488,,0.69732,0.71384,-0.04073,-0.05007,
1.16406,1.22452,-5.67245,-1.83105,0.02216,1.02130,0.00543,,0.69724,0.71389,-0.04092,-0.05043,
1.17188,1.17874,-5.62286,-1.84631,0.02264,1.02252,0.00488,,0.69716,0.71393,-0.04110,-0.05079,
1.17969,1.14441,-5.60760,-1.88446,0.02063,1.02112,0.00409,,0.69708,0.71397,-0.04128,-0.05115,
1.18750,1.15204,-5.58472,-1.78146,0.02051,1.02155,0.00470,,0.69701,0.71401,-0.04146,-0.05150,
1.19531,1.21689,-5.69916,-1.87683,0.02124,1.02191,0.00549,,0.69692,0.71405,-0.04164,-0.05187,
1.20313,1.27411,-5.72586,-1.84250,0.02167,1.02222,0.00500,,0.69684,0.71410,-0.04183,-0.05223,
1.21094,1.19400,-5.68390,-1.77765,0.02173,1.02094,0.00635,,0.69676,0.71414,-0.04202,-0.05259,
1.21875,1.26648,-5.65338,-1.76620,0.02209,1.02100,0.00513,,0.69667,0.71419,-0.04220,-0.05294,
1.22656,1.28174,-5.72586,-1.81961,0.02246,1.02191,0.00604,,0.69659,0.71423,-0.04239,-0.05330,
1.23438,1.15585,-5.68008,-1.84631,0.02283,1.02118,0.00378,,0.69651,0.71427,-0.04258,-0.05366,
1.24219,1.21689,-5.71823,-1.83487,0.02173,1.02124,0.00549,,0.69643,0.71431,-0.04276,-0.05403,
1.25000,1.26266,-5.68771,-1.77002,0.02118,1.02155,0.00452,,0.69634,0.71436,-0.04295,-0.05438,
1.25781,1.25504,-5.70297,-1.82343,0.02295,1.02179,0.00403,,0.69626,0.71440,-0.04314,-0.05474,
1.26563,1.18256,-5.63049,-1.73187,0.02179,1.02087,0.00476,,0.69618,0.71444,-0.04333,-0.05510,
1.27344,1.23215,-5.64957,-1.83105,0.02094,1.02081,0.00580,,0.69609,0.71448,-0.04351,-0.05546,
1.28125,1.20544,-5.58090,-1.75095,0.02258,1.02203,0.00446,,0.69601,0.71452,-0.04369,-0.05581,
1.28906,1.20163,-5.68390,-1.88065,0.02185,1.02020,0.00586,,0.69593,0.71457,-0.04388,-0.05617,
1.29688,1.23596,-5.62668,-1.96075,0.02313,1.02118,0.00549,,0.69584,0.71461,-0.04405,-0.05653,
1.30469,1.25885,-5.56564,-1.86920,0.02191,1.02271,0.00580,,0.69576,0.71465,-0.04423,-0.05689,
1.31250,1.25885,-5.57709,-1.91116,0.02167,1.02203,0.00458,,0.69567,0.71470,-0.04441,-0.05725,
1.32031,1.19400,-5.61905,-1.86539,0.02246,1.02216,0.00580,,0.69559,0.71474,-0.04459,-0.05761,
1.32813,1.28555,-5.77545,-1.80435,0.02173,1.02234,0.00482,,0.69550,0.71478,-0.04478,-0.05797,
1.33594,1.19019,-5.80597,-1.81961,0.02173,1.02118,0.00519,,0.69542,0.71482,-0.04497,-0.05834,
1.34375,1.12152,-5.71823,-1.94168,0.02301,1.02234,0.00568,,0.69534,0.71485,-0.04515,-0.05870,
1.35156,1.28555,-5.61905,-1.81580,0.02246,1.02234,0.00549,,0.69525,0.71490,-0.04533,-0.05906,
1.35938,1.24359,-5.68771,-1.82343,0.02405,1.02014,0.00415,,0.69517,0.71494,-0.04552,-0.05942,
1.36719,1.15585,-5.67627,-1.77383,0.02234,1.02203,0.00562,,0.69509,0.71498,-0.04571,-0.05978,
1.37500,1.24741,-5.72205,-1.80054,0.02167,1.02197,0.00531,,0.69500,0.71502,-0.04589,-0.06014,
1.38281,1.35422,-5.72968,-1.80435,0.02185,1.02167,0.00446,,0.69491,0.71507,-0.04608,-0.06050,
1.39063,1.23596,-5.66864,-1.80435,0.02155,1.02106,0.00482,,0.69482,0.71511,-0.04627,-0.06085,
1.39844,1.19781,-5.52750,-1.81580,0.02155,1.02118,0.00635,,0.69474,0.71515,-0.04645,-0.06121,
1.40625,1.21689,-5.64575,-1.81198,0.02142,1.02112,0.00507,,0.69465,0.71519,-0.04663,-0.06156,
1.41406,1.21689,-5.64194,-1.86539,0.02167,1.02167,0.00421,,0.69457,0.71523,-0.04681,-0.06192,
1.42188,1.25504,-5.77927,-1.87302,0.02209,1.02240,0.00525,,0.69448,0.71527,-0.04700,-0.06229,
1.42969,1.27792,-5.75638,-1.76620,0.02277,1.02136,0.00604,,0.69439,0.71531,-0.04719,-0.06265,
1.43750,1.15967,-5.63812,-1.85013,0.02100,1.02124,0.00537,,0.69431,0.71534,-0.04737,-0.06301,
1.44531,1.20544,-5.66864,-1.86157,0.02112,1.02179,0.00482,,0.69423,0.71538,-0.04756,-0.06337,
1.45313,1.24359,-5.63812,-1.84250,0.02155,1.02191,0.00574,,0.69414,0.71542,-0.04774,-0.06373,
1.46094,1.27792,-5.65720,-1.86539,0.02063,1.02203,0.00458,,0.69405,0.71547,-0.04792,-0.06409,
1.46875,1.24741,-5.64575,-1.92642,0.02130,1.02167,0.00433,,0.69396,0.71551,-0.04810,-0.06445,
1.47656,1.14822,-5.59235,-1.86920,0.02173,1.02203,0.00500,,0.69388,0.71554,-0.04828,-0.06481,
1.48438,1.22070,-5.74493,-1.86157,0.02234,1.02228,0.00531,,0.69379,0.71558,-0.04846,-0.06517,
