Gait Up - Physilog data export
Created on: 0000-00-00 03:33:04
Total data points: 1130

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
41.46094,-0.04196,-5.80978,-1.95313,0.10144,1.00098,0.01105,,-0.13901,0.69497,0.30827,-0.63456,
41.46875,-0.19455,-5.90134,-1.81580,0.10388,1.00592,0.01288,,-0.13893,0.69468,0.30840,-0.63482,
41.47656,-0.23651,-5.69153,-1.60599,0.11658,1.01752,0.00159,,-0.13885,0.69442,0.30852,-0.63507,
41.48438,-0.24033,-4.21906,-2.04086,0.11475,1.00812,0.00336,,-0.13881,0.69420,0.30865,-0.63525,
41.49219,-0.26321,-3.36456,-2.23923,0.10358,1.00543,0.00964,,-0.13880,0.69402,0.30879,-0.63539,
41.50000,-0.62943,-3.50571,-1.84250,0.09808,1.01129,0.01184,,-0.13876,0.69385,0.30892,-0.63552,
41.50781,-0.51117,-4.24957,-1.21689,0.10364,1.01129,0.00153,,-0.13867,0.69365,0.30902,-0.63570,
41.51563,-0.15640,-4.13132,-0.99182,0.10468,1.00592,0.00159,,-0.13860,0.69347,0.30910,-0.63589,
41.52344,0.07629,-4.13513,-1.11389,0.10852,1.00751,0.00305,,-0.13854,0.69327,0.30917,-0.63608,
41.53125,0.13733,-3.66592,-0.99945,0.10260,1.01208,0.00116,,-0.13849,0.69310,0.30923,-0.63625,
41.53906,0.50735,-3.69263,-1.40381,0.09998,1.02026,-0.00702,,-0.13847,0.69292,0.30929,-0.63642,
41.54688,0.32806,-3.65067,-1.39999,0.09698,1.02032,-0.00732,,-0.13845,0.69274,0.30936,-0.63659,
41.55469,0.42343,-3.79562,-1.82724,0.08984,1.01825,-0.00238,,-0.13845,0.69254,0.30945,-0.63676,
41.56250,0.24796,-4.53568,-1.39999,0.09161,1.01709,0.00201,,-0.13840,0.69232,0.30953,-0.63697,
41.57031,0.35858,-5.07355,-0.98801,0.09381,1.01599,0.00433,,-0.13833,0.69209,0.30959,-0.63721,
41.57813,0.53787,-5.69534,-0.84686,0.10614,1.01477,0.00574,,-0.13825,0.69183,0.30964,-0.63748,
41.58594,1.14059,-5.36346,-1.34659,0.10309,1.00824,0.00989,,-0.13822,0.69157,0.30969,-0.63775,
41.59375,1.29700,-5.25284,-1.77383,0.10211,1.00983,0.00702,,-0.13823,0.69130,0.30975,-0.63801,
41.60156,0.88882,-5.11551,-1.64413,0.10089,1.01996,0.01080,,-0.13821,0.69104,0.30982,-0.63826,
41.60938,0.57602,-5.05829,-1.13297,0.09302,1.02301,0.00787,,-0.13816,0.69080,0.30988,-0.63850,
41.61719,0.90408,-4.89426,-1.04523,0.09686,1.02496,0.00262,,-0.13812,0.69057,0.30992,-0.63874,
41.62500,0.94604,-4.48990,-0.85068,0.10254,1.01538,0.00928,,-0.13808,0.69036,0.30994,-0.63896,
41.63281,0.86212,-4.23050,-1.00327,0.10498,1.01556,0.00970,,-0.13806,0.69015,0.30998,-0.63917,
41.64063,0.62561,-3.97491,-0.74387,0.10309,1.01666,0.00952,,-0.13801,0.68997,0.31000,-0.63937,
41.64844,0.98038,-4.31824,-0.80872,0.09589,1.01971,0.00757,,-0.13798,0.68976,0.31002,-0.63959,
41.65625,1.13297,-4.73785,-1.61362,0.09753,1.02045,0.00128,,-0.13798,0.68952,0.31008,-0.63982,
41.66406,0.93842,-4.98581,-1.62506,0.09283,1.01843,0.00708,,-0.13796,0.68927,0.31014,-0.64006,
41.67188,1.31989,-6.32095,-1.53732,0.08600,1.02319,-0.01501,,-0.13794,0.68896,0.31020,-0.64037,
41.67969,1.37711,-6.80542,-1.68610,0.09497,1.01947,-0.01019,,-0.13791,0.68863,0.31026,-0.64071,
41.68750,1.88065,-6.53458,-1.83487,0.09973,1.01263,-0.00562,,-0.13792,0.68830,0.31031,-0.64104,
41.69531,1.92261,-6.37054,-1.83868,0.09839,1.01129,-0.00391,,-0.13793,0.68797,0.31036,-0.64136,
41.70313,1.92642,-6.43158,-1.60980,0.09210,1.01306,0.00867,,-0.13793,0.68765,0.31039,-0.64169,
41.71094,1.87683,-6.94656,-1.81198,0.09869,1.01636,0.00549,,-0.13793,0.68730,0.31044,-0.64204,
41.71875,1.84631,-6.83594,-1.93787,0.09949,1.01379,0.01160,,-0.13793,0.68695,0.31050,-0.64239,
41.72656,1.72806,-6.97327,-1.94931,0.09595,1.01123,0.01715,,-0.13793,0.68660,0.31056,-0.64274,
41.73438,1.89209,-7.54166,-1.67084,0.10162,1.01636,0.01508,,-0.13791,0.68622,0.31061,-0.64311,
41.74219,1.85394,-7.73621,-1.45340,0.10602,1.01331,0.01538,,-0.13787,0.68585,0.31066,-0.64350,
41.75000,1.76239,-7.66373,-1.19400,0.10565,1.01105,0.01434,,-0.13782,0.68548,0.31069,-0.64389,
41.75781,1.39999,-7.72858,-1.02234,0.10358,1.02002,0.00775,,-0.13774,0.68511,0.31073,-0.64428,
41.76563,1.14059,-7.61032,-1.07956,0.10577,1.02258,0.00513,,-0.13766,0.68476,0.31079,-0.64465,
41.77344,1.27792,-7.70187,-1.35040,0.10815,1.02240,-0.00134,,-0.13759,0.68439,0.31085,-0.64502,
41.78125,1.43433,-6.76727,-1.90353,0.10754,1.01843,0.00012,,-0.13758,0.68405,0.31092,-0.64535,
41.78906,1.48773,-6.51169,-1.81580,0.10303,1.01782,0.00110,,-0.13757,0.68372,0.31098,-0.64567,
41.79688,1.53732,-5.69153,-1.81198,0.09973,1.02289,0.00543,,-0.13758,0.68342,0.31104,-0.64596,
41.80469,1.23215,-5.96619,-1.83105,0.09991,1.02789,0.00671,,-0.13756,0.68312,0.31111,-0.64625,
41.81250,1.08337,-5.87463,-1.77765,0.10187,1.02832,0.00555,,-0.13755,0.68283,0.31118,-0.64653,
41.82031,0.86975,-5.36728,-1.59073,0.10303,1.01819,0.01312,,-0.13752,0.68256,0.31125,-0.64678,
41.82813,0.84686,-5.56946,-1.56403,0.09680,1.02039,0.01312,,-0.13749,0.68228,0.31132,-0.64705,
41.83594,0.49591,-5.96237,-1.43433,0.09674,1.02271,0.00934,,-0.13742,0.68199,0.31140,-0.64733,
41.84375,0.76294,-7.08389,-1.68991,0.10504,1.02002,0.00110,,-0.13736,0.68165,0.31149,-0.64766,
41.85156,0.78201,-6.75964,-1.85776,0.10297,1.01025,0.00122,,-0.13731,0.68131,0.31159,-0.64797,
41.85938,0.53024,-6.24466,-2.07901,0.09863,1.01465,0.00446,,-0.13728,0.68100,0.31171,-0.64826,
41.86719,0.79727,-6.46973,-1.89209,0.09564,1.01843,0.00214,,-0.13724,0.68067,0.31180,-0.64856,
41.87500,0.75150,-7.06482,-1.93405,0.09399,1.02527,-0.00391,,-0.13718,0.68032,0.31191,-0.64889,
41.88281,0.77438,-7.01141,-2.31934,0.09442,1.01501,-0.00031,,-0.13715,0.67997,0.31203,-0.64921,
41.89063,0.69809,-6.78635,-2.30408,0.09216,1.01025,0.00488,,-0.13712,0.67962,0.31215,-0.64952,
41.89844,0.40436,-7.39670,-2.00272,0.08923,1.01221,0.01117,,-0.13704,0.67926,0.31228,-0.64985,
41.90625,0.30518,-8.12149,-1.49155,0.10083,1.01874,0.01202,,-0.13693,0.67887,0.31239,-0.65023,
41.91406,0.47302,-8.60596,-1.32751,0.10736,1.01929,0.00531,,-0.13680,0.67847,0.31250,-0.65062,
41.92188,0.56839,-7.90405,-1.26266,0.10913,1.01031,0.01025,,-0.13670,0.67809,0.31259,-0.65099,
41.92969,0.55695,-7.62939,-1.44577,0.10663,1.01202,0.01068,,-0.13660,0.67773,0.31268,-0.65135,
41.93750,0.42343,-7.51495,-1.43051,0.10828,1.01617,0.00995,,-0.13650,0.67737,0.31278,-0.65169,
41.94531,0.66376,-7.20596,-1.45340,0.11157,1.01984,-0.00281,,-0.13642,0.67702,0.31287,-0.65203,
41.95313,0.83923,-6.27518,-1.94931,0.11890,1.01068,0.00006,,-0.13639,0.67671,0.31296,-0.65232,
41.96094,0.87357,-5.55038,-2.10190,0.11230,1.01056,0.00128,,-0.13638,0.67642,0.31306,-0.65258,
41.96875,0.54550,-5.24902,-1.83487,0.10089,1.01721,0.00269,,-0.13636,0.67615,0.31315,-0.65282,
41.97656,0.25558,-5.23376,-1.39618,0.10400,1.02057,0.00122,,-0.13630,0.67589,0.31323,-0.65305,
41.98438,0.27847,-5.31387,-1.29318,0.10370,1.02026,0.00299,,-0.13623,0.67564,0.31331,-0.65329,
41.99219,0.32043,-5.57709,-1.27029,0.10162,1.01587,0.00140,,-0.13616,0.67537,0.31339,-0.65355,
42.00000,0.77820,-5.20706,-1.04904,0.10083,1.01965,-0.00360,,-0.13611,0.67512,0.31343,-0.65380,
42.00781,0.85449,-4.90189,-1.17493,0.10345,1.01855,-0.00214,,-0.13607,0.67488,0.31348,-0.65403,
42.01563,1.03378,-4.89044,-1.48392,0.09894,1.01807,0.00232,,-0.13606,0.67463,0.31353,-0.65427,
42.02344,1.05286,-5.79453,-1.47629,0.09381,1.01917,0.00128,,-0.13603,0.67434,0.31359,-0.65454,
42.03125,1.12915,-6.01196,-1.37711,0.09448,1.01917,0.00323,,-0.13599,0.67404,0.31364,-0.65484,
42.03906,1.36948,-6.28281,-1.20163,0.10291,1.01648,-0.00342,,-0.13595,0.67373,0.31367,-0.65514,
42.04688,1.41144,-5.47409,-1.33133,0.10156,1.01398,0.00122,,-0.13594,0.67345,0.31370,-0.65542,
42.05469,1.34659,-6.22940,-1.22452,0.09802,1.00885,0.00073,,-0.13590,0.67315,0.31374,-0.65572,
42.06250,1.61362,-6.95801,-1.39999,0.09802,1.01068,-0.00842,,-0.13586,0.67280,0.31378,-0.65606,
42.07031,2.32315,-6.74438,-1.18637,0.10284,1.00970,-0.01636,,-0.13586,0.67246,0.31378,-0.65641,
42.07813,2.62070,-6.22559,-1.46484,0.10547,1.00525,-0.01776,,-0.13589,0.67214,0.31377,-0.65674,
42.08594,2.67410,-5.78308,-1.85013,0.10480,1.00616,-0.01532,,-0.13595,0.67183,0.31377,-0.65705,
42.09375,2.94113,-5.68390,-1.78146,0.09448,1.01556,-0.01093,,-0.13602,0.67152,0.31375,-0.65736,
42.10156,2.89917,-5.94330,-1.03378,0.09406,1.01965,-0.00696,,-0.13605,0.67121,0.31371,-0.65769,
42.10938,2.76566,-6.14929,-0.93460,0.09912,1.01996,-0.00897,,-0.13606,0.67090,0.31367,-0.65802,
42.11719,2.47192,-6.31332,-0.71716,0.09564,1.01990,-0.00281,,-0.13605,0.67059,0.31363,-0.65836,
