Gait Up - Physilog data export
Created on: 0000-00-00 02:58:06
Total data points: 1438

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
0.96094,1.23978,-4.50516,-1.06812,0.15118,1.01288,-0.05902,,0.67040,0.73970,-0.02345,0.05345,
0.96875,0.83542,-5.26047,-0.69809,0.15643,1.00934,-0.05963,,0.67036,0.73976,-0.02366,0.05315,
0.97656,0.70953,-5.64575,-0.72861,0.16138,1.01099,-0.06689,,0.67031,0.73981,-0.02388,0.05283,
0.98438,0.64087,-5.18799,-0.77438,0.16711,1.00635,-0.06744,,0.67027,0.73986,-0.02407,0.05254,
0.99219,0.56458,-5.45120,-0.77820,0.16772,1.00354,-0.06146,,0.67024,0.73991,-0.02428,0.05223,
1.00000,1.20926,-5.49698,-1.17874,0.17023,1.00281,-0.06732,,0.67017,0.73998,-0.02447,0.05190,
1.00781,1.70517,-4.37164,-1.26648,0.17273,1.00098,-0.06146,,0.67009,0.74008,-0.02460,0.05162,
1.01563,1.70898,-4.16946,-1.32370,0.17194,1.00348,-0.06311,,0.67000,0.74017,-0.02471,0.05135,
1.02344,1.33896,-3.62778,-1.64032,0.16644,1.00830,-0.06409,,0.66993,0.74025,-0.02479,0.05110,
1.03125,1.42670,-3.26538,-1.41525,0.15796,1.00555,-0.05988,,0.66986,0.74033,-0.02487,0.05087,
1.03906,1.27029,-3.62015,-1.40762,0.15497,1.00580,-0.06183,,0.66979,0.74040,-0.02496,0.05063,
1.04688,1.05667,-3.79562,-1.71280,0.15674,1.00922,-0.06750,,0.66974,0.74047,-0.02504,0.05036,
1.05469,0.75150,-3.87955,-1.51062,0.15656,1.00604,-0.06689,,0.66970,0.74052,-0.02514,0.05010,
1.06250,0.99182,-3.81851,-1.57928,0.15558,1.00647,-0.06458,,0.66965,0.74058,-0.02523,0.04983,
1.07031,1.65558,-4.32205,-1.64032,0.15210,1.00928,-0.06152,,0.66956,0.74067,-0.02534,0.04954,
1.07813,1.88828,-4.94003,-1.50299,0.15369,1.01147,-0.05975,,0.66946,0.74078,-0.02548,0.04923,
1.08594,1.95694,-4.81033,-1.53732,0.15778,1.01123,-0.06268,,0.66936,0.74088,-0.02562,0.04892,
1.09375,1.90735,-4.60815,-1.44196,0.16016,1.00861,-0.05963,,0.66926,0.74099,-0.02575,0.04862,
1.10156,1.73187,-5.25284,-1.90353,0.15765,1.00891,-0.05957,,0.66917,0.74109,-0.02588,0.04827,
1.10938,1.54877,-5.21088,-1.85776,0.15875,1.00897,-0.05865,,0.66909,0.74118,-0.02602,0.04793,
1.11719,1.22833,-5.07355,-1.36566,0.16046,1.00879,-0.05591,,0.66902,0.74125,-0.02618,0.04761,
1.12500,1.26266,-5.37872,-1.50681,0.16211,1.01215,-0.05505,,0.66895,0.74133,-0.02635,0.04727,
1.13281,1.14441,-5.10025,-1.65558,0.16437,1.01056,-0.06183,,0.66889,0.74140,-0.02649,0.04694,
1.14063,1.47629,-4.81033,-1.60980,0.16449,1.00812,-0.05988,,0.66881,0.74149,-0.02663,0.04663,
1.14844,1.52206,-5.15366,-1.68610,0.16095,1.00964,-0.05878,,0.66873,0.74158,-0.02677,0.04629,
1.15625,1.38092,-5.24521,-1.63651,0.16101,1.01190,-0.05786,,0.66866,0.74166,-0.02692,0.04596,
1.16406,1.54114,-5.34821,-1.54877,0.16748,1.01422,-0.05811,,0.66858,0.74175,-0.02708,0.04562,
1.17188,1.50299,-4.95529,-1.38855,0.16870,1.01099,-0.06366,,0.66849,0.74184,-0.02723,0.04531,
1.17969,1.47629,-4.25339,-1.43051,0.16479,1.00781,-0.06073,,0.66842,0.74192,-0.02735,0.04503,
1.18750,1.30844,-4.29916,-1.52969,0.16150,1.00928,-0.05658,,0.66835,0.74199,-0.02747,0.04475,
1.19531,1.09863,-4.53186,-1.44196,0.16022,1.01105,-0.06244,,0.66829,0.74206,-0.02760,0.04445,
1.20313,1.19400,-4.30679,-1.53351,0.16162,1.00873,-0.05841,,0.66822,0.74213,-0.02771,0.04417,
1.21094,1.33896,-4.45175,-1.54495,0.16260,1.00995,-0.05963,,0.66815,0.74221,-0.02783,0.04387,
1.21875,1.39618,-4.77219,-1.47629,0.16089,1.01300,-0.05865,,0.66808,0.74229,-0.02797,0.04357,
1.22656,1.60599,-4.93622,-1.54114,0.16010,1.01257,-0.05768,,0.66799,0.74238,-0.02811,0.04325,
1.23438,1.49918,-5.18417,-1.56021,0.16071,1.01367,-0.05365,,0.66791,0.74247,-0.02827,0.04292,
1.24219,1.35040,-5.84030,-1.55258,0.16479,1.01154,-0.06171,,0.66783,0.74255,-0.02845,0.04256,
1.25000,1.39618,-5.31006,-1.49536,0.16547,1.00574,-0.06372,,0.66776,0.74263,-0.02861,0.04222,
1.25781,1.22070,-4.77219,-1.35803,0.16156,1.00439,-0.06177,,0.66769,0.74270,-0.02876,0.04192,
1.26563,1.09863,-4.50134,-1.46103,0.15875,1.00305,-0.05627,,0.66763,0.74277,-0.02888,0.04163,
1.27344,1.13678,-5.05066,-1.64795,0.15771,1.00604,-0.06104,,0.66757,0.74284,-0.02903,0.04130,
1.28125,1.11008,-5.33295,-1.48392,0.15729,1.00537,-0.06073,,0.66750,0.74290,-0.02919,0.04097,
1.28906,1.11771,-5.32532,-1.51062,0.16162,1.00476,-0.05969,,0.66744,0.74297,-0.02935,0.04063,
1.29688,0.89645,-5.14221,-1.46866,0.15985,1.00671,-0.06079,,0.66739,0.74303,-0.02951,0.04030,
1.30469,0.72098,-5.25284,-1.50681,0.15930,1.00800,-0.05859,,0.66735,0.74308,-0.02967,0.03997,
1.31250,0.94986,-5.45120,-1.53732,0.16205,1.01166,-0.06653,,0.66729,0.74314,-0.02984,0.03963,
1.32031,1.12152,-5.53894,-1.38092,0.16089,1.01697,-0.06592,,0.66723,0.74321,-0.03002,0.03929,
1.32813,1.23596,-5.49316,-1.25122,0.16187,1.02020,-0.06720,,0.66716,0.74328,-0.03020,0.03895,
1.33594,1.15585,-5.43213,-1.19019,0.16272,1.02216,-0.06665,,0.66709,0.74335,-0.03039,0.03863,
1.34375,1.00708,-5.57327,-1.12152,0.16040,1.01965,-0.06335,,0.66703,0.74342,-0.03058,0.03829,
1.35156,1.15204,-5.96237,-1.34659,0.16223,1.01697,-0.06342,,0.66696,0.74349,-0.03078,0.03793,
1.35938,1.20926,-5.92041,-1.47247,0.16608,1.01654,-0.06177,,0.66689,0.74356,-0.03097,0.03757,
1.36719,1.15585,-5.89371,-1.82343,0.16949,1.01166,-0.06085,,0.66683,0.74363,-0.03114,0.03719,
1.37500,1.27029,-5.97382,-1.79291,0.17194,1.00189,-0.05792,,0.66675,0.74371,-0.03132,0.03681,
1.38281,1.33514,-5.87845,-1.80435,0.17236,1.00043,-0.05676,,0.66668,0.74379,-0.03149,0.03643,
1.39063,1.33514,-5.55420,-1.64413,0.17047,0.99951,-0.05670,,0.66660,0.74387,-0.03166,0.03608,
1.39844,1.19781,-5.19943,-1.49155,0.16943,1.00122,-0.05334,,0.66654,0.74394,-0.03182,0.03575,
1.40625,1.05286,-5.14603,-1.50299,0.17029,1.00250,-0.05640,,0.66647,0.74400,-0.03197,0.03542,
1.41406,1.14822,-4.73785,-1.20926,0.16650,0.99951,-0.06244,,0.66641,0.74407,-0.03212,0.03513,
1.42188,0.85831,-4.65775,-1.44196,0.16125,1.00439,-0.05420,,0.66636,0.74412,-0.03226,0.03483,
1.42969,0.67139,-5.03540,-1.38474,0.16162,1.00830,-0.05676,,0.66632,0.74416,-0.03242,0.03451,
1.43750,0.71335,-4.97055,-1.53351,0.16180,1.00879,-0.06458,,0.66627,0.74421,-0.03256,0.03419,
1.44531,1.12534,-4.55856,-1.68228,0.15906,1.00549,-0.05872,,0.66621,0.74428,-0.03268,0.03389,
1.45313,1.19400,-4.48608,-1.76239,0.15680,1.00745,-0.05499,,0.66614,0.74435,-0.03279,0.03358,
1.46094,1.40381,-5.21469,-1.72806,0.15710,1.01428,-0.05646,,0.66606,0.74443,-0.03294,0.03324,
1.46875,1.29700,-5.47028,-1.50299,0.16016,1.01294,-0.05304,,0.66599,0.74450,-0.03311,0.03290,
1.47656,1.36566,-5.71060,-1.41907,0.16071,1.01105,-0.05591,,0.66591,0.74458,-0.03329,0.03255,
1.48438,1.31226,-5.39398,-1.36948,0.16296,1.01056,-0.05853,,0.66583,0.74465,-0.03347,0.03221,
1.49219,1.01852,-5.47409,-1.44196,0.16840,1.01141,-0.06390,,0.66577,0.74471,-0.03364,0.03187,
1.50000,1.07956,-5.21851,-1.61362,0.16913,1.01239,-0.06567,,0.66571,0.74478,-0.03379,0.03154,
1.50781,1.27792,-4.79889,-1.73569,0.16492,1.00983,-0.06256,,0.66564,0.74485,-0.03392,0.03122,
1.51563,1.46484,-5.09644,-1.88828,0.16010,1.00507,-0.05939,,0.66556,0.74493,-0.03405,0.03088,
1.52344,1.25122,-5.42068,-1.93024,0.16278,1.00513,-0.05969,,0.66548,0.74500,-0.03420,0.03052,
1.53125,1.39236,-5.38635,-1.95694,0.16687,1.00433,-0.06549,,0.66540,0.74508,-0.03434,0.03016,
1.53906,1.27029,-5.09644,-1.72806,0.16595,1.00122,-0.06079,,0.66533,0.74516,-0.03448,0.02982,
1.54688,0.86975,-5.24902,-1.69754,0.16522,1.00793,-0.06354,,0.66528,0.74521,-0.03463,0.02948,
1.55469,0.61035,-5.44357,-1.60217,0.16327,1.01007,-0.06500,,0.66524,0.74525,-0.03479,0.02913,
1.56250,0.88882,-4.89044,-1.69373,0.16254,1.01093,-0.05872,,0.66518,0.74531,-0.03493,0.02881,
1.57031,1.17111,-5.14984,-1.62888,0.16138,1.01154,-0.06226,,0.66512,0.74537,-0.03508,0.02848,
1.57813,1.19019,-5.34058,-1.43814,0.16205,1.01257,-0.06042,,0.66504,0.74544,-0.03524,0.02815,
1.58594,1.36948,-5.81360,-1.51443,0.16443,1.01508,-0.06165,,0.66496,0.74552,-0.03543,0.02778,
1.59375,1.56784,-5.15366,-1.57547,0.16345,1.01569,-0.05414,,0.66487,0.74560,-0.03558,0.02745,
1.60156,1.42288,-5.09262,-1.68610,0.16345,1.01611,-0.05627,,0.66479,0.74568,-0.03572,0.02712,
1.60938,1.38474,-5.29861,-1.75858,0.16278,1.01520,-0.05518,,0.66471,0.74576,-0.03587,0.02678,
1.61719,1.07956,-5.58853,-1.85776,0.16724,1.01166,-0.05591,,0.66465,0.74582,-0.03603,0.02641,
